block,target_1,target_2,category,orientation,identity,duration,stim_jit
21,face_07,object_15,letter,center,letter_01,1.49333333333333,0.253333333333333
21,face_07,object_15,false_font,right,false_font_09,0.506666666666667,0.6
21,face_07,object_15,letter,center,letter_01,0.506666666666667,0.586666666666667
21,face_07,object_15,face,center,face_19,1.49333333333333,0.253333333333333
21,face_07,object_15,false_font,center,false_font_12,0.506666666666667,0.213333333333333
21,face_07,object_15,false_font,center,false_font_07,0.506666666666667,0.306666666666667
21,face_07,object_15,object,right,object_05,1,0.546666666666667
21,face_07,object_15,letter,right,letter_09,0.506666666666667,0.346666666666667
21,face_07,object_15,object,right,object_15,0.506666666666667,0.253333333333333
21,face_07,object_15,object,left,object_11,1,0.28
21,face_07,object_15,false_font,right,false_font_14,1.49333333333333,0.213333333333333
21,face_07,object_15,letter,left,letter_15,1,0.36
21,face_07,object_15,face,left,face_12,1,0.88
21,face_07,object_15,false_font,center,false_font_12,1,0.306666666666667
21,face_07,object_15,face,center,face_07,1.49333333333333,0.56
21,face_07,object_15,false_font,left,false_font_13,1,0.32
21,face_07,object_15,object,center,object_03,1,0.546666666666667
21,face_07,object_15,letter,center,letter_06,1,0.213333333333333
21,face_07,object_15,false_font,center,false_font_10,0.506666666666667,0.733333333333333
21,face_07,object_15,face,right,face_10,0.506666666666667,0.24
21,face_07,object_15,face,left,face_07,1,0.36
21,face_07,object_15,letter,right,letter_16,1,0.24
21,face_07,object_15,face,left,face_10,0.506666666666667,0.506666666666667
21,face_07,object_15,object,center,object_14,1.49333333333333,0.36
21,face_07,object_15,object,left,object_18,1.49333333333333,0.306666666666667
21,face_07,object_15,object,center,object_14,0.506666666666667,0.413333333333333
21,face_07,object_15,letter,center,letter_12,1.49333333333333,0.973333333333333
21,face_07,object_15,false_font,center,false_font_18,0.506666666666667,0.24
21,face_07,object_15,face,center,face_09,0.506666666666667,0.253333333333333
21,face_07,object_15,face,center,face_17,1.49333333333333,0.28
21,face_07,object_15,face,left,face_11,1.49333333333333,0.72
21,face_07,object_15,face,center,face_13,1,0.306666666666667
21,face_07,object_15,letter,right,letter_10,1.49333333333333,0.373333333333333
22,face_09,object_19,object,center,object_06,1,0.293333333333333
22,face_09,object_19,object,right,object_07,1.49333333333333,0.36
22,face_09,object_19,letter,left,letter_17,0.506666666666667,0.32
22,face_09,object_19,letter,right,letter_02,1.49333333333333,0.253333333333333
22,face_09,object_19,face,center,face_18,0.506666666666667,0.373333333333333
22,face_09,object_19,letter,right,letter_15,0.506666666666667,0.506666666666667
22,face_09,object_19,false_font,right,false_font_06,1.49333333333333,0.333333333333333
22,face_09,object_19,face,right,face_11,1.49333333333333,0.373333333333333
22,face_09,object_19,object,center,object_19,0.506666666666667,0.226666666666667
22,face_09,object_19,false_font,right,false_font_02,1,0.28
22,face_09,object_19,object,center,object_09,1,0.226666666666667
22,face_09,object_19,face,right,face_06,1,0.28
22,face_09,object_19,object,right,object_10,1,0.586666666666667
22,face_09,object_19,letter,left,letter_12,1.49333333333333,0.373333333333333
22,face_09,object_19,false_font,left,false_font_06,1.49333333333333,0.213333333333333
22,face_09,object_19,face,center,face_17,1,0.506666666666667
22,face_09,object_19,letter,right,letter_01,1,0.96
22,face_09,object_19,false_font,right,false_font_16,1,0.52
22,face_09,object_19,letter,right,letter_11,1,0.213333333333333
22,face_09,object_19,false_font,right,false_font_15,1.49333333333333,0.333333333333333
22,face_09,object_19,object,right,object_19,1.49333333333333,0.426666666666667
22,face_09,object_19,letter,right,letter_01,1,0.266666666666667
22,face_09,object_19,false_font,right,false_font_05,1.49333333333333,0.666666666666667
22,face_09,object_19,face,right,face_15,0.506666666666667,0.893333333333333
22,face_09,object_19,face,center,face_17,1.49333333333333,0.946666666666667
22,face_09,object_19,object,center,object_20,1,0.293333333333333
22,face_09,object_19,face,center,face_11,1,0.333333333333333
22,face_09,object_19,false_font,right,false_font_03,0.506666666666667,0.36
22,face_09,object_19,face,right,face_18,0.506666666666667,0.826666666666667
22,face_09,object_19,letter,right,letter_19,0.506666666666667,0.466666666666667
22,face_09,object_19,object,right,object_18,0.506666666666667,0.933333333333333
22,face_09,object_19,object,center,object_13,1,0.24
22,face_09,object_19,false_font,right,false_font_19,1.49333333333333,0.226666666666667
22,face_09,object_19,object,center,object_04,1.49333333333333,0.2
23,letter_14,false_font_08,face,right,face_20,0.506666666666667,0.386666666666667
23,letter_14,false_font_08,object,center,object_18,1.49333333333333,0.813333333333333
23,letter_14,false_font_08,object,center,object_17,1.49333333333333,0.24
23,letter_14,false_font_08,letter,left,letter_18,1,0.52
23,letter_14,false_font_08,face,left,face_13,1.49333333333333,0.253333333333333
23,letter_14,false_font_08,letter,left,letter_07,1,0.32
23,letter_14,false_font_08,object,right,object_15,0.506666666666667,0.746666666666667
23,letter_14,false_font_08,face,right,face_09,0.506666666666667,0.4
23,letter_14,false_font_08,face,center,face_16,1,0.6
23,letter_14,false_font_08,false_font,left,false_font_14,0.506666666666667,0.506666666666667
23,letter_14,false_font_08,letter,left,letter_10,0.506666666666667,0.813333333333333
23,letter_14,false_font_08,face,left,face_01,1.49333333333333,0.36
23,letter_14,false_font_08,false_font,left,false_font_04,0.506666666666667,0.573333333333333
23,letter_14,false_font_08,face,center,face_04,1,0.24
23,letter_14,false_font_08,letter,left,letter_15,0.506666666666667,0.226666666666667
23,letter_14,false_font_08,letter,left,letter_16,1.49333333333333,0.306666666666667
23,letter_14,false_font_08,object,center,object_17,0.506666666666667,0.24
23,letter_14,false_font_08,false_font,left,false_font_16,1.49333333333333,0.213333333333333
23,letter_14,false_font_08,face,center,face_10,1,0.306666666666667
23,letter_14,false_font_08,object,center,object_14,1.49333333333333,0.253333333333333
23,letter_14,false_font_08,false_font,center,false_font_08,1.49333333333333,0.28
23,letter_14,false_font_08,letter,left,letter_11,1.49333333333333,0.226666666666667
23,letter_14,false_font_08,object,right,object_13,1,0.213333333333333
23,letter_14,false_font_08,object,center,object_20,1.49333333333333,0.44
23,letter_14,false_font_08,false_font,right,false_font_03,0.506666666666667,0.28
23,letter_14,false_font_08,false_font,left,false_font_15,0.506666666666667,0.266666666666667
23,letter_14,false_font_08,false_font,center,false_font_11,0.506666666666667,0.293333333333333
23,letter_14,false_font_08,false_font,center,false_font_15,1,0.346666666666667
23,letter_14,false_font_08,false_font,center,false_font_08,1.49333333333333,0.36
23,letter_14,false_font_08,letter,left,letter_13,0.506666666666667,0.24
23,letter_14,false_font_08,false_font,center,false_font_08,1.49333333333333,0.84
23,letter_14,false_font_08,false_font,center,false_font_05,1,0.28
23,letter_14,false_font_08,object,center,object_19,0.506666666666667,0.24
23,letter_14,false_font_08,letter,right,letter_09,1,0.213333333333333
23,letter_14,false_font_08,face,center,face_13,1,0.293333333333333
24,letter_02,false_font_11,false_font,center,false_font_13,1.49333333333333,0.373333333333333
24,letter_02,false_font_11,face,center,face_14,0.506666666666667,0.226666666666667
24,letter_02,false_font_11,face,center,face_07,1.49333333333333,0.36
24,letter_02,false_font_11,letter,right,letter_06,0.506666666666667,0.346666666666667
24,letter_02,false_font_11,object,center,object_01,0.506666666666667,0.373333333333333
24,letter_02,false_font_11,letter,center,letter_20,1,0.266666666666667
24,letter_02,false_font_11,face,left,face_17,1.49333333333333,0.426666666666667
24,letter_02,false_font_11,face,center,face_18,1.49333333333333,0.28
24,letter_02,false_font_11,object,center,object_16,1.49333333333333,0.56
24,letter_02,false_font_11,false_font,center,false_font_02,0.506666666666667,0.32
24,letter_02,false_font_11,letter,center,letter_02,0.506666666666667,0.226666666666667
24,letter_02,false_font_11,object,right,object_07,1.49333333333333,0.2
24,letter_02,false_font_11,letter,center,letter_16,1.49333333333333,0.533333333333333
24,letter_02,false_font_11,letter,left,letter_02,1,0.533333333333333
24,letter_02,false_font_11,face,center,face_19,0.506666666666667,0.426666666666667
24,letter_02,false_font_11,object,left,object_05,0.506666666666667,0.573333333333333
24,letter_02,false_font_11,false_font,center,false_font_10,1.49333333333333,0.213333333333333
24,letter_02,false_font_11,false_font,left,false_font_13,1,0.2
24,letter_02,false_font_11,letter,center,letter_18,1,0.36
24,letter_02,false_font_11,letter,center,letter_10,1,0.28
24,letter_02,false_font_11,object,center,object_11,1,0.586666666666667
24,letter_02,false_font_11,face,left,face_20,1.49333333333333,0.546666666666667
24,letter_02,false_font_11,letter,center,letter_15,1,0.2
24,letter_02,false_font_11,false_font,right,false_font_15,1,0.306666666666667
24,letter_02,false_font_11,letter,center,letter_13,1.49333333333333,0.96
24,letter_02,false_font_11,false_font,center,false_font_06,0.506666666666667,0.546666666666667
24,letter_02,false_font_11,false_font,center,false_font_02,1.49333333333333,0.24
24,letter_02,false_font_11,object,right,object_17,1,0.333333333333333
24,letter_02,false_font_11,face,center,face_14,0.506666666666667,0.293333333333333
24,letter_02,false_font_11,object,left,object_06,0.506666666666667,0.48
24,letter_02,false_font_11,object,right,object_05,0.506666666666667,0.266666666666667
24,letter_02,false_font_11,letter,center,letter_02,1.49333333333333,0.293333333333333
24,letter_02,false_font_11,face,center,face_04,0.506666666666667,0.826666666666667
24,letter_02,false_font_11,false_font,right,false_font_11,1,0.333333333333333
24,letter_02,false_font_11,letter,right,letter_14,1.49333333333333,0.706666666666667
24,letter_02,false_font_11,false_font,center,false_font_05,1.49333333333333,0.413333333333333
25,letter_04,false_font_14,letter,right,letter_09,1.49333333333333,0.213333333333333
25,letter_04,false_font_14,false_font,center,false_font_18,0.506666666666667,0.48
25,letter_04,false_font_14,false_font,left,false_font_13,1,0.546666666666667
25,letter_04,false_font_14,face,center,face_18,0.506666666666667,0.333333333333333
25,letter_04,false_font_14,false_font,right,false_font_06,0.506666666666667,0.413333333333333
25,letter_04,false_font_14,false_font,center,false_font_09,0.506666666666667,0.426666666666667
25,letter_04,false_font_14,object,center,object_15,0.506666666666667,0.213333333333333
25,letter_04,false_font_14,false_font,left,false_font_08,1.49333333333333,0.226666666666667
25,letter_04,false_font_14,face,center,face_01,0.506666666666667,0.24
25,letter_04,false_font_14,letter,left,letter_05,1,0.373333333333333
25,letter_04,false_font_14,object,center,object_11,0.506666666666667,0.253333333333333
25,letter_04,false_font_14,letter,center,letter_10,0.506666666666667,0.213333333333333
25,letter_04,false_font_14,face,right,face_09,1.49333333333333,0.24
25,letter_04,false_font_14,false_font,left,false_font_14,1.49333333333333,0.426666666666667
25,letter_04,false_font_14,letter,right,letter_12,1.49333333333333,0.613333333333333
25,letter_04,false_font_14,false_font,center,false_font_02,0.506666666666667,0.706666666666667
25,letter_04,false_font_14,face,center,face_13,0.506666666666667,0.306666666666667
25,letter_04,false_font_14,letter,right,letter_09,0.506666666666667,1.13333333333333
25,letter_04,false_font_14,object,left,object_15,0.506666666666667,0.213333333333333
25,letter_04,false_font_14,letter,center,letter_04,1.49333333333333,0.28
25,letter_04,false_font_14,face,center,face_08,1,0.32
25,letter_04,false_font_14,false_font,left,false_font_10,1,0.853333333333333
25,letter_04,false_font_14,object,right,object_02,0.506666666666667,0.293333333333333
25,letter_04,false_font_14,false_font,center,false_font_13,1.49333333333333,0.64
25,letter_04,false_font_14,false_font,right,false_font_14,1,0.293333333333333
25,letter_04,false_font_14,letter,left,letter_04,0.506666666666667,0.226666666666667
25,letter_04,false_font_14,letter,center,letter_10,1.49333333333333,0.253333333333333
25,letter_04,false_font_14,object,center,object_10,1,0.373333333333333
25,letter_04,false_font_14,face,left,face_17,1,0.546666666666667
25,letter_04,false_font_14,object,right,object_10,1,0.386666666666667
25,letter_04,false_font_14,object,left,object_12,1,0.32
25,letter_04,false_font_14,face,left,face_16,1,0.36
25,letter_04,false_font_14,object,center,object_08,1,0.213333333333333
25,letter_04,false_font_14,face,left,face_08,0.506666666666667,0.466666666666667
25,letter_04,false_font_14,letter,left,letter_01,1,0.293333333333333
25,letter_04,false_font_14,letter,left,letter_06,1,0.24
26,letter_03,false_font_06,face,center,face_09,1,0.4
26,letter_03,false_font_06,false_font,center,false_font_20,1.49333333333333,0.24
26,letter_03,false_font_06,false_font,center,false_font_07,1,0.266666666666667
26,letter_03,false_font_06,letter,center,letter_01,0.506666666666667,0.573333333333333
26,letter_03,false_font_06,face,center,face_12,1.49333333333333,0.346666666666667
26,letter_03,false_font_06,face,left,face_05,0.506666666666667,0.706666666666667
26,letter_03,false_font_06,false_font,center,false_font_09,1.49333333333333,0.626666666666667
26,letter_03,false_font_06,letter,center,letter_11,1,0.333333333333333
26,letter_03,false_font_06,object,left,object_18,1.49333333333333,0.653333333333333
26,letter_03,false_font_06,false_font,left,false_font_06,1,0.36
26,letter_03,false_font_06,object,center,object_12,1.49333333333333,0.386666666666667
26,letter_03,false_font_06,false_font,center,false_font_17,1,0.32
26,letter_03,false_font_06,object,right,object_05,1.49333333333333,0.426666666666667
26,letter_03,false_font_06,false_font,center,false_font_12,1.49333333333333,0.453333333333333
26,letter_03,false_font_06,false_font,left,false_font_06,1.49333333333333,0.586666666666667
26,letter_03,false_font_06,object,right,object_19,1,0.706666666666667
26,letter_03,false_font_06,letter,center,letter_09,1,0.506666666666667
26,letter_03,false_font_06,face,center,face_18,1.49333333333333,0.346666666666667
26,letter_03,false_font_06,face,right,face_11,1.49333333333333,0.32
26,letter_03,false_font_06,object,left,object_16,1.49333333333333,0.28
26,letter_03,false_font_06,face,left,face_20,0.506666666666667,0.2
26,letter_03,false_font_06,letter,left,letter_07,1.49333333333333,0.533333333333333
26,letter_03,false_font_06,object,center,object_10,0.506666666666667,0.293333333333333
26,letter_03,false_font_06,object,right,object_07,1.49333333333333,0.213333333333333
26,letter_03,false_font_06,false_font,center,false_font_19,0.506666666666667,0.373333333333333
26,letter_03,false_font_06,letter,left,letter_17,1.49333333333333,0.24
26,letter_03,false_font_06,false_font,left,false_font_06,1,0.226666666666667
26,letter_03,false_font_06,letter,center,letter_11,0.506666666666667,1.73333333333333
26,letter_03,false_font_06,face,center,face_15,0.506666666666667,0.266666666666667
26,letter_03,false_font_06,false_font,center,false_font_04,1,0.253333333333333
26,letter_03,false_font_06,false_font,center,false_font_16,0.506666666666667,0.413333333333333
26,letter_03,false_font_06,object,center,object_07,0.506666666666667,0.626666666666667
26,letter_03,false_font_06,face,center,face_07,0.506666666666667,0.733333333333333
26,letter_03,false_font_06,letter,center,letter_12,0.506666666666667,0.666666666666667
26,letter_03,false_font_06,letter,left,letter_02,1,0.52
27,face_15,object_05,false_font,right,false_font_04,0.506666666666667,0.24
27,face_15,object_05,letter,center,letter_16,1.49333333333333,0.573333333333333
27,face_15,object_05,letter,right,letter_05,1.49333333333333,0.8
27,face_15,object_05,object,center,object_05,0.506666666666667,0.426666666666667
27,face_15,object_05,false_font,left,false_font_18,1.49333333333333,0.653333333333333
27,face_15,object_05,false_font,center,false_font_16,0.506666666666667,0.266666666666667
27,face_15,object_05,false_font,right,false_font_10,1.49333333333333,0.226666666666667
27,face_15,object_05,letter,left,letter_10,1.49333333333333,0.346666666666667
27,face_15,object_05,object,center,object_05,1.49333333333333,0.2
27,face_15,object_05,object,center,object_02,1,0.213333333333333
27,face_15,object_05,face,left,face_08,1,0.253333333333333
27,face_15,object_05,letter,left,letter_18,0.506666666666667,0.506666666666667
27,face_15,object_05,object,center,object_19,1.49333333333333,0.346666666666667
27,face_15,object_05,object,center,object_16,0.506666666666667,0.213333333333333
27,face_15,object_05,letter,center,letter_04,1,0.52
27,face_15,object_05,face,center,face_15,0.506666666666667,0.36
27,face_15,object_05,face,right,face_05,1,0.2
27,face_15,object_05,face,center,face_20,1.49333333333333,0.253333333333333
27,face_15,object_05,false_font,left,false_font_13,0.506666666666667,0.28
27,face_15,object_05,object,center,object_05,1,0.973333333333333
27,face_15,object_05,letter,center,letter_04,0.506666666666667,0.36
27,face_15,object_05,letter,center,letter_03,1,0.306666666666667
27,face_15,object_05,object,left,object_03,1.49333333333333,0.28
27,face_15,object_05,object,center,object_19,1.49333333333333,0.773333333333333
27,face_15,object_05,letter,center,letter_08,1,0.306666666666667
27,face_15,object_05,face,center,face_06,1,0.666666666666667
27,face_15,object_05,face,left,face_15,1,0.306666666666667
27,face_15,object_05,false_font,left,false_font_15,1,0.56
27,face_15,object_05,face,center,face_19,0.506666666666667,0.213333333333333
27,face_15,object_05,face,left,face_13,1,0.826666666666667
27,face_15,object_05,face,center,face_07,1.49333333333333,0.28
27,face_15,object_05,object,center,object_15,0.506666666666667,0.413333333333333
27,face_15,object_05,false_font,center,false_font_01,1,0.253333333333333
27,face_15,object_05,object,left,object_14,1.49333333333333,0.92
27,face_15,object_05,false_font,left,false_font_10,0.506666666666667,0.68
27,face_15,object_05,object,center,object_04,1.49333333333333,0.4
27,face_15,object_05,face,right,face_04,1,0.293333333333333
28,face_14,object_03,face,center,face_14,1.49333333333333,0.666666666666667
28,face_14,object_03,object,right,object_14,0.506666666666667,0.226666666666667
28,face_14,object_03,false_font,left,false_font_05,0.506666666666667,0.2
28,face_14,object_03,face,left,face_08,1.49333333333333,0.573333333333333
28,face_14,object_03,false_font,right,false_font_03,0.506666666666667,0.373333333333333
28,face_14,object_03,object,center,object_02,0.506666666666667,0.613333333333333
28,face_14,object_03,object,center,object_07,1,0.306666666666667
28,face_14,object_03,letter,center,letter_09,1.49333333333333,0.666666666666667
28,face_14,object_03,letter,center,letter_13,1,0.226666666666667
28,face_14,object_03,object,left,object_03,1,0.226666666666667
28,face_14,object_03,false_font,center,false_font_17,0.506666666666667,0.306666666666667
28,face_14,object_03,face,left,face_03,1.49333333333333,0.64
28,face_14,object_03,letter,center,letter_09,1,0.76
28,face_14,object_03,object,left,object_03,0.506666666666667,0.346666666666667
28,face_14,object_03,object,center,object_20,1,0.653333333333333
28,face_14,object_03,face,center,face_14,1.49333333333333,0.373333333333333
28,face_14,object_03,false_font,left,false_font_20,0.506666666666667,0.4
28,face_14,object_03,object,center,object_09,1.49333333333333,0.413333333333333
28,face_14,object_03,letter,left,letter_14,0.506666666666667,1.16
28,face_14,object_03,face,left,face_04,1,0.253333333333333
28,face_14,object_03,false_font,center,false_font_16,1,0.773333333333333
28,face_14,object_03,letter,center,letter_18,1,0.32
28,face_14,object_03,letter,center,letter_07,1,0.226666666666667
28,face_14,object_03,face,center,face_14,1,0.333333333333333
28,face_14,object_03,face,left,face_09,1.49333333333333,0.28
28,face_14,object_03,face,right,face_18,1.49333333333333,0.373333333333333
28,face_14,object_03,letter,right,letter_13,1.49333333333333,0.28
28,face_14,object_03,face,left,face_19,1.49333333333333,0.68
28,face_14,object_03,object,left,object_18,0.506666666666667,0.493333333333333
28,face_14,object_03,object,right,object_01,1.49333333333333,0.733333333333333
28,face_14,object_03,false_font,center,false_font_04,1.49333333333333,0.506666666666667
28,face_14,object_03,face,center,face_06,1.49333333333333,0.586666666666667
28,face_14,object_03,object,left,object_20,0.506666666666667,1.02666666666667
28,face_14,object_03,letter,left,letter_15,1,0.333333333333333
28,face_14,object_03,face,left,face_14,1,0.586666666666667
28,face_14,object_03,false_font,left,false_font_05,1,0.213333333333333
28,face_14,object_03,false_font,left,false_font_08,1.49333333333333,0.28
28,face_14,object_03,face,right,face_05,1,0.453333333333333
29,face_19,object_14,letter,center,letter_16,1.49333333333333,0.333333333333333
29,face_19,object_14,false_font,right,false_font_07,1,0.546666666666667
29,face_19,object_14,object,left,object_14,1.49333333333333,0.333333333333333
29,face_19,object_14,false_font,left,false_font_20,1,0.293333333333333
29,face_19,object_14,object,right,object_14,0.506666666666667,0.426666666666667
29,face_19,object_14,letter,center,letter_02,0.506666666666667,0.226666666666667
29,face_19,object_14,object,right,object_06,1.49333333333333,0.56
29,face_19,object_14,letter,center,letter_03,0.506666666666667,0.213333333333333
29,face_19,object_14,object,left,object_10,1.49333333333333,0.213333333333333
29,face_19,object_14,object,center,object_14,0.506666666666667,0.333333333333333
29,face_19,object_14,letter,center,letter_10,1.49333333333333,0.2
29,face_19,object_14,object,center,object_17,0.506666666666667,0.24
29,face_19,object_14,letter,left,letter_12,1.49333333333333,0.306666666666667
29,face_19,object_14,face,center,face_18,1.49333333333333,0.2
29,face_19,object_14,letter,center,letter_10,0.506666666666667,0.626666666666667
29,face_19,object_14,face,right,face_19,1,0.506666666666667
29,face_19,object_14,object,right,object_10,1,0.36
29,face_19,object_14,object,center,object_05,1.49333333333333,0.32
29,face_19,object_14,face,left,face_11,0.506666666666667,0.226666666666667
29,face_19,object_14,object,center,object_04,1.49333333333333,0.266666666666667
29,face_19,object_14,letter,center,letter_17,0.506666666666667,0.48
29,face_19,object_14,object,center,object_08,0.506666666666667,0.2
29,face_19,object_14,false_font,right,false_font_16,0.506666666666667,0.213333333333333
29,face_19,object_14,false_font,left,false_font_02,1,0.293333333333333
29,face_19,object_14,face,left,face_08,0.506666666666667,0.2
29,face_19,object_14,face,right,face_14,1,0.653333333333333
29,face_19,object_14,face,left,face_11,0.506666666666667,0.226666666666667
29,face_19,object_14,false_font,right,false_font_18,1,0.213333333333333
29,face_19,object_14,letter,center,letter_14,0.506666666666667,0.493333333333333
29,face_19,object_14,face,left,face_19,1.49333333333333,0.293333333333333
29,face_19,object_14,object,center,object_14,0.506666666666667,0.493333333333333
29,face_19,object_14,false_font,right,false_font_06,1.49333333333333,0.24
29,face_19,object_14,face,center,face_04,0.506666666666667,0.44
29,face_19,object_14,object,right,object_20,1.49333333333333,0.226666666666667
29,face_19,object_14,false_font,right,false_font_03,0.506666666666667,0.52
29,face_19,object_14,face,center,face_09,1,0.72
29,face_19,object_14,false_font,right,false_font_05,0.506666666666667,0.24
29,face_19,object_14,face,center,face_01,1,0.306666666666667
30,face_16,object_13,false_font,left,false_font_19,1,0.493333333333333
30,face_16,object_13,object,right,object_19,1.49333333333333,0.493333333333333
30,face_16,object_13,face,left,face_16,1.49333333333333,0.72
30,face_16,object_13,face,center,face_03,1.49333333333333,0.386666666666667
30,face_16,object_13,face,right,face_13,1,0.2
30,face_16,object_13,object,center,object_13,1,0.24
30,face_16,object_13,false_font,right,false_font_06,0.506666666666667,0.226666666666667
30,face_16,object_13,letter,left,letter_11,1,0.68
30,face_16,object_13,letter,right,letter_06,1,0.293333333333333
30,face_16,object_13,object,left,object_05,1.49333333333333,0.306666666666667
30,face_16,object_13,face,right,face_02,1,0.36
30,face_16,object_13,letter,left,letter_03,1,0.226666666666667
30,face_16,object_13,false_font,right,false_font_02,1,0.533333333333333
30,face_16,object_13,face,center,face_02,0.506666666666667,0.493333333333333
30,face_16,object_13,false_font,right,false_font_08,1,0.28
30,face_16,object_13,face,center,face_07,1,0.24
30,face_16,object_13,object,center,object_18,0.506666666666667,0.293333333333333
30,face_16,object_13,letter,right,letter_14,1,1.18666666666667
30,face_16,object_13,object,right,object_20,1,0.28
30,face_16,object_13,letter,left,letter_18,1.49333333333333,0.333333333333333
30,face_16,object_13,false_font,right,false_font_09,0.506666666666667,0.52
30,face_16,object_13,object,left,object_07,1.49333333333333,0.386666666666667
30,face_16,object_13,face,right,face_14,0.506666666666667,0.213333333333333
30,face_16,object_13,false_font,left,false_font_19,1.49333333333333,0.466666666666667
30,face_16,object_13,false_font,right,false_font_03,1.49333333333333,0.466666666666667
30,face_16,object_13,letter,right,letter_08,0.506666666666667,0.6
30,face_16,object_13,face,center,face_04,1,0.28
30,face_16,object_13,object,center,object_11,1.49333333333333,0.24
30,face_16,object_13,letter,center,letter_14,0.506666666666667,0.706666666666667
30,face_16,object_13,object,center,object_12,1,0.24
30,face_16,object_13,face,center,face_08,1,0.68
30,face_16,object_13,letter,center,letter_11,0.506666666666667,0.306666666666667
30,face_16,object_13,object,right,object_15,0.506666666666667,0.386666666666667
30,face_16,object_13,false_font,left,false_font_20,1,0.24
31,letter_08,false_font_13,letter,center,letter_03,1,0.226666666666667
31,letter_08,false_font_13,face,right,face_09,1,0.48
31,letter_08,false_font_13,false_font,center,false_font_10,1,0.36
31,letter_08,false_font_13,letter,center,letter_11,0.506666666666667,0.733333333333333
31,letter_08,false_font_13,object,center,object_09,1.49333333333333,0.666666666666667
31,letter_08,false_font_13,letter,center,letter_05,0.506666666666667,0.213333333333333
31,letter_08,false_font_13,face,right,face_10,0.506666666666667,0.226666666666667
31,letter_08,false_font_13,object,left,object_09,1.49333333333333,0.413333333333333
31,letter_08,false_font_13,false_font,right,false_font_12,1.49333333333333,0.28
31,letter_08,false_font_13,false_font,right,false_font_02,0.506666666666667,0.68
31,letter_08,false_font_13,face,left,face_14,0.506666666666667,0.24
31,letter_08,false_font_13,face,left,face_16,1,0.44
31,letter_08,false_font_13,face,center,face_05,1,1.10666666666667
31,letter_08,false_font_13,false_font,right,false_font_20,1.49333333333333,0.533333333333333
31,letter_08,false_font_13,letter,right,letter_08,1.49333333333333,0.226666666666667
31,letter_08,false_font_13,letter,right,letter_19,1.49333333333333,0.333333333333333
31,letter_08,false_font_13,false_font,left,false_font_14,1,0.586666666666667
31,letter_08,false_font_13,face,left,face_08,1,0.8
31,letter_08,false_font_13,object,left,object_20,1,0.24
31,letter_08,false_font_13,letter,left,letter_17,1,0.28
31,letter_08,false_font_13,false_font,left,false_font_06,1,0.253333333333333
31,letter_08,false_font_13,object,left,object_01,1,0.266666666666667
31,letter_08,false_font_13,letter,right,letter_03,0.506666666666667,0.32
31,letter_08,false_font_13,letter,center,letter_01,1,0.6
31,letter_08,false_font_13,object,center,object_03,1,0.28
31,letter_08,false_font_13,object,right,object_08,0.506666666666667,0.213333333333333
31,letter_08,false_font_13,letter,center,letter_08,0.506666666666667,0.213333333333333
31,letter_08,false_font_13,false_font,center,false_font_09,1.49333333333333,0.213333333333333
31,letter_08,false_font_13,face,center,face_14,1,0.306666666666667
31,letter_08,false_font_13,face,right,face_06,0.506666666666667,0.213333333333333
31,letter_08,false_font_13,false_font,right,false_font_01,1,0.96
31,letter_08,false_font_13,object,left,object_07,1.49333333333333,0.44
31,letter_08,false_font_13,letter,left,letter_17,0.506666666666667,0.213333333333333
31,letter_08,false_font_13,object,left,object_07,0.506666666666667,0.346666666666667
32,letter_09,false_font_09,letter,center,letter_09,0.506666666666667,0.226666666666667
32,letter_09,false_font_09,letter,center,letter_11,1.49333333333333,0.906666666666667
32,letter_09,false_font_09,face,center,face_02,1,0.306666666666667
32,letter_09,false_font_09,false_font,right,false_font_10,0.506666666666667,0.533333333333333
32,letter_09,false_font_09,false_font,center,false_font_09,0.506666666666667,0.32
32,letter_09,false_font_09,face,left,face_02,1,0.413333333333333
32,letter_09,false_font_09,face,left,face_17,1.49333333333333,0.266666666666667
32,letter_09,false_font_09,object,center,object_19,1,0.386666666666667
32,letter_09,false_font_09,false_font,left,false_font_07,1.49333333333333,0.6
32,letter_09,false_font_09,object,center,object_16,1,0.346666666666667
32,letter_09,false_font_09,letter,center,letter_08,0.506666666666667,0.466666666666667
32,letter_09,false_font_09,letter,center,letter_09,1,0.48
32,letter_09,false_font_09,false_font,center,false_font_09,1,0.333333333333333
32,letter_09,false_font_09,face,center,face_11,0.506666666666667,0.44
32,letter_09,false_font_09,false_font,right,false_font_10,1,0.28
32,letter_09,false_font_09,false_font,center,false_font_08,0.506666666666667,0.24
32,letter_09,false_font_09,letter,center,letter_15,0.506666666666667,0.24
32,letter_09,false_font_09,face,center,face_07,1.49333333333333,0.32
32,letter_09,false_font_09,face,left,face_16,1,0.72
32,letter_09,false_font_09,face,right,face_01,0.506666666666667,0.426666666666667
32,letter_09,false_font_09,letter,center,letter_20,0.506666666666667,0.24
32,letter_09,false_font_09,false_font,right,false_font_14,1,0.213333333333333
32,letter_09,false_font_09,object,center,object_19,1.49333333333333,0.506666666666667
32,letter_09,false_font_09,letter,center,letter_17,0.506666666666667,0.24
32,letter_09,false_font_09,false_font,center,false_font_09,0.506666666666667,0.333333333333333
32,letter_09,false_font_09,letter,right,letter_18,1,0.786666666666667
32,letter_09,false_font_09,face,center,face_01,0.506666666666667,0.573333333333333
