task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,SOA_lock,pitch,onset_SOA
prp,0,29,2,letter_03,false_font_15,irrelevant,object,center,object_02,1,1.01605656705058,0.232,onset,1100,0.232
prp,0,29,3,letter_03,false_font_15,irrelevant,face,left,face_14,1,1.43968283781649,0.116,onset,1000,0.116
prp,0,29,4,letter_03,false_font_15,irrelevant,object,left,object_07,1.5,1.32461063337818,0.466,offset,1100,1.966
prp,0,29,5,letter_03,false_font_15,irrelevant,object,left,object_19,1,1.39141214266766,0.466,onset,1100,0.466
prp,0,29,6,letter_03,false_font_15,target,false_font,center,false_font_15,1.5,1.22170378036436,0,onset,1000,0
prp,0,29,7,letter_03,false_font_15,irrelevant,face,center,face_16,1,1.77709174991508,0.232,offset,1100,1.232
prp,0,29,8,letter_03,false_font_15,irrelevant,face,center,face_13,1.5,1.26830498365302,0.116,offset,1000,1.616
prp,0,29,9,letter_03,false_font_15,non-target,false_font,center,false_font_12,1.5,1.69071675908705,0.466,offset,1000,1.966
prp,0,29,10,letter_03,false_font_15,non-target,false_font,right,false_font_14,1,0.849570037380803,0.116,offset,1000,1.116
prp,0,29,11,letter_03,false_font_15,non-target,false_font,left,false_font_17,1.5,1.22198145883981,0,offset,1100,1.5
prp,0,29,12,letter_03,false_font_15,non-target,letter,left,letter_06,0.5,1.13964758186534,0.116,onset,1000,0.116
prp,0,29,13,letter_03,false_font_15,non-target,letter,right,letter_11,1,1.41342088354491,0.232,offset,1000,1.232
prp,0,29,14,letter_03,false_font_15,non-target,letter,right,letter_01,1.5,0.879559172281834,0.116,offset,1000,1.616
prp,0,29,15,letter_03,false_font_15,non-target,false_font,left,false_font_04,0.5,1.53143959405603,0.232,onset,1000,0.232
prp,0,29,16,letter_03,false_font_15,non-target,false_font,right,false_font_04,1,0.780794826779512,0,offset,1000,1
prp,0,29,17,letter_03,false_font_15,non-target,letter,center,letter_14,0.5,1.49504242641994,0.232,offset,1000,0.732
prp,0,29,18,letter_03,false_font_15,non-target,letter,right,letter_13,1.5,0.899717648455297,0.466,onset,1000,0.466
prp,0,29,19,letter_03,false_font_15,target,letter,left,letter_03,1,1.29215952504822,0,offset,1000,1
prp,0,29,20,letter_03,false_font_15,irrelevant,face,right,face_07,1,1.15358271819704,0.232,offset,1100,1.232
prp,0,29,21,letter_03,false_font_15,non-target,letter,right,letter_07,0.5,1.79646436886481,0.116,offset,1000,0.616
prp,0,29,22,letter_03,false_font_15,non-target,letter,center,letter_08,1,0.808395757550972,0.466,offset,1100,1.466
prp,0,29,23,letter_03,false_font_15,irrelevant,object,right,object_12,1.5,1.38617272548433,0,onset,1000,0
prp,0,29,24,letter_03,false_font_15,irrelevant,object,center,object_04,0.5,0.946541971220184,0.232,onset,1000,0.232
prp,0,29,25,letter_03,false_font_15,irrelevant,object,center,object_09,0.5,1.51816569576557,0.232,onset,1100,0.232
prp,0,29,26,letter_03,false_font_15,non-target,letter,center,letter_15,1.5,1.68641978175826,0.116,offset,1100,1.616
prp,0,29,27,letter_03,false_font_15,irrelevant,object,left,object_06,0.5,1.6624823721328,0,offset,1100,0.5
prp,0,29,28,letter_03,false_font_15,non-target,letter,center,letter_02,1,0.760347677924573,0.232,offset,1100,1.232
prp,0,29,29,letter_03,false_font_15,irrelevant,object,right,object_15,1,0.943347088603634,0.116,offset,1100,1.116
prp,0,29,30,letter_03,false_font_15,non-target,letter,left,letter_01,1.5,1.37439269553455,0.466,offset,1000,1.966
prp,0,29,31,letter_03,false_font_15,irrelevant,object,center,object_12,0.5,1.47329297973955,0,offset,1100,0.5
prp,0,29,32,letter_03,false_font_15,irrelevant,object,center,object_15,0.5,1.69853420141832,0,offset,1100,0.5
prp,0,29,33,letter_03,false_font_15,irrelevant,object,center,object_09,1,0.708369907890279,0.116,offset,1000,1.116
prp,0,29,34,letter_03,false_font_15,target,false_font,center,false_font_15,1,1.72934635211899,0,offset,1100,1
prp,0,29,35,letter_03,false_font_15,irrelevant,face,center,face_10,0.5,0.924942540188871,0.232,onset,1000,0.232
prp,0,29,36,letter_03,false_font_15,target,letter,left,letter_03,0.5,0.886246846379053,0.116,offset,1000,0.616
prp,0,29,37,letter_03,false_font_15,target,false_font,left,false_font_15,0.5,1.411342250376,0.116,onset,1000,0.116
prp,0,30,1,letter_11,false_font_20,irrelevant,face,right,face_17,1.5,1.55344328395516,0.232,offset,1000,1.732
prp,0,30,2,letter_11,false_font_20,irrelevant,face,center,face_15,1.5,1.10702051480441,0.466,offset,1100,1.966
prp,0,30,3,letter_11,false_font_20,target,letter,center,letter_11,0.5,0.878276304491802,0.116,offset,1000,0.616
prp,0,30,4,letter_11,false_font_20,non-target,false_font,left,false_font_07,1.5,1.26301071589167,0,offset,1000,1.5
prp,0,30,5,letter_11,false_font_20,irrelevant,object,right,object_10,1,1.8863121611334,0.116,offset,1000,1.116
prp,0,30,6,letter_11,false_font_20,irrelevant,object,center,object_17,1,0.75039598742517,0,offset,1100,1
prp,0,30,7,letter_11,false_font_20,irrelevant,face,center,face_17,0.5,1.71632984429333,0.466,onset,1000,0.466
prp,0,30,8,letter_11,false_font_20,non-target,false_font,right,false_font_13,1,1.84742311176901,0.116,onset,1100,0.116
prp,0,30,9,letter_11,false_font_20,irrelevant,object,center,object_13,1.5,0.904700665102461,0.466,onset,1100,0.466
prp,0,30,10,letter_11,false_font_20,irrelevant,object,center,object_01,1,0.913168685600489,0.232,offset,1000,1.232
prp,0,30,11,letter_11,false_font_20,non-target,false_font,right,false_font_18,1.5,1.21365558663251,0.466,offset,1000,1.966
prp,0,30,12,letter_11,false_font_20,non-target,false_font,right,false_font_15,0.5,1.15568508740894,0.116,offset,1000,0.616
prp,0,30,13,letter_11,false_font_20,non-target,false_font,left,false_font_09,0.5,0.706653049049036,0.116,offset,1100,0.616
prp,0,30,14,letter_11,false_font_20,irrelevant,object,right,object_06,0.5,0.842144671210713,0.116,onset,1100,0.116
prp,0,30,15,letter_11,false_font_20,target,letter,center,letter_11,1.5,1.3034988262064,0.466,offset,1100,1.966
prp,0,30,16,letter_11,false_font_20,irrelevant,object,center,object_12,1.5,1.75407572059919,0,offset,1000,1.5
prp,0,30,17,letter_11,false_font_20,irrelevant,object,center,object_07,1.5,1.35677401044621,0.232,offset,1100,1.732
prp,0,30,18,letter_11,false_font_20,non-target,letter,right,letter_05,0.5,0.921538046697772,0.232,onset,1100,0.232
prp,0,30,19,letter_11,false_font_20,irrelevant,face,center,face_08,1,1.34448758981888,0.116,offset,1000,1.116
prp,0,30,20,letter_11,false_font_20,non-target,letter,center,letter_12,1.5,1.40529026732825,0.466,onset,1100,0.466
prp,0,30,21,letter_11,false_font_20,non-target,letter,center,letter_16,1.5,1.39266286394938,0.232,onset,1000,0.232
prp,0,30,22,letter_11,false_font_20,target,false_font,left,false_font_20,0.5,0.779425873011452,0.116,onset,1000,0.116
prp,0,30,23,letter_11,false_font_20,non-target,letter,center,letter_06,1.5,1.30501362418586,0.232,offset,1000,1.732
prp,0,30,24,letter_11,false_font_20,non-target,letter,center,letter_02,0.5,0.887474149734904,0.232,onset,1100,0.232
prp,0,30,25,letter_11,false_font_20,target,false_font,left,false_font_20,1,0.726590588254472,0.232,offset,1100,1.232
prp,0,30,26,letter_11,false_font_20,irrelevant,face,left,face_20,1,1.66963790714015,0.116,offset,1000,1.116
prp,0,30,27,letter_11,false_font_20,irrelevant,face,center,face_07,0.5,1.1438464257684,0.116,onset,1100,0.116
prp,0,30,28,letter_11,false_font_20,irrelevant,object,right,object_20,1.5,1.10766833171081,0.232,offset,1100,1.732
prp,0,30,29,letter_11,false_font_20,non-target,letter,center,letter_06,0.5,1.13643866497603,0.116,offset,1100,0.616
prp,0,30,30,letter_11,false_font_20,irrelevant,face,center,face_15,0.5,1.07405698256399,0.116,offset,1100,0.616
prp,0,30,31,letter_11,false_font_20,non-target,letter,center,letter_13,1,0.842142883721401,0.232,onset,1100,0.232
prp,0,30,32,letter_11,false_font_20,non-target,false_font,center,false_font_07,1.5,0.984682770050135,0,offset,1100,1.5
prp,0,30,33,letter_11,false_font_20,non-target,false_font,center,false_font_07,1.5,1.06786288827425,0.232,onset,1000,0.232
prp,0,30,34,letter_11,false_font_20,irrelevant,object,center,object_20,1,0.714241624151489,0.232,onset,1000,0.232
prp,0,30,35,letter_11,false_font_20,target,letter,center,letter_11,1.5,1.47474481747704,0,onset,1100,0
prp,0,30,36,letter_11,false_font_20,non-target,false_font,center,false_font_09,1,1.05447267018646,0.232,offset,1000,1.232
prp,0,30,37,letter_11,false_font_20,non-target,letter,center,letter_18,1.5,1.05226533306432,0,offset,1000,1.5
prp,0,31,1,face_06,object_06,irrelevant,letter,center,letter_18,1,1.60923509996436,0.232,onset,1100,0.232
prp,0,31,2,face_06,object_06,non-target,object,left,object_20,0.5,0.937013713445845,0.116,onset,1000,0.116
prp,0,31,3,face_06,object_06,irrelevant,false_font,center,false_font_18,0.5,1.49312664562582,0.232,offset,1100,0.732
prp,0,31,4,face_06,object_06,non-target,object,center,object_04,1.5,1.00527870432313,0.466,onset,1000,0.466
prp,0,31,5,face_06,object_06,irrelevant,false_font,center,false_font_01,1.5,1.42995444888144,0.466,offset,1000,1.966
prp,0,31,6,face_06,object_06,irrelevant,letter,right,letter_01,1,0.725530647979273,0.466,onset,1100,0.466
prp,0,31,7,face_06,object_06,non-target,object,center,object_12,1.5,0.823444155696161,0.466,onset,1000,0.466
prp,0,31,8,face_06,object_06,non-target,face,right,face_08,0.5,1.4340697903988,0,onset,1000,0
prp,0,31,9,face_06,object_06,irrelevant,false_font,left,false_font_03,1.5,1.15308379525744,0,offset,1100,1.5
prp,0,31,10,face_06,object_06,non-target,object,right,object_12,1.5,1.0760387578072,0.466,onset,1000,0.466
prp,0,31,11,face_06,object_06,target,object,right,object_06,1.5,1.13149737321849,0,onset,1000,0
prp,0,31,12,face_06,object_06,irrelevant,false_font,center,false_font_01,1.5,1.72571677635722,0,onset,1100,0
prp,0,31,13,face_06,object_06,target,face,left,face_06,0.5,1.91768204733737,0.116,onset,1100,0.116
prp,0,31,14,face_06,object_06,irrelevant,false_font,right,false_font_10,1.5,0.965251131698969,0.116,onset,1000,0.116
prp,0,31,15,face_06,object_06,target,object,center,object_06,1,1.02298273206561,0.466,onset,1100,0.466
prp,0,31,16,face_06,object_06,irrelevant,letter,center,letter_09,1,1.69679109732929,0.116,offset,1000,1.116
prp,0,31,17,face_06,object_06,non-target,object,center,object_03,1.5,1.4899177290216,0.116,offset,1100,1.616
prp,0,31,18,face_06,object_06,non-target,face,left,face_10,0.5,1.40520962128682,0.232,offset,1100,0.732
prp,0,31,19,face_06,object_06,target,face,left,face_06,1,0.866764918235356,0.466,offset,1100,1.466
prp,0,31,20,face_06,object_06,irrelevant,false_font,center,false_font_04,1.5,0.792235451646347,0.232,onset,1100,0.232
prp,0,31,21,face_06,object_06,irrelevant,false_font,right,false_font_18,1,1.70141689185709,0.232,offset,1000,1.232
prp,0,31,22,face_06,object_06,irrelevant,false_font,center,false_font_10,0.5,0.759825841751061,0.466,onset,1100,0.466
prp,0,31,23,face_06,object_06,irrelevant,false_font,right,false_font_12,1,1.18257630292134,0,onset,1100,0
prp,0,31,24,face_06,object_06,non-target,face,right,face_17,1,0.944185492691581,0.466,offset,1100,1.466
prp,0,31,25,face_06,object_06,irrelevant,letter,center,letter_10,1.5,1.43004189914007,0.116,offset,1000,1.616
prp,0,31,26,face_06,object_06,irrelevant,false_font,left,false_font_11,1.5,1.26518966286778,0.232,onset,1100,0.232
prp,0,31,27,face_06,object_06,non-target,object,left,object_18,0.5,1.80138486367304,0.232,onset,1000,0.232
prp,0,31,28,face_06,object_06,non-target,object,center,object_07,0.5,0.988617508656166,0.466,onset,1100,0.466
prp,0,31,29,face_06,object_06,target,face,center,face_06,1.5,1.34349982489881,0.116,offset,1000,1.616
prp,0,31,30,face_06,object_06,non-target,object,center,object_01,1,1.2301194796745,0,offset,1100,1
prp,0,31,31,face_06,object_06,non-target,object,center,object_15,1,0.70506619303888,0,offset,1000,1
prp,0,31,32,face_06,object_06,irrelevant,false_font,center,false_font_14,1,0.78852858000869,0.116,onset,1000,0.116
prp,0,31,33,face_06,object_06,irrelevant,letter,right,letter_12,1,0.757613211401823,0,onset,1100,0
prp,0,31,34,face_06,object_06,non-target,object,right,object_07,1,1.39751821634055,0.466,offset,1000,1.466
prp,0,31,35,face_06,object_06,non-target,face,center,face_16,0.5,1.17276408931621,0,onset,1100,0
prp,0,31,36,face_06,object_06,non-target,face,right,face_20,1,1.00656962637796,0,onset,1100,0
prp,0,31,37,face_06,object_06,non-target,face,center,face_01,0.5,1.01074683824343,0,offset,1100,0.5
prp,0,32,1,face_09,object_16,irrelevant,letter,center,letter_13,1.5,0.71536171293231,0.116,offset,1100,1.616
prp,0,32,2,face_09,object_16,irrelevant,letter,left,letter_06,1,0.72986268286123,0.466,offset,1100,1.466
prp,0,32,3,face_09,object_16,irrelevant,letter,left,letter_04,0.5,1.42366474069268,0.466,onset,1100,0.466
prp,0,32,4,face_09,object_16,non-target,object,right,object_04,1,1.09483273172461,0.232,onset,1100,0.232
prp,0,32,5,face_09,object_16,irrelevant,false_font,right,false_font_07,1.5,0.711596775664658,0.466,offset,1100,1.966
prp,0,32,6,face_09,object_16,non-target,object,center,object_05,0.5,0.905790159598985,0.232,onset,1100,0.232
prp,0,32,7,face_09,object_16,non-target,face,center,face_05,0.5,0.88211818605383,0.466,onset,1100,0.466
prp,0,32,8,face_09,object_16,irrelevant,false_font,left,false_font_19,1.5,1.6696514490659,0.232,offset,1000,1.732
prp,0,32,9,face_09,object_16,non-target,face,center,face_08,1.5,0.800968252524696,0.116,onset,1000,0.116
prp,0,32,10,face_09,object_16,target,object,left,object_16,0.5,0.970698407323732,0.466,offset,1100,0.966
prp,0,32,11,face_09,object_16,irrelevant,letter,center,letter_06,0.5,1.62456249820021,0.466,onset,1100,0.466
prp,0,32,12,face_09,object_16,non-target,object,center,object_08,0.5,1.05573152443019,0.466,onset,1100,0.466
prp,0,32,13,face_09,object_16,irrelevant,false_font,right,false_font_15,1,1.74713993927036,0.116,offset,1000,1.116
prp,0,32,14,face_09,object_16,non-target,object,left,object_08,0.5,1.16695021420699,0.466,onset,1000,0.466
prp,0,32,15,face_09,object_16,irrelevant,false_font,center,false_font_02,0.5,1.08629268386764,0.232,offset,1100,0.732
prp,0,32,16,face_09,object_16,irrelevant,letter,right,letter_14,1.5,0.798431094008833,0.466,offset,1000,1.966
prp,0,32,17,face_09,object_16,target,face,left,face_09,0.5,0.702153187726401,0.466,offset,1000,0.966
prp,0,32,18,face_09,object_16,target,object,right,object_16,1.5,0.782037580472874,0.232,offset,1000,1.732
prp,0,32,19,face_09,object_16,non-target,object,center,object_13,0.5,1.93412057495731,0.232,onset,1000,0.232
prp,0,32,20,face_09,object_16,non-target,face,left,face_11,1,0.803841394603011,0.232,onset,1000,0.232
prp,0,32,21,face_09,object_16,non-target,object,left,object_09,1.5,1.77431197782031,0.232,offset,1000,1.732
prp,0,32,22,face_09,object_16,irrelevant,false_font,left,false_font_08,1,1.34766911929213,0.116,offset,1000,1.116
prp,0,32,23,face_09,object_16,irrelevant,false_font,center,false_font_15,0.5,0.908943156708598,0.232,offset,1000,0.732
prp,0,32,24,face_09,object_16,non-target,object,left,object_20,1,1.42662523205863,0.116,offset,1100,1.116
prp,0,32,25,face_09,object_16,irrelevant,letter,center,letter_04,1,1.44526599820841,0.232,offset,1000,1.232
prp,0,32,26,face_09,object_16,non-target,face,left,face_13,1.5,1.3589654684139,0.116,offset,1100,1.616
prp,0,32,27,face_09,object_16,target,face,right,face_09,0.5,1.1692610906711,0,onset,1000,0
prp,0,32,28,face_09,object_16,irrelevant,letter,right,letter_19,0.5,1.83631661362288,0.232,offset,1000,0.732
prp,0,32,29,face_09,object_16,irrelevant,false_font,right,false_font_07,1,0.904664805220042,0,offset,1000,1
prp,0,32,30,face_09,object_16,irrelevant,false_font,right,false_font_15,0.5,1.7746810224326,0.116,onset,1100,0.116
prp,0,32,31,face_09,object_16,non-target,face,center,face_03,0.5,1.06653705487327,0.116,onset,1000,0.116
prp,0,32,32,face_09,object_16,non-target,face,center,face_13,0.5,0.807081338983561,0.466,offset,1000,0.966
prp,0,32,33,face_09,object_16,irrelevant,letter,right,letter_01,1.5,0.936770171543051,0.466,onset,1100,0.466
prp,0,32,34,face_09,object_16,non-target,face,right,face_11,0.5,1.70389166416591,0.116,offset,1000,0.616
prp,0,32,35,face_09,object_16,target,object,left,object_16,0.5,1.77873415546167,0.466,onset,1100,0.466
prp,0,32,36,face_09,object_16,non-target,face,right,face_20,0.5,1.3779647734665,0.116,offset,1100,0.616
prp,0,32,37,face_09,object_16,non-target,face,right,face_08,1.5,0.710193105577527,0.466,offset,1100,1.966
prp,0,33,1,face_13,object_16,irrelevant,false_font,center,false_font_16,1,1.8831347785438,0.466,offset,1000,1.466
prp,0,33,2,face_13,object_16,non-target,object,center,object_06,1.5,1.21208949766846,0.116,offset,1000,1.616
prp,0,33,3,face_13,object_16,non-target,object,left,object_11,1,0.830148430725816,0,onset,1000,0
prp,0,33,4,face_13,object_16,irrelevant,letter,center,letter_04,0.5,1.09943469386319,0.466,onset,1000,0.466
prp,0,33,5,face_13,object_16,non-target,face,right,face_06,0.5,1.41948851910507,0.466,onset,1100,0.466
prp,0,33,6,face_13,object_16,non-target,object,left,object_10,1.5,1.0881882372015,0.116,offset,1000,1.616
prp,0,33,7,face_13,object_16,non-target,face,right,face_05,1,0.987943354096059,0,offset,1000,1
prp,0,33,8,face_13,object_16,irrelevant,false_font,center,false_font_03,1.5,0.710817737805459,0.232,onset,1100,0.232
prp,0,33,9,face_13,object_16,irrelevant,false_font,left,false_font_17,1.5,1.75482540543093,0.466,offset,1100,1.966
prp,0,33,10,face_13,object_16,non-target,object,center,object_03,1,0.823690378739205,0.232,onset,1100,0.232
prp,0,33,11,face_13,object_16,irrelevant,letter,center,letter_03,0.5,0.956475227215594,0.466,onset,1100,0.466
prp,0,33,12,face_13,object_16,non-target,object,left,object_09,1,0.946231055253992,0.466,offset,1000,1.466
prp,0,33,13,face_13,object_16,irrelevant,false_font,right,false_font_08,0.5,0.867910786161041,0.466,onset,1000,0.466
prp,0,33,14,face_13,object_16,target,object,right,object_16,1,1.49786371786383,0,offset,1000,1
prp,0,33,15,face_13,object_16,irrelevant,letter,right,letter_03,1.5,1.15486535290363,0.232,offset,1000,1.732
prp,0,33,16,face_13,object_16,irrelevant,letter,center,letter_07,1.5,1.71309025843646,0.116,onset,1000,0.116
prp,0,33,17,face_13,object_16,non-target,object,center,object_09,0.5,0.782929664245884,0.466,offset,1000,0.966
prp,0,33,18,face_13,object_16,non-target,face,right,face_08,1,1.32100221866934,0.116,offset,1000,1.116
prp,0,33,19,face_13,object_16,irrelevant,letter,right,letter_09,1,1.30192216790959,0.116,onset,1000,0.116
prp,0,33,20,face_13,object_16,non-target,object,right,object_17,0.5,1.84025894629421,0,offset,1000,0.5
prp,0,33,21,face_13,object_16,irrelevant,false_font,right,false_font_01,0.5,1.12388191291771,0.116,onset,1000,0.116
prp,0,33,22,face_13,object_16,non-target,object,left,object_18,1,1.04883495361641,0,onset,1100,0
prp,0,33,23,face_13,object_16,non-target,face,center,face_10,0.5,1.46080744397647,0.116,onset,1100,0.116
prp,0,33,24,face_13,object_16,irrelevant,false_font,left,false_font_06,0.5,1.36021720561514,0.466,onset,1000,0.466
prp,0,33,25,face_13,object_16,non-target,face,right,face_10,1,1.34043810921398,0.466,onset,1000,0.466
prp,0,33,26,face_13,object_16,irrelevant,letter,left,letter_12,1,1.52694009442226,0.466,onset,1000,0.466
prp,0,33,27,face_13,object_16,irrelevant,false_font,right,false_font_02,1.5,0.850753104301998,0,offset,1000,1.5
prp,0,33,28,face_13,object_16,non-target,face,left,face_08,0.5,1.80711452335254,0,onset,1000,0
prp,0,33,29,face_13,object_16,non-target,face,center,face_03,1.5,1.39289132532821,0,offset,1100,1.5
prp,0,33,30,face_13,object_16,non-target,object,center,object_18,1,0.895565700402704,0.116,onset,1000,0.116
prp,0,33,31,face_13,object_16,irrelevant,letter,left,letter_15,1,0.87377015964485,0.466,onset,1100,0.466
prp,0,33,32,face_13,object_16,target,face,right,face_13,1.5,1.62323503929074,0,onset,1000,0
prp,0,33,33,face_13,object_16,irrelevant,letter,right,letter_11,0.5,1.21218971453274,0,offset,1000,0.5
prp,0,33,34,face_13,object_16,irrelevant,false_font,center,false_font_01,0.5,0.845062648182855,0.116,onset,1100,0.116
prp,0,34,1,face_18,object_04,target,object,center,object_04,0.5,1.76553643707725,0.116,offset,1000,0.616
prp,0,34,2,face_18,object_04,non-target,face,left,face_04,0.5,0.939485602622955,0,offset,1100,0.5
prp,0,34,3,face_18,object_04,non-target,object,center,object_14,1,1.12715161610832,0.116,onset,1100,0.116
prp,0,34,4,face_18,object_04,non-target,object,center,object_19,1.5,0.814356021215146,0,offset,1000,1.5
prp,0,34,5,face_18,object_04,irrelevant,letter,center,letter_17,0.5,1.76257630043999,0.232,onset,1000,0.232
prp,0,34,6,face_18,object_04,non-target,face,left,face_14,1,1.30150707548517,0.232,onset,1100,0.232
prp,0,34,7,face_18,object_04,target,object,center,object_04,1,0.751580344931014,0,offset,1100,1
prp,0,34,8,face_18,object_04,irrelevant,false_font,center,false_font_09,1,1.90011104360525,0.116,onset,1100,0.116
prp,0,34,9,face_18,object_04,target,object,center,object_04,1,0.732098328114415,0.116,onset,1000,0.116
prp,0,34,10,face_18,object_04,non-target,object,center,object_15,0.5,0.71541354994639,0.232,offset,1000,0.732
prp,0,34,11,face_18,object_04,irrelevant,letter,center,letter_12,1.5,1.23109566298594,0.466,onset,1100,0.466
prp,0,34,12,face_18,object_04,irrelevant,false_font,center,false_font_02,1,0.88138811936134,0,offset,1100,1
prp,0,34,13,face_18,object_04,non-target,face,center,face_07,0.5,1.36788160524942,0.466,offset,1100,0.966
prp,0,34,14,face_18,object_04,irrelevant,false_font,right,false_font_13,0.5,0.729264820640581,0.232,onset,1100,0.232
prp,0,34,15,face_18,object_04,irrelevant,false_font,right,false_font_06,1.5,0.810724538702456,0,onset,1100,0
prp,0,34,16,face_18,object_04,irrelevant,false_font,center,false_font_16,1.5,1.62398187856752,0.116,offset,1100,1.616
prp,0,34,17,face_18,object_04,non-target,object,center,object_14,0.5,1.83587495545491,0.116,onset,1100,0.116
prp,0,34,18,face_18,object_04,non-target,face,center,face_06,0.5,1.15651491152036,0,onset,1100,0
prp,0,34,19,face_18,object_04,target,face,center,face_18,0.5,1.43936917394516,0.116,onset,1100,0.116
prp,0,34,20,face_18,object_04,irrelevant,false_font,left,false_font_03,1,1.43542877200604,0.466,offset,1000,1.466
prp,0,34,21,face_18,object_04,non-target,object,center,object_05,1,0.828128379216516,0.116,onset,1000,0.116
prp,0,34,22,face_18,object_04,irrelevant,false_font,left,false_font_19,0.5,0.714641822444738,0,offset,1100,0.5
prp,0,34,23,face_18,object_04,irrelevant,false_font,left,false_font_19,1,1.86637302889487,0,onset,1100,0
prp,0,34,24,face_18,object_04,irrelevant,false_font,center,false_font_05,0.5,1.31312354364619,0.232,onset,1000,0.232
prp,0,34,25,face_18,object_04,irrelevant,letter,center,letter_04,1.5,1.08501522206695,0.466,offset,1000,1.966
prp,0,34,26,face_18,object_04,non-target,face,center,face_04,1,1.34067114778515,0.466,onset,1100,0.466
prp,0,34,27,face_18,object_04,non-target,face,left,face_03,0.5,0.90300792329616,0.116,onset,1000,0.116
prp,0,34,28,face_18,object_04,irrelevant,letter,center,letter_14,1.5,1.17261692744817,0,onset,1000,0
prp,0,34,29,face_18,object_04,non-target,face,center,face_04,1,1.32421509499443,0,offset,1000,1
prp,0,34,30,face_18,object_04,non-target,object,right,object_05,1.5,0.81780906172988,0.232,offset,1100,1.732
prp,0,34,31,face_18,object_04,irrelevant,letter,right,letter_05,1,0.820352119200859,0,offset,1000,1
prp,0,34,32,face_18,object_04,non-target,object,left,object_09,0.5,1.80579779671815,0.466,offset,1100,0.966
prp,0,34,33,face_18,object_04,non-target,object,center,object_02,1.5,0.859116320363966,0.116,offset,1000,1.616
prp,0,34,34,face_18,object_04,irrelevant,false_font,center,false_font_08,0.5,0.807121336901848,0.232,onset,1100,0.232
prp,0,34,35,face_18,object_04,irrelevant,false_font,right,false_font_06,1,1.73014312141455,0.116,offset,1000,1.116
prp,0,34,36,face_18,object_04,non-target,object,center,object_09,1,1.2253912304274,0.232,onset,1000,0.232
prp,0,35,1,letter_01,false_font_10,non-target,false_font,left,false_font_05,0.5,0.977762537417708,0.232,offset,1100,0.732
prp,0,35,2,letter_01,false_font_10,non-target,letter,center,letter_04,0.5,0.732768002579889,0.232,onset,1000,0.232
prp,0,35,3,letter_01,false_font_10,irrelevant,object,center,object_14,1.5,1.35999019270957,0.232,offset,1000,1.732
prp,0,35,4,letter_01,false_font_10,irrelevant,object,center,object_15,0.5,0.957295095478816,0.466,offset,1100,0.966
prp,0,35,5,letter_01,false_font_10,non-target,letter,center,letter_19,0.5,0.831265802511746,0.232,offset,1100,0.732
prp,0,35,6,letter_01,false_font_10,non-target,letter,left,letter_14,1,1.32924933762597,0,onset,1000,0
prp,0,35,7,letter_01,false_font_10,target,false_font,center,false_font_10,0.5,1.19584173295616,0.116,onset,1000,0.116
prp,0,35,8,letter_01,false_font_10,non-target,letter,right,letter_15,0.5,1.64869286388551,0,offset,1100,0.5
prp,0,35,9,letter_01,false_font_10,non-target,false_font,left,false_font_05,1,1.0877085268123,0.466,offset,1000,1.466
prp,0,35,10,letter_01,false_font_10,irrelevant,object,right,object_17,0.5,0.827581797056935,0.116,offset,1000,0.616
prp,0,35,11,letter_01,false_font_10,irrelevant,object,left,object_09,1.5,1.05376005494338,0,onset,1100,0
prp,0,35,12,letter_01,false_font_10,irrelevant,face,center,face_08,1.5,1.31291168386016,0.116,onset,1000,0.116
prp,0,35,13,letter_01,false_font_10,non-target,false_font,center,false_font_05,1,1.92819698981368,0,onset,1000,0
prp,0,35,14,letter_01,false_font_10,non-target,letter,left,letter_06,1,1.42412293777558,0.466,onset,1100,0.466
prp,0,35,15,letter_01,false_font_10,irrelevant,object,center,object_17,1,0.829269787196495,0.466,offset,1100,1.466
prp,0,35,16,letter_01,false_font_10,non-target,letter,center,letter_18,1,1.18423832570507,0.466,offset,1000,1.466
prp,0,35,17,letter_01,false_font_10,target,letter,left,letter_01,1.5,1.2383965474023,0.466,onset,1100,0.466
prp,0,35,18,letter_01,false_font_10,irrelevant,face,right,face_07,1.5,1.36406675360741,0.232,onset,1100,0.232
prp,0,35,19,letter_01,false_font_10,non-target,letter,right,letter_09,1,1.39038423531754,0.116,onset,1100,0.116
prp,0,35,20,letter_01,false_font_10,irrelevant,object,center,object_16,0.5,1.04118181134168,0.116,onset,1000,0.116
prp,0,35,21,letter_01,false_font_10,non-target,letter,right,letter_12,1,1.13826802292411,0.466,offset,1100,1.466
prp,0,35,22,letter_01,false_font_10,non-target,letter,left,letter_17,1,1.43202228739778,0.232,onset,1000,0.232
prp,0,35,23,letter_01,false_font_10,irrelevant,face,center,face_11,0.5,1.3030002584038,0.466,offset,1100,0.966
prp,0,35,24,letter_01,false_font_10,irrelevant,object,center,object_18,1,0.89649378235262,0.232,onset,1100,0.232
prp,0,35,25,letter_01,false_font_10,irrelevant,face,left,face_06,1.5,1.0586655491802,0,offset,1000,1.5
prp,0,35,26,letter_01,false_font_10,irrelevant,face,center,face_04,1.5,1.99637369427421,0,onset,1000,0
prp,0,35,27,letter_01,false_font_10,irrelevant,face,center,face_01,1.5,0.741457757801404,0.232,onset,1100,0.232
