sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,intro_jit
SX134,introspection,0,14,31,letter_19,false_font_04,irrelevant,object,center,object_05,1.5,0.741586417071934,0,1.5,offset,1000,0.649999602592626
SX134,introspection,0,14,32,letter_19,false_font_04,non-target,false_font,right,false_font_02,1.5,0.710082617132528,0,1.5,offset,1000,0.427653010878148
SX134,introspection,0,14,33,letter_19,false_font_04,non-target,letter,right,letter_07,1,1.96843519500354,0.232,1.232,offset,1000,0.203832786447574
SX134,introspection,0,14,34,letter_19,false_font_04,irrelevant,object,center,object_15,1,0.780957446134636,0,0,onset,1000,0.894804472107433
SX134,introspection,0,14,35,letter_19,false_font_04,irrelevant,face,center,face_08,1.5,1.21587942569199,0.466,0.466,onset,1100,0.425321320313126
SX134,introspection,0,14,36,letter_19,false_font_04,target,false_font,left,false_font_04,0.5,1.65034211502627,0.232,0.732,offset,1100,0.240892723057224
SX134,introspection,0,14,37,letter_19,false_font_04,non-target,letter,center,letter_06,1.5,1.28496124946496,0.232,1.732,offset,1000,0.320077256788607
SX134,introspection,0,14,38,letter_19,false_font_04,target,letter,left,letter_19,1.5,1.28918007865204,0.466,1.966,offset,1100,1.09420733904678
SX134,introspection,0,14,39,letter_19,false_font_04,irrelevant,object,center,object_10,1,1.77236585494008,0,0,onset,1000,1.44863873021165
SX134,introspection,0,14,40,letter_19,false_font_04,irrelevant,object,right,object_06,1,1.00783908578423,0,0,onset,1100,0.539461530650232
SX134,introspection,0,15,1,letter_11,false_font_02,target,false_font,center,false_font_02,0.5,0.798563350655064,0.232,0.232,onset,1000,0.769536777706446
SX134,introspection,0,15,2,letter_11,false_font_02,irrelevant,object,right,object_01,0.5,0.939816404149741,0.466,0.966,offset,1000,0.360320170917985
SX134,introspection,0,15,3,letter_11,false_font_02,non-target,false_font,right,false_font_17,0.5,0.930689067589863,0.466,0.966,offset,1000,0.30208863601443
SX134,introspection,0,15,4,letter_11,false_font_02,non-target,letter,center,letter_01,0.5,1.46727789775154,0.466,0.466,onset,1000,1.08999265512666
SX134,introspection,0,15,5,letter_11,false_font_02,irrelevant,face,center,face_18,1.5,1.51993235684622,0,1.5,offset,1000,0.619873289503915
SX134,introspection,0,15,6,letter_11,false_font_02,non-target,false_font,center,false_font_18,0.5,0.852831521767736,0.232,0.232,onset,1100,0.483141008896791
SX134,introspection,0,15,7,letter_11,false_font_02,target,false_font,center,false_font_02,1,0.870031998929004,0,1,offset,1000,1.01780631198401
SX134,introspection,0,15,8,letter_11,false_font_02,irrelevant,object,left,object_18,1.5,0.891242942018377,0.232,1.732,offset,1000,0.577524599286565
SX134,introspection,0,15,9,letter_11,false_font_02,irrelevant,object,right,object_01,1,1.29853575666588,0.466,1.466,offset,1100,0.983280335783371
SX134,introspection,0,15,10,letter_11,false_font_02,irrelevant,object,right,object_11,0.5,1.79886400899592,0.232,0.232,onset,1100,0.710800597672753
SX134,introspection,0,15,11,letter_11,false_font_02,non-target,letter,center,letter_07,0.5,1.24182426100854,0.232,0.732,offset,1100,1.43271917927196
SX134,introspection,0,15,12,letter_11,false_font_02,irrelevant,object,right,object_10,1,1.14150365851891,0.466,1.466,offset,1000,0.890468391847199
SX134,introspection,0,15,13,letter_11,false_font_02,target,letter,center,letter_11,1,1.37365773983588,0,0,onset,1100,0.402096316906529
SX134,introspection,0,15,14,letter_11,false_font_02,irrelevant,face,center,face_05,1,1.80924467943197,0,0,onset,1100,0.692962887670014
SX134,introspection,0,15,15,letter_11,false_font_02,irrelevant,face,center,face_16,1.5,1.42445506607847,0.232,0.232,onset,1100,0.399168283791022
SX134,introspection,0,15,16,letter_11,false_font_02,non-target,false_font,center,false_font_05,1.5,0.796381114827507,0,0,onset,1100,1.08594789114482
SX134,introspection,0,15,17,letter_11,false_font_02,non-target,letter,right,letter_17,1,1.37018504813892,0,1,offset,1100,0.698375527291241
SX134,introspection,0,15,18,letter_11,false_font_02,target,false_font,center,false_font_02,1,0.96277333402721,0.232,0.232,onset,1100,0.451978070452614
SX134,introspection,0,15,19,letter_11,false_font_02,non-target,letter,right,letter_03,1,1.15880054972305,0.232,0.232,onset,1100,0.340100759924152
SX134,introspection,0,15,20,letter_11,false_font_02,non-target,letter,center,letter_09,1,0.77760941546167,0.232,1.232,offset,1100,0.690376609227666
SX134,introspection,0,16,21,letter_11,false_font_02,irrelevant,face,center,face_12,1,0.827506666678342,0.466,1.466,offset,1000,1.49058946592491
SX134,introspection,0,16,22,letter_11,false_font_02,irrelevant,face,center,face_12,1.5,0.70776261147803,0,1.5,offset,1100,0.795720442862478
SX134,introspection,0,16,23,letter_11,false_font_02,irrelevant,object,right,object_04,0.5,1.56524454540986,0.466,0.466,onset,1100,0.789965615634777
SX134,introspection,0,16,24,letter_11,false_font_02,non-target,letter,center,letter_02,1.5,0.723008241020206,0,0,onset,1100,0.299474886321472
SX134,introspection,0,16,25,letter_11,false_font_02,irrelevant,object,left,object_12,1,1.19187288949612,0.466,0.466,onset,1000,0.400979364100354
SX134,introspection,0,16,26,letter_11,false_font_02,non-target,false_font,right,false_font_07,0.5,1.07192343516861,0.232,0.732,offset,1000,0.817378759885267
SX134,introspection,0,16,27,letter_11,false_font_02,irrelevant,face,left,face_01,1.5,0.778691427088859,0.232,0.232,onset,1000,1.10390014199144
SX134,introspection,0,16,28,letter_11,false_font_02,target,letter,right,letter_11,0.5,0.872413526527417,0.232,0.732,offset,1100,0.395224878599331
SX134,introspection,0,16,29,letter_11,false_font_02,non-target,letter,right,letter_15,1,0.731514324480955,0.466,0.466,onset,1100,0.303344704701357
SX134,introspection,0,16,30,letter_11,false_font_02,irrelevant,object,left,object_13,0.5,0.939010679740183,0,0.5,offset,1100,1.15268847750059
SX134,introspection,0,16,31,letter_11,false_font_02,irrelevant,object,left,object_14,1.5,0.993703012610372,0.232,0.232,onset,1000,0.20965790750512
SX134,introspection,0,16,32,letter_11,false_font_02,non-target,false_font,right,false_font_16,0.5,1.85368961477426,0.232,0.732,offset,1100,0.940249608164147
SX134,introspection,0,16,33,letter_11,false_font_02,non-target,false_font,right,false_font_04,1,1.6032791537791,0.232,0.232,onset,1100,1.14819239392741
SX134,introspection,0,16,34,letter_11,false_font_02,non-target,false_font,right,false_font_06,0.5,1.21203297048195,0,0.5,offset,1100,0.44744489468939
SX134,introspection,0,16,35,letter_11,false_font_02,irrelevant,face,left,face_06,1,0.737914907990646,0.232,1.232,offset,1000,1.22209629699244
SX134,introspection,0,16,36,letter_11,false_font_02,irrelevant,object,center,object_19,1,0.825682230339504,0.466,1.466,offset,1000,0.924866532336373
SX134,introspection,0,16,37,letter_11,false_font_02,non-target,false_font,center,false_font_17,1.5,0.740211226301587,0.466,0.466,onset,1100,0.855361189792486
SX134,introspection,0,16,38,letter_11,false_font_02,non-target,false_font,center,false_font_18,1,1.96377635226705,0,0,onset,1000,0.691840523127999
SX134,introspection,0,16,39,letter_11,false_font_02,non-target,false_font,right,false_font_18,1.5,1.13513508535132,0,0,onset,1100,1.2139810219619
SX134,introspection,0,16,40,letter_11,false_font_02,non-target,false_font,center,false_font_06,1,1.25564322537189,0.232,0.232,onset,1100,0.31507826578885
SX134,introspection,0,16,41,letter_11,false_font_02,irrelevant,face,center,face_20,1.5,0.845347474027895,0,0,onset,1000,0.520218224466887
SX134,introspection,0,17,1,letter_17,false_font_14,irrelevant,object,right,object_13,1,0.85103804363265,0.232,1.232,offset,1000,1.20642555304724
SX134,introspection,0,17,2,letter_17,false_font_14,irrelevant,object,left,object_20,1.5,1.11908381460317,0.466,0.466,onset,1000,0.584028490899097
SX134,introspection,0,17,3,letter_17,false_font_14,non-target,letter,right,letter_15,0.5,1.53929291609551,0.232,0.232,onset,1100,1.31657386240829
SX134,introspection,0,17,4,letter_17,false_font_14,non-target,letter,center,letter_09,1,1.93503031378518,0.232,0.232,onset,1000,0.311018979290639
SX134,introspection,0,17,5,letter_17,false_font_14,non-target,false_font,center,false_font_06,0.5,1.43134358811072,0.232,0.732,offset,1100,0.395870745487284
SX134,introspection,0,17,6,letter_17,false_font_14,non-target,false_font,center,false_font_06,0.5,1.43292642550969,0.466,0.466,onset,1100,0.912295979688068
SX134,introspection,0,17,7,letter_17,false_font_14,irrelevant,face,center,face_13,0.5,1.15707732884378,0.232,0.732,offset,1000,0.358542706559785
SX134,introspection,0,17,8,letter_17,false_font_14,irrelevant,face,center,face_11,1.5,0.841759755062033,0.232,1.732,offset,1100,0.338651013170739
SX134,introspection,0,17,9,letter_17,false_font_14,irrelevant,face,left,face_08,1,0.80019644958825,0,0,onset,1000,0.32948474834698
SX134,introspection,0,17,10,letter_17,false_font_14,non-target,letter,center,letter_07,1,1.24701773294284,0,0,onset,1100,0.87003048332783
SX134,introspection,0,17,11,letter_17,false_font_14,irrelevant,object,center,object_07,0.5,0.793409443944247,0.232,0.232,onset,1000,0.626362951159948
SX134,introspection,0,17,12,letter_17,false_font_14,target,letter,center,letter_17,1,0.974550557681648,0.466,0.466,onset,1000,0.230434040388961
SX134,introspection,0,17,13,letter_17,false_font_14,irrelevant,face,right,face_04,0.5,0.733551274707425,0.232,0.732,offset,1000,1.15359283364053
SX134,introspection,0,17,14,letter_17,false_font_14,non-target,false_font,right,false_font_09,1,0.730148513813212,0.466,1.466,offset,1100,0.682405953685048
SX134,introspection,0,17,15,letter_17,false_font_14,irrelevant,object,center,object_19,1.5,1.27746908667206,0.466,1.966,offset,1100,1.38242816885172
SX134,introspection,0,17,16,letter_17,false_font_14,target,letter,right,letter_17,1.5,0.914400475225888,0.232,0.232,onset,1100,1.43203205200446
SX134,introspection,0,17,17,letter_17,false_font_14,non-target,letter,center,letter_11,0.5,1.65145598346015,0,0,onset,1100,0.277531462068201
SX134,introspection,0,17,18,letter_17,false_font_14,irrelevant,face,center,face_15,0.5,0.882422416592149,0.466,0.466,onset,1000,0.398277807575789
SX134,introspection,0,17,19,letter_17,false_font_14,non-target,false_font,center,false_font_11,1,1.34520656092631,0.466,0.466,onset,1100,0.734128137483421
SX134,introspection,0,18,20,letter_17,false_font_14,irrelevant,face,center,face_08,1.5,1.20802732279497,0.466,1.966,offset,1000,0.211204889229592
SX134,introspection,0,18,21,letter_17,false_font_14,non-target,letter,center,letter_19,1,0.971180198431075,0.232,0.232,onset,1100,0.412211654491063
SX134,introspection,0,18,22,letter_17,false_font_14,target,false_font,center,false_font_14,0.5,0.790164466431858,0.232,0.232,onset,1000,1.44647209441861
SX134,introspection,0,18,23,letter_17,false_font_14,non-target,letter,right,letter_12,0.5,1.44605760759065,0.232,0.732,offset,1100,1.02286932551306
SX134,introspection,0,18,24,letter_17,false_font_14,non-target,false_font,center,false_font_12,1.5,1.74267944518003,0.466,1.966,offset,1100,0.626404342023038
SX134,introspection,0,18,25,letter_17,false_font_14,irrelevant,face,center,face_19,1.5,1.74323419869275,0,0,onset,1100,0.848837131788017
SX134,introspection,0,18,26,letter_17,false_font_14,non-target,false_font,right,false_font_16,1,0.751480515231482,0.466,1.466,offset,1000,0.622340399137373
SX134,introspection,0,18,27,letter_17,false_font_14,irrelevant,face,center,face_12,0.5,1.54183719146045,0.466,0.966,offset,1100,0.598317864545523
SX134,introspection,0,18,28,letter_17,false_font_14,non-target,letter,right,letter_01,1,0.740136411591897,0.232,1.232,offset,1100,0.227296011471195
SX134,introspection,0,18,29,letter_17,false_font_14,irrelevant,face,center,face_12,0.5,1.91742766979985,0.232,0.732,offset,1100,0.357561138887397
SX134,introspection,0,18,30,letter_17,false_font_14,irrelevant,face,center,face_19,0.5,0.73507327655895,0,0,onset,1100,0.633048984362823
SX134,introspection,0,18,31,letter_17,false_font_14,irrelevant,face,center,face_15,1,1.21523457973643,0.232,1.232,offset,1000,1.2336630168785
SX134,introspection,0,18,32,letter_17,false_font_14,non-target,false_font,left,false_font_12,1.5,0.775319067633972,0.466,0.466,onset,1000,1.3147622201697
SX134,introspection,0,18,33,letter_17,false_font_14,non-target,letter,left,letter_18,1.5,1.28904374371836,0.232,1.732,offset,1100,0.41371306291899
SX134,introspection,0,18,34,letter_17,false_font_14,non-target,letter,left,letter_15,1,0.789154114613615,0.466,0.466,onset,1000,0.442360282415222
SX134,introspection,0,18,35,letter_17,false_font_14,irrelevant,object,left,object_13,1.5,0.82395192424146,0.466,1.966,offset,1000,0.446691765984406
SX134,introspection,0,18,36,letter_17,false_font_14,non-target,letter,right,letter_20,1.5,1.17361170654349,0.232,1.732,offset,1000,0.807593987421792
SX134,introspection,0,18,37,letter_17,false_font_14,irrelevant,face,left,face_16,1,0.76853984973321,0.232,1.232,offset,1100,0.579355939456838
SX134,introspection,0,18,38,letter_17,false_font_14,irrelevant,object,center,object_18,1,0.870848108888499,0.466,0.466,onset,1000,0.293912324022823
SX134,introspection,0,18,39,letter_17,false_font_14,non-target,letter,center,letter_03,1,1.43299225023504,0.466,0.466,onset,1100,1.15945617281359
SX134,introspection,0,19,1,letter_18,false_font_06,irrelevant,object,right,object_16,1.5,0.860362887643339,0.232,1.732,offset,1000,1.21911097784629
SX134,introspection,0,19,2,letter_18,false_font_06,irrelevant,object,center,object_06,1,1.32038652902831,0.232,0.232,onset,1000,0.235874606372241
SX134,introspection,0,19,3,letter_18,false_font_06,non-target,false_font,center,false_font_14,1.5,1.79965893688664,0.232,1.732,offset,1100,0.737326050291214
SX134,introspection,0,19,4,letter_18,false_font_06,non-target,false_font,center,false_font_08,0.5,1.77512577950126,0.466,0.466,onset,1000,0.680776601734413
SX134,introspection,0,19,5,letter_18,false_font_06,non-target,letter,right,letter_19,1.5,0.875848251881369,0.466,1.966,offset,1100,1.12095160898793
SX134,introspection,0,19,6,letter_18,false_font_06,non-target,false_font,left,false_font_13,0.5,1.79834781684752,0,0,onset,1000,0.609367455911903
SX134,introspection,0,19,7,letter_18,false_font_06,irrelevant,object,center,object_13,0.5,1.85682205795317,0.466,0.466,onset,1000,0.235922502858288
SX134,introspection,0,19,8,letter_18,false_font_06,irrelevant,object,center,object_02,1.5,1.5188554321267,0,0,onset,1000,0.60813246614452
SX134,introspection,0,19,9,letter_18,false_font_06,irrelevant,object,center,object_14,1,1.06001924045138,0,0,onset,1100,0.76408500612196
SX134,introspection,0,19,10,letter_18,false_font_06,irrelevant,object,center,object_04,1.5,1.23253399815278,0,0,onset,1000,0.523791580915812
SX134,introspection,0,19,11,letter_18,false_font_06,irrelevant,face,left,face_10,0.5,0.902146886123619,0.232,0.732,offset,1000,1.45233837915882
SX134,introspection,0,19,12,letter_18,false_font_06,non-target,false_font,left,false_font_17,1.5,1.16792873566821,0,0,onset,1000,0.850469101394663
SX134,introspection,0,19,13,letter_18,false_font_06,non-target,false_font,center,false_font_04,1,1.13276713546382,0.466,0.466,onset,1000,0.327326628112117
SX134,introspection,0,19,14,letter_18,false_font_06,target,false_font,right,false_font_06,1.5,1.11843536042323,0.466,0.466,onset,1000,1.14348945348646
SX134,introspection,0,19,15,letter_18,false_font_06,irrelevant,object,center,object_15,1.5,0.710664404434833,0.466,0.466,onset,1000,1.2285374172609
SX134,introspection,0,19,16,letter_18,false_font_06,non-target,letter,left,letter_04,1.5,1.43126922195276,0,1.5,offset,1100,0.42113365556426
SX134,introspection,0,19,17,letter_18,false_font_06,irrelevant,face,center,face_06,1,1.58447467651842,0.466,0.466,onset,1000,0.661810204541864
SX134,introspection,0,19,18,letter_18,false_font_06,irrelevant,object,center,object_20,1.5,0.781074693957646,0,0,onset,1100,0.621753073482227
SX134,introspection,0,19,19,letter_18,false_font_06,target,false_font,left,false_font_06,1.5,0.92178440102974,0.232,1.732,offset,1000,0.818648767658377
SX134,introspection,0,19,20,letter_18,false_font_06,non-target,false_font,center,false_font_02,0.5,0.919512695638586,0.466,0.466,onset,1100,0.325923975114629
SX134,introspection,0,20,21,letter_18,false_font_06,irrelevant,face,center,face_17,1,0.760249892221848,0.466,0.466,onset,1100,0.356400540266405
SX134,introspection,0,20,22,letter_18,false_font_06,target,letter,left,letter_18,1,1.54486427474644,0.466,1.466,offset,1000,0.400490223777454
SX134,introspection,0,20,23,letter_18,false_font_06,non-target,letter,left,letter_19,1,1.03091117222782,0.466,1.466,offset,1100,0.573399968624665
SX134,introspection,0,20,24,letter_18,false_font_06,irrelevant,object,center,object_10,1,1.16039173054581,0,0,onset,1100,1.15798412632405
SX134,introspection,0,20,25,letter_18,false_font_06,irrelevant,face,center,face_06,1.5,0.705222147944245,0.232,0.232,onset,1000,0.70549096620663
SX134,introspection,0,20,26,letter_18,false_font_06,irrelevant,object,left,object_01,1.5,1.14273993727013,0,0,onset,1000,0.26651085544004
SX134,introspection,0,20,27,letter_18,false_font_06,irrelevant,object,right,object_20,0.5,1.28503645155425,0,0,onset,1100,0.383011920758417
SX134,introspection,0,20,28,letter_18,false_font_06,non-target,false_font,center,false_font_17,1.5,1.54564626482404,0,0,onset,1000,0.210660123995802
SX134,introspection,0,20,29,letter_18,false_font_06,irrelevant,object,left,object_10,0.5,1.64130520608632,0.232,0.732,offset,1000,0.976225809921115
SX134,introspection,0,20,30,letter_18,false_font_06,irrelevant,object,left,object_14,1,1.43536251507685,0.466,1.466,offset,1100,0.256720174935365
SX134,introspection,0,20,31,letter_18,false_font_06,non-target,false_font,left,false_font_18,0.5,1.08722652275748,0.466,0.966,offset,1100,0.449315742211546
SX134,introspection,0,20,32,letter_18,false_font_06,non-target,letter,left,letter_15,0.5,1.5529013093751,0.232,0.732,offset,1000,0.798072669309192
SX134,introspection,0,20,33,letter_18,false_font_06,irrelevant,object,center,object_04,0.5,1.00696227330775,0,0,onset,1100,1.49551433484911
SX134,introspection,0,20,34,letter_18,false_font_06,non-target,letter,left,letter_03,1,1.80209485247543,0.466,1.466,offset,1000,1.06512301543753
SX134,introspection,0,20,35,letter_18,false_font_06,non-target,false_font,center,false_font_11,1,1.40108491953115,0.466,1.466,offset,1100,0.715396673129137
SX134,introspection,0,20,36,letter_18,false_font_06,non-target,false_font,right,false_font_05,0.5,0.828294847882761,0.232,0.232,onset,1100,1.37405870850169
SX134,introspection,0,20,37,letter_18,false_font_06,non-target,false_font,right,false_font_19,1.5,1.12353893900731,0.232,1.732,offset,1100,0.50724749201875
SX134,introspection,0,20,38,letter_18,false_font_06,non-target,letter,center,letter_08,1,0.782989448255374,0.232,0.232,onset,1000,0.623433650318046
SX134,introspection,0,20,39,letter_18,false_font_06,non-target,false_font,center,false_font_03,1.5,1.12776088382868,0,0,onset,1000,0.651589054000602
SX134,introspection,0,20,40,letter_18,false_font_06,target,letter,right,letter_18,1,0.877683749477413,0.232,1.232,offset,1000,0.62214202910137
SX134,introspection,0,21,1,face_04,object_02,irrelevant,letter,left,letter_04,1,1.06140078008509,0.466,0.466,onset,1000,1.13313555305455
SX134,introspection,0,21,2,face_04,object_02,non-target,face,right,face_11,1.5,1.7631221087613,0,1.5,offset,1000,0.805280502628917
SX134,introspection,0,21,3,face_04,object_02,non-target,face,left,face_18,0.5,1.02014448619084,0,0,onset,1000,1.09687709218485
SX134,introspection,0,21,4,face_04,object_02,non-target,object,center,object_12,1,1.26964314048231,0.466,1.466,offset,1100,0.236468911744799
SX134,introspection,0,21,5,face_04,object_02,irrelevant,letter,center,letter_01,1,0.716533774520192,0.466,0.466,onset,1100,0.455514074564429
SX134,introspection,0,21,6,face_04,object_02,irrelevant,letter,center,letter_08,1.5,0.926753361097107,0.466,0.466,onset,1000,0.708071709205311
SX134,introspection,0,21,7,face_04,object_02,irrelevant,letter,center,letter_20,1,1.85339075342995,0.466,0.466,onset,1100,0.416682376824763
SX134,introspection,0,21,8,face_04,object_02,irrelevant,letter,right,letter_07,0.5,1.09320932708223,0,0,onset,1100,0.76408114465064
SX134,introspection,0,21,9,face_04,object_02,target,object,center,object_02,1.5,1.65862976281447,0,1.5,offset,1100,0.355762613657122
SX134,introspection,0,21,10,face_04,object_02,non-target,object,left,object_06,0.5,1.11846309461545,0.466,0.466,onset,1000,0.816850204751405
SX134,introspection,0,21,11,face_04,object_02,irrelevant,false_font,left,false_font_20,0.5,1.08153306897635,0.466,0.966,offset,1100,0.531660877752094
SX134,introspection,0,21,12,face_04,object_02,non-target,object,center,object_14,1.5,1.33493841234542,0.466,1.966,offset,1100,0.498229729512144
SX134,introspection,0,21,13,face_04,object_02,non-target,face,center,face_10,1,1.3768067943503,0,0,onset,1100,1.4871446970432
SX134,introspection,0,21,14,face_04,object_02,target,object,right,object_02,1.5,1.31220687910858,0.232,0.232,onset,1000,0.375153568629321
SX134,introspection,0,21,15,face_04,object_02,non-target,face,right,face_16,1.5,0.861924627270812,0.466,1.966,offset,1000,1.04856752800262
SX134,introspection,0,21,16,face_04,object_02,target,face,center,face_04,1,0.746336891421572,0.232,1.232,offset,1000,0.875853015017282
SX134,introspection,0,21,17,face_04,object_02,non-target,object,center,object_11,1.5,0.754962029992072,0.232,0.232,onset,1000,0.766385483429451
SX134,introspection,0,21,18,face_04,object_02,non-target,object,center,object_19,0.5,0.782677917474312,0.466,0.466,onset,1000,0.489972428141165
SX134,introspection,0,21,19,face_04,object_02,irrelevant,false_font,left,false_font_20,1.5,1.74952336549566,0.466,1.966,offset,1000,1.23222115593817
SX134,introspection,0,21,20,face_04,object_02,irrelevant,letter,left,letter_05,1.5,1.11278231288235,0.232,1.732,offset,1000,0.397569600412129
SX134,introspection,0,21,21,face_04,object_02,target,face,left,face_04,1,1.01388461272649,0.232,0.232,onset,1000,0.529382844510961
SX134,introspection,0,22,22,face_04,object_02,non-target,object,right,object_20,0.5,0.866532652498762,0.232,0.732,offset,1100,1.22450697834232
SX134,introspection,0,22,23,face_04,object_02,irrelevant,false_font,right,false_font_15,1,1.31102502254314,0,1,offset,1100,1.02283014551256
SX134,introspection,0,22,24,face_04,object_02,irrelevant,letter,center,letter_08,0.5,0.827852583299244,0,0,onset,1000,0.388026758754169
SX134,introspection,0,22,25,face_04,object_02,non-target,face,center,face_06,0.5,1.02701726918811,0,0.5,offset,1000,0.798262991825015
SX134,introspection,0,22,26,face_04,object_02,non-target,object,left,object_06,1.5,1.94694869885116,0.232,0.232,onset,1000,0.790620407489018
SX134,introspection,0,22,27,face_04,object_02,target,object,right,object_02,1.5,1.69947578547087,0.466,1.966,offset,1000,0.659387369540321
SX134,introspection,0,22,28,face_04,object_02,non-target,face,right,face_13,0.5,0.946103889968081,0.466,0.466,onset,1100,1.13560620523712
SX134,introspection,0,22,29,face_04,object_02,target,face,right,face_04,0.5,0.762975680402482,0.466,0.966,offset,1100,0.44116282375437
SX134,introspection,0,22,30,face_04,object_02,irrelevant,false_font,center,false_font_02,0.5,1.23262017604398,0,0,onset,1100,0.239017595900099
SX134,introspection,0,22,31,face_04,object_02,non-target,object,center,object_18,0.5,1.60405244037483,0.232,0.732,offset,1100,0.88505995951927
SX134,introspection,0,22,32,face_04,object_02,irrelevant,false_font,center,false_font_17,0.5,1.38090294961987,0.232,0.732,offset,1100,0.394578184658693
SX134,introspection,0,22,33,face_04,object_02,non-target,face,center,face_10,1.5,0.816230053335713,0,0,onset,1100,0.656152187567105
SX134,introspection,0,22,34,face_04,object_02,irrelevant,letter,left,letter_03,1.5,1.82274833835049,0,0,onset,1000,0.772623074536976
SX134,introspection,0,22,35,face_04,object_02,irrelevant,letter,left,letter_11,0.5,1.0888338229672,0.466,0.466,onset,1000,0.365900264341861
SX134,introspection,0,22,36,face_04,object_02,irrelevant,letter,right,letter_02,1,1.6107621432318,0.232,0.232,onset,1100,0.270420835865386
SX134,introspection,0,22,37,face_04,object_02,non-target,object,center,object_11,0.5,1.27524872005825,0.232,0.232,onset,1100,1.26318510321172
SX134,introspection,0,22,38,face_04,object_02,irrelevant,false_font,center,false_font_17,1.5,0.897489576139494,0.466,0.466,onset,1100,0.752018770076369
SX134,introspection,0,22,39,face_04,object_02,non-target,object,left,object_05,1,1.13962377506668,0,1,offset,1100,0.330525356949443
SX134,introspection,0,22,40,face_04,object_02,non-target,face,center,face_08,1.5,0.810882387178355,0,1.5,offset,1100,0.261469181398615
SX134,introspection,0,22,41,face_04,object_02,irrelevant,letter,left,letter_07,0.5,1.47900612303412,0.232,0.232,onset,1000,0.250243481354368
SX134,introspection,0,22,42,face_04,object_02,irrelevant,letter,center,letter_11,1,0.966553362228505,0.232,1.232,offset,1100,1.29037713916881
SX134,introspection,0,23,1,face_01,object_18,non-target,object,right,object_07,1,0.873218043834026,0,0,onset,1100,0.782153083131386
SX134,introspection,0,23,2,face_01,object_18,non-target,object,left,object_19,1.5,1.80023030002491,0.466,0.466,onset,1000,0.910575795046436
SX134,introspection,0,23,3,face_01,object_18,non-target,object,center,object_03,1.5,1.03897047971435,0.466,0.466,onset,1000,0.651707698126617
SX134,introspection,0,23,4,face_01,object_18,non-target,object,left,object_10,1,1.47634554430429,0.232,1.232,offset,1100,0.400063306045728
SX134,introspection,0,23,5,face_01,object_18,non-target,object,center,object_07,1,1.04266287255527,0,0,onset,1000,1.48405276660112
SX134,introspection,0,23,6,face_01,object_18,target,face,right,face_01,1.5,1.04989255654699,0.232,0.232,onset,1000,0.381487100380745
SX134,introspection,0,23,7,face_01,object_18,irrelevant,letter,center,letter_03,0.5,1.56165199125938,0.466,0.466,onset,1100,0.615751596817503
SX134,introspection,0,23,8,face_01,object_18,irrelevant,false_font,center,false_font_06,0.5,1.31893027976075,0.232,0.232,onset,1100,0.2071098310381
SX134,introspection,0,23,9,face_01,object_18,irrelevant,letter,center,letter_17,1.5,1.0408837488897,0.466,0.466,onset,1100,0.446033401861939
SX134,introspection,0,23,10,face_01,object_18,irrelevant,letter,right,letter_17,0.5,0.854422427745694,0,0.5,offset,1000,0.266508703882447
SX134,introspection,0,23,11,face_01,object_18,non-target,face,left,face_06,1,1.15002745701197,0.466,1.466,offset,1000,0.313806554340667
SX134,introspection,0,23,12,face_01,object_18,irrelevant,false_font,center,false_font_13,0.5,1.63136299257417,0.466,0.966,offset,1100,0.867537540095007
SX134,introspection,0,23,13,face_01,object_18,non-target,face,right,face_05,0.5,0.710303781681831,0.232,0.232,onset,1100,0.460993222946324
SX134,introspection,0,23,14,face_01,object_18,target,object,center,object_18,0.5,1.90685161409595,0.232,0.732,offset,1100,0.764686090858995
SX134,introspection,0,23,15,face_01,object_18,irrelevant,false_font,right,false_font_01,1.5,1.97103401536135,0.232,1.732,offset,1000,0.533980917132824
SX134,introspection,0,23,16,face_01,object_18,non-target,face,right,face_15,1,1.13047675224905,0,1,offset,1000,1.23415693245351
SX134,introspection,0,23,17,face_01,object_18,irrelevant,letter,center,letter_10,0.5,0.725273056645328,0.466,0.466,onset,1000,1.36911888951504
SX134,introspection,0,23,18,face_01,object_18,irrelevant,letter,right,letter_09,1,1.57534710974226,0,1,offset,1100,0.282059207316311
SX134,introspection,0,23,19,face_01,object_18,non-target,face,left,face_13,0.5,1.39505033580169,0,0.5,offset,1000,0.208286635706798
SX134,introspection,0,23,20,face_01,object_18,target,face,center,face_01,1.5,0.71041669683314,0,0,onset,1000,0.482172979762874
SX134,introspection,0,24,21,face_01,object_18,irrelevant,false_font,center,false_font_10,1.5,1.62864553689322,0,0,onset,1000,0.713773410336489
SX134,introspection,0,24,22,face_01,object_18,target,object,center,object_18,1.5,1.27974806358568,0.466,1.966,offset,1100,1.30992430517617
SX134,introspection,0,24,23,face_01,object_18,irrelevant,false_font,left,false_font_19,1.5,1.26623610991455,0.232,0.232,onset,1000,0.33336462504394
SX134,introspection,0,24,24,face_01,object_18,irrelevant,false_font,center,false_font_13,1,1.47037102811332,0.466,1.466,offset,1000,0.830094409507212
SX134,introspection,0,24,25,face_01,object_18,non-target,face,center,face_05,1,1.56153949345142,0.466,1.466,offset,1100,0.247617096350982
