task;is_practice;block;trial;target_01;target_02;task_relevance;category;orientation;identity;duration;stim_jit;SOA;SOA_lock;pitch;onset_SOA
prp;0;30;21;letter_07;false_font_11;non-target;letter;center;letter_13;0,5;1,239766118;0;onset;1000;0
prp;0;30;22;letter_07;false_font_11;non-target;false_font;right;false_font_09;1;0,701266284;0,116;offset;1000;1,116
prp;0;30;23;letter_07;false_font_11;target;false_font;left;false_font_11;1,5;0,921539517;0,116;onset;1100;0,116
prp;0;30;24;letter_07;false_font_11;target;letter;center;letter_07;1;1,275628961;0;offset;1;1
prp;0;30;25;letter_07;false_font_11;irrelevant;face;center;face_05;0,5;1,948274426;0;onset;1000;0
prp;0;30;26;letter_07;false_font_11;non-target;letter;left;letter_11;1,5;1,960786675;0,116;onset;1000;0,116
prp;0;30;27;letter_07;false_font_11;non-target;false_font;center;false_font_06;0,5;0,8062986;0;offset;1100;0,5
prp;0;30;28;letter_07;false_font_11;non-target;false_font;left;false_font_06;1,5;1,643881112;0,116;offset;1100;1,616
prp;0;30;29;letter_07;false_font_11;non-target;false_font;left;false_font_12;0,5;1,077405714;0,116;offset;1100;0,616
prp;0;30;30;letter_07;false_font_11;non-target;letter;right;letter_16;1,5;0,788390225;0,466;offset;1000;1,966
prp;0;30;31;letter_07;false_font_11;irrelevant;object;left;object_12;0,5;1,281680517;0,466;onset;1000;0,466
prp;0;30;32;letter_07;false_font_11;non-target;false_font;left;false_font_04;0,5;1,163145955;0,466;onset;1000;0,466
prp;0;30;33;letter_07;false_font_11;irrelevant;object;center;object_07;0,5;0,778413282;0,466;offset;1000;0,966
prp;0;30;34;letter_07;false_font_11;non-target;false_font;center;false_font_03;0,5;1,835248917;0,116;offset;1100;0,616
prp;0;30;35;letter_07;false_font_11;irrelevant;face;right;face_07;0,5;0,793472736;0,466;onset;1000;0,466
prp;0;30;36;letter_07;false_font_11;irrelevant;object;center;object_15;0,5;1,006850746;0;onset;1100;0
prp;0;30;37;letter_07;false_font_11;irrelevant;face;center;face_18;1;0,76943559;0,232;onset;1000;0,232
prp;0;31;1;face_19;object_05;irrelevant;false_font;right;false_font_08;1,5;1,473808544;0,466;onset;1000;0,466
prp;0;31;2;face_19;object_05;irrelevant;letter;center;letter_08;0,5;1,427364603;0,116;offset;1100;0,616
prp;0;31;3;face_19;object_05;irrelevant;letter;right;letter_12;0,5;0,757021757;0,466;offset;1100;0,966
prp;0;31;4;face_19;object_05;non-target;object;center;object_02;1,5;0,875263655;0,116;offset;1100;1,616
prp;0;31;5;face_19;object_05;target;face;center;face_19;0,5;1,396595153;0;offset;1100;0,5
prp;0;31;6;face_19;object_05;irrelevant;false_font;center;false_font_13;1,5;1,877703061;0,466;onset;1000;0,466
prp;0;31;7;face_19;object_05;target;object;left;object_05;1,5;0,927930379;0,466;onset;1000;0,466
prp;0;31;8;face_19;object_05;target;object;left;object_05;1,5;0,705488906;0,116;offset;1000;1,616
prp;0;31;9;face_19;object_05;non-target;object;center;object_02;1,5;1,37462533;0,466;offset;1100;1,966
prp;0;31;10;face_19;object_05;irrelevant;letter;left;letter_04;1,5;1,054058351;0,232;offset;1000;1,732
prp;0;31;11;face_19;object_05;irrelevant;false_font;center;false_font_07;1,5;0,940182231;0,466;offset;1000;1,966
prp;0;31;12;face_19;object_05;non-target;face;left;face_10;1;1,638043702;0,466;onset;1100;0,466
prp;0;31;13;face_19;object_05;target;face;left;face_19;1,5;0,907561892;0,266;onset;1;0,266
prp;0;31;14;face_19;object_05;non-target;face;right;face_05;1,5;1,342940245;0,116;onset;1100;0,116
prp;0;31;15;face_19;object_05;non-target;object;center;object_07;1;0,96714129;0,232;offset;1100;1,232
prp;0;31;16;face_19;object_05;non-target;face;center;face_20;1,5;0,725491158;0;onset;1000;0
prp;0;31;17;face_19;object_05;irrelevant;letter;center;letter_17;0,5;1,007738963;0,116;onset;1000;0,116
prp;0;31;18;face_19;object_05;irrelevant;letter;left;letter_12;1,5;1,7706369;0,116;offset;1100;1,616
prp;0;31;19;face_19;object_05;target;object;right;object_05;0,5;1,618229972;0;onset;1100;0
prp;0;31;20;face_19;object_05;non-target;object;left;object_17;1,5;1,104995955;0,116;offset;1100;1,616
prp;0;31;21;face_19;object_05;irrelevant;letter;left;letter_11;0,5;1,574969049;0;onset;1000;0
prp;0;31;22;face_19;object_05;irrelevant;letter;left;letter_01;1;1,738838646;0,466;onset;1100;0,466
prp;0;31;23;face_19;object_05;non-target;object;center;object_01;1;0,914295007;0,466;offset;1100;1,466
prp;0;31;24;face_19;object_05;non-target;object;center;object_13;1,5;1,614176419;0;offset;1000;1,5
prp;0;31;25;face_19;object_05;irrelevant;false_font;left;false_font_18;0,5;0,935264667;0;offset;1000;0,5
prp;0;31;26;face_19;object_05;non-target;object;left;object_02;0,5;0,709776562;0;offset;1100;0,5
prp;0;31;27;face_19;object_05;irrelevant;letter;center;letter_10;1,5;0,867427126;0,116;onset;1000;0,116
prp;0;31;28;face_19;object_05;irrelevant;letter;center;letter_06;1;1,973029405;0;offset;1100;1
prp;0;31;29;face_19;object_05;irrelevant;false_font;center;false_font_18;1,5;1,778137656;0,232;onset;1100;0,232
prp;0;31;30;face_19;object_05;non-target;face;left;face_20;1,5;1,705759025;0,232;onset;1100;0,232
prp;0;31;31;face_19;object_05;non-target;face;left;face_07;0,5;0,855556561;0;onset;1000;0
prp;0;31;32;face_19;object_05;non-target;object;center;object_14;1,5;1,611151621;0,466;offset;1000;1,966
prp;0;31;33;face_19;object_05;irrelevant;false_font;left;false_font_15;0,5;0,73701235;0,466;onset;1100;0,466
prp;0;31;34;face_19;object_05;non-target;face;center;face_05;1,5;1,330771124;0,116;onset;1100;0,116
prp;0;31;35;face_19;object_05;target;face;right;face_19;0,5;0,891139564;0,266;offset;1;0,766
prp;0;31;36;face_19;object_05;irrelevant;letter;center;letter_16;1,5;0,838425229;0,466;onset;1000;0,466
prp;0;31;37;face_19;object_05;non-target;object;center;object_07;1,5;1,748854001;0,466;onset;1100;0,466
prp;0;31;38;face_19;object_05;non-target;face;right;face_11;1,5;0,95344628;0,466;offset;1100;1,966
prp;0;32;1;face_05;object_14;target;face;right;face_05;1,5;0,791258815;0;offset;1;1,5
prp;0;32;2;face_05;object_14;non-target;face;center;face_03;1;1,526265391;0;offset;1000;1
prp;0;32;3;face_05;object_14;irrelevant;letter;center;letter_13;1,5;1,132626869;0;onset;1000;0
prp;0;32;4;face_05;object_14;irrelevant;letter;right;letter_16;1,5;0,927753696;0;offset;1100;1,5
prp;0;32;5;face_05;object_14;non-target;face;center;face_15;0,5;1,806253001;0,466;offset;1000;0,966
prp;0;32;6;face_05;object_14;non-target;object;center;object_11;1;1,51571836;0;onset;1100;0
prp;0;32;7;face_05;object_14;non-target;face;center;face_18;1,5;1,609198773;0,466;offset;1100;1,966
prp;0;32;8;face_05;object_14;irrelevant;false_font;center;false_font_05;1,5;1,068903048;0;onset;1100;0
prp;0;32;9;face_05;object_14;irrelevant;false_font;center;false_font_13;1;1,407417714;0,466;onset;1100;0,466
prp;0;32;10;face_05;object_14;non-target;object;left;object_05;1,5;0,964590493;0,116;onset;1000;0,116
prp;0;32;11;face_05;object_14;non-target;face;right;face_02;0,5;1,052110248;0,116;offset;1000;0,616
prp;0;32;12;face_05;object_14;irrelevant;letter;left;letter_20;0,5;1,020739298;0,116;offset;1100;0,616
prp;0;32;13;face_05;object_14;non-target;object;center;object_17;1;1,465817013;0,232;onset;1000;0,232
prp;0;32;14;face_05;object_14;irrelevant;letter;right;letter_18;0,5;1,950032061;0,232;onset;1000;0,232
prp;0;32;15;face_05;object_14;non-target;object;right;object_03;0,5;1,444224737;0,116;offset;1000;0,616
prp;0;32;16;face_05;object_14;irrelevant;letter;center;letter_01;1;1,213967175;0,232;offset;1100;1,232
prp;0;32;17;face_05;object_14;non-target;face;center;face_06;0,5;1,352582597;0,232;onset;1100;0,232
prp;0;32;18;face_05;object_14;non-target;object;right;object_15;1,5;1,790961413;0,116;offset;1000;1,616
prp;0;32;19;face_05;object_14;non-target;face;left;face_01;1,5;0,728588847;0;offset;1100;1,5
prp;0;32;20;face_05;object_14;non-target;object;left;object_19;1,5;0,808177503;0;offset;1100;1,5
prp;0;32;21;face_05;object_14;irrelevant;false_font;right;false_font_20;0,5;1,142823359;0;offset;1000;0,5
prp;0;32;22;face_05;object_14;irrelevant;false_font;right;false_font_20;1;1,394889325;0,232;onset;1000;0,232
prp;0;32;23;face_05;object_14;irrelevant;letter;center;letter_10;0,5;1,240141696;0,232;onset;1100;0,232
prp;0;32;24;face_05;object_14;non-target;face;center;face_01;0,5;1,795513849;0,116;offset;1000;0,616
prp;0;32;25;face_05;object_14;non-target;face;right;face_07;1,5;1,939011054;0,232;offset;1000;1,732
prp;0;32;26;face_05;object_14;non-target;face;center;face_07;1,5;1,716184296;0,466;offset;1100;1,966
prp;0;32;27;face_05;object_14;irrelevant;letter;right;letter_19;0,5;1,670993135;0;offset;1000;0,5
prp;0;32;28;face_05;object_14;irrelevant;letter;right;letter_07;0,5;0,731805234;0,116;offset;1100;0,616
prp;0;32;29;face_05;object_14;target;object;left;object_14;1;0,820373378;0;onset;1000;0
prp;0;32;30;face_05;object_14;irrelevant;letter;center;letter_15;1;1,633969076;0,466;onset;1100;0,466
prp;0;32;31;face_05;object_14;irrelevant;false_font;center;false_font_01;0,5;0,811267052;0,466;onset;1000;0,466
prp;0;32;32;face_05;object_14;irrelevant;letter;center;letter_08;1,5;0,832236405;0,116;onset;1000;0,116
prp;0;32;33;face_05;object_14;irrelevant;false_font;right;false_font_12;0,5;0,979400181;0,232;offset;1100;0,732
prp;0;32;34;face_05;object_14;non-target;face;left;face_03;1;1,085802282;0,232;offset;1000;1,232
prp;0;33;1;face_12;object_12;non-target;object;center;object_04;1;1,008476857;0,466;offset;1000;1,466
prp;0;33;2;face_12;object_12;non-target;face;center;face_15;0,5;1,955113219;0,232;offset;1000;0,732
prp;0;33;3;face_12;object_12;non-target;object;center;object_09;0,5;1,147765111;0,116;onset;1100;0,116
prp;0;33;4;face_12;object_12;target;object;center;object_12;1,5;1,565576064;0,466;offset;1000;1,966
prp;0;33;5;face_12;object_12;non-target;face;center;face_07;1;0,798190068;0;onset;1100;0
prp;0;33;6;face_12;object_12;target;face;center;face_12;0,5;1,305406517;0;onset;1;0
prp;0;33;7;face_12;object_12;irrelevant;false_font;center;false_font_09;1,5;1,484284881;0,232;offset;1100;1,732
prp;0;33;8;face_12;object_12;irrelevant;letter;center;letter_09;1;1,668689803;0,466;onset;1000;0,466
prp;0;33;9;face_12;object_12;irrelevant;letter;center;letter_09;0,5;1,553965551;0,232;offset;1100;0,732
prp;0;33;10;face_12;object_12;target;object;left;object_12;1,5;0,724793588;0;onset;1000;0
prp;0;33;11;face_12;object_12;irrelevant;false_font;left;false_font_16;1;1,10142984;0,232;onset;1000;0,232
prp;0;33;12;face_12;object_12;non-target;object;right;object_19;0,5;1,067985406;0,232;onset;1000;0,232
prp;0;33;13;face_12;object_12;irrelevant;false_font;center;false_font_01;1;1,748872074;0;offset;1000;1
prp;0;33;14;face_12;object_12;non-target;face;center;face_17;1,5;1,206885086;0,232;onset;1100;0,232
prp;0;33;15;face_12;object_12;target;object;center;object_12;0,5;1,655666333;0,466;onset;1100;0,466
prp;0;33;16;face_12;object_12;irrelevant;letter;center;letter_01;0,5;1,000468712;0,466;offset;1100;0,966
prp;0;33;17;face_12;object_12;non-target;object;left;object_01;1,5;0,983195549;0;offset;1000;1,5
prp;0;33;18;face_12;object_12;non-target;face;right;face_10;1;0,901075272;0;offset;1000;1
prp;0;33;19;face_12;object_12;irrelevant;false_font;left;false_font_16;0,5;1,097356312;0;onset;1000;0
prp;0;33;20;face_12;object_12;non-target;object;center;object_19;1;1,170287772;0,116;offset;1000;1,116
prp;0;33;21;face_12;object_12;irrelevant;letter;left;letter_19;1,5;1,16944903;0;offset;1100;1,5
prp;0;33;22;face_12;object_12;non-target;face;right;face_16;0,5;1,067240583;0,466;offset;1100;0,966
prp;0;33;23;face_12;object_12;irrelevant;false_font;center;false_font_01;0,5;0,839551586;0,116;onset;1100;0,116
prp;0;33;24;face_12;object_12;irrelevant;false_font;left;false_font_01;0,5;1,362013664;0,466;offset;1000;0,966
prp;0;33;25;face_12;object_12;non-target;object;center;object_10;1,5;1,402416281;0,116;onset;1100;0,116
prp;0;33;26;face_12;object_12;irrelevant;false_font;right;false_font_08;1;1,796873297;0,116;offset;1000;1,116
prp;0;33;27;face_12;object_12;irrelevant;false_font;center;false_font_09;0,5;1,915597206;0;onset;1000;0
prp;0;33;28;face_12;object_12;non-target;face;center;face_17;0,5;1,689836047;0,232;offset;1000;0,732
prp;0;33;29;face_12;object_12;non-target;object;right;object_05;1;1,898566869;0;offset;1000;1
prp;0;33;30;face_12;object_12;irrelevant;false_font;center;false_font_03;0,5;1,772586994;0,232;onset;1100;0,232
prp;0;33;31;face_12;object_12;irrelevant;false_font;left;false_font_13;0,5;1,749485325;0;offset;1100;0,5
prp;0;33;32;face_12;object_12;non-target;object;center;object_06;0,5;0,942528778;0;offset;1000;0,5
prp;0;33;33;face_12;object_12;target;face;center;face_12;1;1,367963968;0,466;onset;1;0,466
prp;0;33;34;face_12;object_12;non-target;object;left;object_15;1,5;0,763886603;0,116;offset;1100;1,616
prp;0;33;35;face_12;object_12;irrelevant;false_font;center;false_font_17;0,5;1,138542793;0,116;onset;1000;0,116
prp;0;33;36;face_12;object_12;irrelevant;false_font;center;false_font_08;0,5;0,701303268;0;onset;1100;0
prp;0;33;37;face_12;object_12;non-target;face;center;face_11;1,5;1,689400237;0;onset;1100;0
prp;0;34;1;face_14;object_16;non-target;face;center;face_02;1;1,12896329;0,232;offset;1000;1,232
prp;0;34;2;face_14;object_16;non-target;object;left;object_15;0,5;1,261131929;0,232;offset;1000;0,732
prp;0;34;3;face_14;object_16;non-target;face;left;face_09;1,5;0,915305869;0,232;onset;1000;0,232
prp;0;34;4;face_14;object_16;irrelevant;false_font;center;false_font_01;1,5;0,970857841;0,232;onset;1000;0,232
prp;0;34;5;face_14;object_16;non-target;face;center;face_15;1;0,749051001;0,116;onset;1000;0,116
prp;0;34;6;face_14;object_16;irrelevant;false_font;right;false_font_02;1;1,370701056;0,466;offset;1000;1,466
prp;0;34;7;face_14;object_16;irrelevant;false_font;right;false_font_19;1,5;1,00847304;0,116;offset;1000;1,616
prp;0;34;8;face_14;object_16;non-target;face;right;face_17;1,5;1,290716271;0,232;onset;1100;0,232
prp;0;34;9;face_14;object_16;irrelevant;false_font;left;false_font_03;1;1,574112199;0;offset;1100;1
prp;0;34;10;face_14;object_16;target;face;center;face_14;0,5;0,767217235;0,466;onset;1100;0,466
prp;0;34;11;face_14;object_16;non-target;face;left;face_19;1,5;1,394963994;0,116;offset;1100;1,616
prp;0;34;12;face_14;object_16;irrelevant;false_font;right;false_font_17;1;1,326180313;0;offset;1000;1
prp;0;34;13;face_14;object_16;target;object;left;object_16;0,5;0,965176576;0,266;offset;1000;0,766
prp;0;34;14;face_14;object_16;irrelevant;false_font;right;false_font_17;0,5;1,74000381;0,232;offset;1000;0,732
prp;0;34;15;face_14;object_16;irrelevant;false_font;left;false_font_07;1;0,775770064;0,466;offset;1100;1,466
prp;0;34;16;face_14;object_16;non-target;object;right;object_02;1,5;0,84529962;0,116;offset;1100;1,616
prp;0;34;17;face_14;object_16;non-target;object;right;object_08;1,5;0,846061629;0,232;offset;1100;1,732
prp;0;34;18;face_14;object_16;target;face;left;face_14;1;1,91327783;0,116;onset;1100;0,116
prp;0;34;19;face_14;object_16;irrelevant;false_font;center;false_font_18;1;0,907769801;0,116;onset;1100;0,116
prp;0;34;20;face_14;object_16;non-target;object;right;object_10;1,5;1,670420598;0,232;onset;1100;0,232
prp;0;34;21;face_14;object_16;non-target;face;center;face_19;1;1,39091015;0,466;onset;1100;0,466
prp;0;34;22;face_14;object_16;irrelevant;false_font;center;false_font_02;1,5;1,062983163;0;offset;1000;1,5
prp;0;34;23;face_14;object_16;non-target;face;center;face_06;0,5;1,882245365;0;offset;1100;0,5
prp;0;34;24;face_14;object_16;non-target;face;right;face_12;1;1,045164482;0,466;onset;1000;0,466
prp;0;34;25;face_14;object_16;irrelevant;letter;right;letter_15;1,5;1,570566553;0,466;onset;1100;0,466
prp;0;34;26;face_14;object_16;irrelevant;letter;center;letter_03;1,5;1,668178071;0,232;onset;1000;0,232
prp;0;34;27;face_14;object_16;irrelevant;letter;center;letter_11;0,5;0,931734103;0;onset;1100;0
prp;0;34;28;face_14;object_16;irrelevant;false_font;left;false_font_16;1,5;1,702683897;0;onset;1000;0
prp;0;34;29;face_14;object_16;non-target;object;left;object_08;1;1,31058223;0;offset;1100;1
prp;0;34;30;face_14;object_16;non-target;face;center;face_15;1;1,539401989;0,232;onset;1000;0,232
prp;0;34;31;face_14;object_16;non-target;object;left;object_06;0,5;1,921610273;0,232;offset;1100;0,732
prp;0;34;32;face_14;object_16;irrelevant;false_font;right;false_font_05;0,5;0,928624546;0,466;offset;1000;0,966
prp;0;34;33;face_14;object_16;target;object;left;object_16;1;1,320352332;0,466;offset;1000;1,466
prp;0;34;34;face_14;object_16;irrelevant;letter;center;letter_13;1;1,836667759;0,116;onset;1000;0,116
prp;0;34;35;face_14;object_16;irrelevant;letter;center;letter_08;1,5;0,986977527;0,466;offset;1000;1,966
prp;0;34;36;face_14;object_16;non-target;face;center;face_20;0,5;1,28268135;0,232;offset;1100;0,732
prp;0;35;1;letter_06;false_font_05;non-target;false_font;center;false_font_20;0,5;0,742918727;0,232;onset;1000;0,232
prp;0;35;2;letter_06;false_font_05;non-target;letter;right;letter_01;1;1,068622728;0,466;offset;1000;1,466
prp;0;35;3;letter_06;false_font_05;non-target;false_font;center;false_font_13;1,5;1,669616689;0,466;onset;1100;0,466
prp;0;35;4;letter_06;false_font_05;irrelevant;face;center;face_12;1;1,603586925;0,116;onset;1100;0,116
prp;0;35;5;letter_06;false_font_05;irrelevant;face;right;face_05;1;1,418918815;0;onset;1100;0
prp;0;35;6;letter_06;false_font_05;non-target;letter;right;letter_05;1,5;0,835091205;0,232;onset;1100;0,232
prp;0;35;7;letter_06;false_font_05;irrelevant;object;left;object_18;1,5;1,482979673;0,466;onset;1100;0,466
prp;0;35;8;letter_06;false_font_05;irrelevant;object;right;object_15;0,5;1,030309917;0,232;onset;1000;0,232
prp;0;35;9;letter_06;false_font_05;non-target;letter;center;letter_12;1,5;0,852243969;0,466;onset;1100;0,466
prp;0;35;10;letter_06;false_font_05;irrelevant;face;center;face_08;0,5;0,777989536;0;offset;1100;0,5
prp;0;35;11;letter_06;false_font_05;irrelevant;face;center;face_09;1,5;0,816364293;0,466;offset;1100;1,966
prp;0;35;12;letter_06;false_font_05;non-target;letter;center;letter_01;1;1,049263229;0,116;onset;1100;0,116
prp;0;35;13;letter_06;false_font_05;irrelevant;object;center;object_05;1,5;1,09163067;0;onset;1100;0
prp;0;35;14;letter_06;false_font_05;non-target;false_font;left;false_font_13;1,5;1,186570642;0,466;offset;1100;1,966
prp;0;35;15;letter_06;false_font_05;non-target;letter;center;letter_05;1,5;1,365812682;0;offset;1000;1,5
prp;0;35;16;letter_06;false_font_05;irrelevant;object;right;object_01;0,5;0,868473121;0,232;offset;1000;0,732
prp;0;35;17;letter_06;false_font_05;irrelevant;object;right;object_04;1;0,736228698;0,232;offset;1000;1,232
prp;0;35;18;letter_06;false_font_05;non-target;false_font;left;false_font_09;0,5;1,976066142;0,232;onset;1100;0,232
prp;0;35;19;letter_06;false_font_05;non-target;false_font;center;false_font_08;1,5;1,805742564;0,116;offset;1100;1,616
prp;0;35;20;letter_06;false_font_05;target;letter;center;letter_06;1;1,388953;0;onset;1100;0
prp;0;35;21;letter_06;false_font_05;irrelevant;face;center;face_13;1,5;1,142518595;0,466;offset;1000;1,966
prp;0;35;22;letter_06;false_font_05;irrelevant;object;center;object_17;1;0,724903185;0,232;onset;1000;0,232
prp;0;35;23;letter_06;false_font_05;non-target;letter;right;letter_07;1,5;0,82741695;0,466;offset;1000;1,966
prp;0;35;24;letter_06;false_font_05;irrelevant;face;center;face_13;0,5;1,927917004;0;offset;1000;0,5
prp;0;35;25;letter_06;false_font_05;target;false_font;right;false_font_05;1;0,877430912;0,466;onset;1100;0,466
prp;0;35;26;letter_06;false_font_05;non-target;letter;right;letter_19;1,5;1,444376369;0;onset;1000;0
prp;0;35;27;letter_06;false_font_05;irrelevant;face;left;face_08;1,5;1,238546139;0;offset;1100;1,5
prp;0;35;28;letter_06;false_font_05;target;false_font;center;false_font_05;1,5;0,787294418;0,266;onset;1100;0,266
prp;0;35;29;letter_06;false_font_05;non-target;letter;center;letter_03;1,5;1,430003859;0,232;onset;1000;0,232
prp;0;35;30;letter_06;false_font_05;non-target;false_font;left;false_font_08;1,5;1,056514963;0,116;onset;1000;0,116
prp;0;35;31;letter_06;false_font_05;non-target;letter;center;letter_02;1,5;0,842873205;0;onset;1000;0
prp;0;35;32;letter_06;false_font_05;irrelevant;face;right;face_16;1;0,753581713;0,116;onset;1000;0,116
prp;0;35;33;letter_06;false_font_05;non-target;false_font;center;false_font_14;0,5;1,676089726;0,116;offset;1000;0,616
prp;0;35;34;letter_06;false_font_05;irrelevant;object;left;object_14;0,5;1,633219384;0,232;offset;1100;0,732
prp;0;35;35;letter_06;false_font_05;irrelevant;object;center;object_02;1;1,358246539;0,116;onset;1100;0,116
prp;0;36;1;letter_17;false_font_06;irrelevant;object;right;object_12;0,5;1,103463078;0;offset;1000;0,5
prp;0;36;2;letter_17;false_font_06;irrelevant;object;center;object_18;1,5;1,18911717;0,232;offset;1100;1,732
prp;0;36;3;letter_17;false_font_06;irrelevant;face;center;face_11;0,5;0,707369657;0,232;offset;1000;0,732
prp;0;36;4;letter_17;false_font_06;irrelevant;object;right;object_16;0,5;1,258086967;0;offset;1000;0,5
prp;0;36;5;letter_17;false_font_06;irrelevant;object;center;object_10;0,5;0,781619246;0;offset;1100;0,5
prp;0;36;6;letter_17;false_font_06;non-target;letter;center;letter_20;1;0,754199914;0,466;onset;1000;0,466
prp;0;36;7;letter_17;false_font_06;irrelevant;object;center;object_06;0,5;1,668729105;0,232;onset;1100;0,232
prp;0;36;8;letter_17;false_font_06;irrelevant;object;right;object_13;1,5;0,944866501;0;offset;1000;1,5
prp;0;36;9;letter_17;false_font_06;target;false_font;right;false_font_06;1,5;0,761926929;0;offset;1100;1,5
prp;0;36;10;letter_17;false_font_06;non-target;false_font;right;false_font_10;1;0,866946537;0,466;onset;1100;0,466
prp;0;36;11;letter_17;false_font_06;non-target;false_font;center;false_font_13;1,5;1,100985291;0,466;onset;1100;0,466
prp;0;36;12;letter_17;false_font_06;irrelevant;object;center;object_04;1,5;0,786279344;0,232;offset;1100;1,732
prp;0;36;13;letter_17;false_font_06;target;letter;right;letter_17;0,5;1,143105937;0,466;onset;1;0,466
prp;0;36;14;letter_17;false_font_06;non-target;false_font;left;false_font_11;1,5;0,82917995;0,466;onset;1000;0,466
prp;0;36;15;letter_17;false_font_06;non-target;false_font;center;false_font_10;1;1,641658505;0,466;onset;1100;0,466
prp;0;36;16;letter_17;false_font_06;irrelevant;face;center;face_01;0,5;0,936958359;0,466;offset;1100;0,966
prp;0;36;17;letter_17;false_font_06;non-target;letter;left;letter_14;0,5;1,160911372;0,232;onset;1100;0,232
prp;0;36;18;letter_17;false_font_06;non-target;false_font;left;false_font_03;1,5;0,731755523;0;offset;1000;1,5
prp;0;36;19;letter_17;false_font_06;irrelevant;face;left;face_12;1;1,191535059;0,116;offset;1000;1,116
prp;0;36;20;letter_17;false_font_06;target;letter;center;letter_17;1;1,344579656;0,266;onset;1100;0,266
prp;0;36;21;letter_17;false_font_06;non-target;false_font;center;false_font_20;1;0,723473899;0,466;offset;1100;1,466
prp;0;36;22;letter_17;false_font_06;irrelevant;face;center;face_08;1,5;0,858799937;0,466;onset;1100;0,466
prp;0;36;23;letter_17;false_font_06;non-target;letter;center;letter_06;0,5;0,855694787;0,232;offset;1000;0,732
prp;0;36;24;letter_17;false_font_06;non-target;false_font;left;false_font_05;1,5;1,198811067;0,232;offset;1000;1,732
prp;0;36;25;letter_17;false_font_06;non-target;false_font;right;false_font_02;1,5;1,340618944;0,466;onset;1100;0,466
prp;0;36;26;letter_17;false_font_06;irrelevant;object;right;object_05;1;0,708704063;0;onset;1100;0
prp;0;36;27;letter_17;false_font_06;irrelevant;face;center;face_02;1;1,170805939;0,232;onset;1000;0,232
prp;0;36;28;letter_17;false_font_06;irrelevant;object;left;object_19;1;0,892282556;0,232;onset;1000;0,232
prp;0;36;29;letter_17;false_font_06;non-target;false_font;left;false_font_11;0,5;1,024069509;0,466;offset;1100;0,966
prp;0;36;30;letter_17;false_font_06;non-target;false_font;center;false_font_09;0,5;0,767384797;0;offset;1000;0,5
prp;0;36;31;letter_17;false_font_06;non-target;letter;left;letter_05;1,5;0,973339506;0,116;onset;1100;0,116
prp;0;36;32;letter_17;false_font_06;irrelevant;object;left;object_08;1,5;1,883346422;0,466;offset;1100;1,966
prp;0;36;33;letter_17;false_font_06;target;false_font;left;false_font_06;1;1,748193921;0,116;onset;1100;0,116
prp;0;36;34;letter_17;false_font_06;non-target;letter;right;letter_13;1,5;1,070219284;0,232;offset;1100;1,732
prp;0;36;35;letter_17;false_font_06;non-target;false_font;right;false_font_08;0,5;1,016228142;0,116;offset;1100;0,616
prp;0;36;36;letter_17;false_font_06;irrelevant;face;center;face_02;1,5;1,193292117;0,466;onset;1100;0,466
prp;0;36;37;letter_17;false_font_06;target;letter;left;letter_17;1;0,735938652;0;offset;1;1
prp;0;37;1;letter_08;false_font_01;irrelevant;object;left;object_05;1,5;1,377728545;0;offset;1100;1,5
prp;0;37;2;letter_08;false_font_01;non-target;false_font;center;false_font_18;0,5;1,566822337;0,116;offset;1100;0,616
prp;0;37;3;letter_08;false_font_01;irrelevant;face;left;face_05;1;0,737220109;0;onset;1000;0
prp;0;37;4;letter_08;false_font_01;target;letter;left;letter_08;0,5;1,110341885;0,266;onset;1100;0,266
prp;0;37;5;letter_08;false_font_01;irrelevant;face;center;face_15;1,5;1,796746704;0,232;offset;1100;1,732
prp;0;37;6;letter_08;false_font_01;non-target;letter;left;letter_12;1,5;1,377322334;0,466;offset;1000;1,966
prp;0;37;7;letter_08;false_font_01;irrelevant;face;center;face_17;1;1,318867196;0,116;onset;1000;0,116
prp;0;37;8;letter_08;false_font_01;non-target;false_font;center;false_font_07;1,5;0,714275459;0,232;offset;1000;1,732
prp;0;37;9;letter_08;false_font_01;irrelevant;face;center;face_12;1,5;1,974351525;0,116;onset;1100;0,116
prp;0;37;10;letter_08;false_font_01;irrelevant;object;left;object_07;1;0,865411062;0,232;offset;1000;1,232
prp;0;37;11;letter_08;false_font_01;non-target;false_font;center;false_font_04;1;0,896843128;0,116;offset;1100;1,116
prp;0;37;12;letter_08;false_font_01;non-target;letter;center;letter_07;1,5;1,365996107;0,232;offset;1100;1,732
prp;0;37;13;letter_08;false_font_01;irrelevant;object;center;object_15;1,5;1,858354147;0,466;offset;1100;1,966
prp;0;37;14;letter_08;false_font_01;irrelevant;object;center;object_12;1;0,821836416;0;onset;1000;0
prp;0;37;15;letter_08;false_font_01;non-target;letter;left;letter_09;1;0,995388889;0,232;offset;1100;1,232
prp;0;37;16;letter_08;false_font_01;irrelevant;face;center;face_16;0,5;1,050532893;0,116;onset;1100;0,116
prp;0;37;17;letter_08;false_font_01;irrelevant;object;center;object_15;1;0,921584227;0;onset;1100;0
prp;0;37;18;letter_08;false_font_01;non-target;letter;center;letter_14;1,5;0,749129149;0,466;onset;1000;0,466
prp;0;37;19;letter_08;false_font_01;non-target;letter;left;letter_20;1;1,123147703;0,466;offset;1000;1,466
