sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_repsonse_vis,trial_repsonse_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX103,prp,0,6,31,face_07,object_01,non-target,object,center,object_20,1.5,0.895833333333333,0,0,onset,1100,210,2358.54643685807,NaN,0,cr,1,2358.5474674,1100,1,2359.3115196,1100,0,2360.05333685584,2360.55332547897,2361.4388556,NaN,NaN,0,NaN,0.764052199999696
SX103,prp,0,6,32,face_07,object_01,non-target,face,right,face_05,1,1.54166666666667,0.116,0.116,onset,1000,115,2361.44913141852,NaN,0,cr,2,2361.5653129,1000,1,2362.1039614,1000,0,2362.45605003271,2363.45602079539,2364.9874618,NaN,NaN,0,NaN,0.538648499999908
SX103,prp,0,6,33,face_07,object_01,non-target,object,left,object_04,1,1.48611111111111,0.466,1.466,offset,1100,214,2364.99764556031,NaN,0,cr,1,2366.4638383,1100,1,2366.8479075,1100,0,2366.0045604678,2367.00453565807,2368.4803599,NaN,NaN,0,NaN,0.384069199999885
SX103,prp,0,6,34,face_07,object_01,irrelevant,letter,center,letter_19,1.5,1.15972222222222,0.466,1.966,offset,1000,29,2368.49060073941,NaN,0,cr,2,2370.4568068,1000,1,2370.9441071,1000,0,2369.99750291852,2370.49748849763,2371.6470192,NaN,NaN,0,NaN,0.487300300000243
SX103,prp,0,6,35,face_07,object_01,non-target,object,center,object_20,1.5,1.89583333333333,0.116,0.116,onset,1000,210,2371.65718297897,NaN,0,cr,2,2371.7733549,1000,1,2372.2641789,1000,0,2373.16408034165,2373.66406859986,2375.5496015,NaN,NaN,0,NaN,0.490823999999975
SX103,prp,0,6,36,face_07,object_01,irrelevant,letter,right,letter_11,0.5,1.13888888888889,0.232,0.232,onset,1000,61,2375.55988882299,NaN,0,cr,2,2375.792095,1000,1,2376.1595331,1000,0,2376.06678031852,2377.56674041852,2378.6954672,NaN,NaN,0,NaN,0.367438100000072
SX103,prp,0,6,37,face_07,object_01,non-target,object,center,object_11,0.5,1.65972222222222,0.232,0.732,offset,1000,201,2378.70559771852,NaN,0,cr,2,2379.4377193,1000,1,2379.8795772,1000,0,2379.21252337897,2380.71248083941,2382.3619608,NaN,NaN,0,NaN,0.441857899999832
SX103,prp,0,6,38,face_07,object_01,non-target,face,center,face_08,0.5,1.13194444444444,0.116,0.616,offset,1000,78,2382.37216189763,2383.0959479,1,fa,2,2382.9882433,1000,1,2383.759594,1,1000,2382.87908923718,2384.37904625807,2385.500658,NaN,NaN,0,0.723786002374254,0.771350700000312
SX103,prp,0,7,1,letter_12,false_font_07,non-target,letter,right,letter_16,0.5,1.52083333333333,0.232,0.232,onset,1000,66,2396.50371403718,NaN,0,cr,2,2396.7359311,1000,1,2397.3682268,1000,0,2397.01064323718,2398.51060216031,2400.021211,NaN,NaN,2390.56638533271,NaN,0.632295699999759
SX103,prp,0,7,2,letter_12,false_font_07,irrelevant,object,right,object_19,1.5,0.791666666666667,0.466,0.466,onset,1000,249,2400.03138953495,NaN,0,cr,2,2400.4976336,1000,1,2400.8395899,1000,0,2401.53829079539,2402.03827610433,2402.8196296,NaN,NaN,0,NaN,0.34195630000022
SX103,prp,0,7,3,letter_12,false_font_07,irrelevant,object,right,object_09,1.5,1.03472222222222,0.232,1.732,offset,1000,239,2402.82992117897,NaN,0,cr,2,2404.5620591,1000,1,2405.0002072,1000,0,2404.33682627897,2404.83681319539,2405.8612474,NaN,NaN,0,NaN,0.438148100000035
SX103,prp,0,7,4,letter_12,false_font_07,irrelevant,face,center,face_04,1.5,1.02083333333333,0.232,1.732,offset,1100,74,2405.87150437897,NaN,0,cr,1,2407.6036704,1100,1,2408.0959313,1100,0,2407.37840569986,2407.87839147897,2408.8889008,NaN,NaN,0,NaN,0.492260900000019
SX103,prp,0,7,5,letter_12,false_font_07,irrelevant,object,right,object_08,1,1.52777777777778,0,0,onset,1100,238,2408.89919890958,NaN,0,cr,1,2408.9001105,1100,1,2409.4636812,1100,0,2409.90611635584,2410.90608711405,2412.4236128,NaN,NaN,0,NaN,0.563570699999673
SX103,prp,0,7,6,letter_12,false_font_07,non-target,false_font,center,false_font_13,1,1.31944444444444,0.466,1.466,offset,1000,143,2412.43382021852,NaN,0,cr,2,2413.8999239,1000,1,2414.3676228,1000,0,2413.44074259092,2414.44071005807,2415.7498122,NaN,NaN,0,NaN,0.467698899999959
SX103,prp,0,7,7,letter_12,false_font_07,non-target,letter,center,letter_17,0.5,1.34722222222222,0.116,0.116,onset,1100,27,2415.76011595807,NaN,0,cr,1,2415.8763571,1000,0,2416.3360488,1000,0,2416.26704601629,2417.76700427897,2419.1039215,NaN,NaN,0,NaN,0.459691699999894
SX103,prp,0,7,8,letter_12,false_font_07,irrelevant,object,center,object_02,0.5,1.07638888888889,0,0.5,offset,1000,192,2419.11419023718,NaN,0,cr,2,2419.622268,1000,1,2420.0716254,1000,0,2419.62112235584,2421.12107781629,2422.1872725,NaN,NaN,0,NaN,0.449357399999826
SX103,prp,0,7,10,letter_12,false_font_07,irrelevant,face,right,face_01,1,0.763888888888889,0.466,1.466,offset,1100,111,2425.06541625584,NaN,0,cr,1,2426.5316293,1100,1,2427.2560128,1100,0,2426.07232673941,2427.07230351852,2427.8260324,NaN,NaN,0,NaN,0.724383499999931
SX103,prp,0,7,11,letter_12,false_font_07,non-target,false_font,left,false_font_02,0.5,1.80555555555556,0.466,0.966,offset,1000,152,2427.83616613941,NaN,0,cr,2,2428.8023046,1000,1,2429.4560421,1000,0,2428.34309697897,2429.84305825807,2431.6383699,NaN,NaN,0,NaN,0.653737500000261
SX103,prp,0,7,12,letter_12,false_font_07,non-target,letter,left,letter_02,1.5,1.125,0.116,0.116,onset,1100,32,2431.64856435807,NaN,0,cr,1,2431.7648233,1100,1,2432.5036098,1100,0,2433.15546205807,2433.65544775807,2434.7702592,NaN,NaN,0,NaN,0.73878650000006
SX103,prp,0,7,13,letter_12,false_font_07,irrelevant,object,left,object_01,1.5,0.923611111111111,0.466,1.966,offset,1100,211,2434.78042177897,NaN,0,cr,1,2436.7466602,1100,1,2437.0721043,1100,0,2436.28732194165,2436.78730823718,2437.7007218,NaN,NaN,0,NaN,0.325444099999913
SX103,prp,0,7,14,letter_12,false_font_07,non-target,false_font,left,false_font_20,1.5,1.25,0.116,1.616,offset,1000,170,2437.71089091629,NaN,0,cr,2,2439.3270822,1000,1,2439.8236753,1000,0,2439.21779685807,2439.71778371629,2440.9575708,NaN,NaN,0,NaN,0.496593100000155
SX103,prp,0,7,15,letter_12,false_font_07,non-target,letter,right,letter_19,0.5,0.729166666666667,0,0.5,offset,1000,69,2440.96774551852,NaN,0,cr,2,2441.4757995,1000,1,2441.9196824,1000,0,2441.47467469986,2442.97464957897,2443.6935376,NaN,NaN,0,NaN,0.443882900000062
SX103,prp,0,7,16,letter_12,false_font_07,non-target,letter,center,letter_16,0.5,1,0.232,0.732,offset,1000,26,2443.70378027897,NaN,0,cr,2,2444.4359585,1000,1,2444.7437191,1000,0,2444.21071339763,2445.71066969763,2446.7003715,NaN,NaN,0,NaN,0.30776059999971
SX103,prp,0,7,17,letter_12,false_font_07,non-target,false_font,center,false_font_08,0.5,1.29166666666667,0.116,0.616,offset,1100,138,2446.71063879539,NaN,0,cr,1,2447.3268769,1100,1,2447.9760643,1100,0,2447.21758477673,2448.71754341629,2449.9990589,NaN,NaN,0,NaN,0.649187399999846
SX103,prp,0,7,19,letter_12,false_font_07,irrelevant,object,center,object_18,1.5,1.375,0.466,0.466,onset,1100,208,2452.71741981852,NaN,0,cr,1,2453.1835458,1100,1,2453.6160839,1100,0,2454.22432181852,2454.72430603718,2456.0891141,NaN,NaN,0,NaN,0.432538099999874
SX103,prp,0,7,20,letter_12,false_font_07,non-target,false_font,right,false_font_02,0.5,0.902777777777778,0,0.5,offset,1000,172,2456.09926599763,NaN,0,cr,2,2456.607309,1000,1,2457.0321671,1000,0,2456.60619537897,2458.10615475807,2458.9986963,NaN,NaN,0,NaN,0.424858100000165
SX103,prp,0,7,21,letter_12,false_font_07,non-target,letter,right,letter_09,1.5,0.729166666666667,0.232,0.232,onset,1100,59,2459.00890939763,NaN,0,cr,1,2459.2411291,1100,1,2459.7601878,1100,0,2460.5158113745,2461.0157985812,2461.7346842,NaN,NaN,0,NaN,0.519058700000187
SX103,prp,0,7,22,letter_12,false_font_07,non-target,false_font,center,false_font_19,0.5,1.22222222222222,0,0.5,offset,1000,149,2461.74494313941,NaN,0,cr,2,2462.2530119,1000,1,2462.5437013,1000,0,2462.25187186031,2463.75183313941,2464.9638333,NaN,NaN,0,NaN,0.290689400000247
SX103,prp,0,7,23,letter_12,false_font_07,non-target,letter,left,letter_14,0.5,0.993055555555555,0.116,0.616,offset,1100,44,2464.97401929763,NaN,0,cr,1,2465.5901439,1100,1,2466.1120601,1100,0,2465.48094835584,2466.98090623718,2467.9638258,NaN,NaN,0,NaN,0.521916199999851
SX103,prp,0,7,24,letter_12,false_font_07,irrelevant,face,center,face_02,0.5,0.923611111111111,0.232,0.232,onset,1000,72,2467.97393739539,NaN,0,cr,2,2468.2060086,1000,1,2468.6720551,1000,0,2468.48086465584,2469.98082325807,2470.8942832,NaN,NaN,0,NaN,0.46604649999972
SX103,prp,0,7,25,letter_12,false_font_07,irrelevant,object,center,object_11,0.5,1.45138888888889,0.116,0.116,onset,1000,201,2470.90440916031,NaN,0,cr,2,2471.0205119,1000,1,2471.4243503,1000,0,2471.41137992075,2472.91129729763,2474.3523471,NaN,NaN,0,NaN,0.403838399999586
SX103,prp,0,7,26,letter_12,false_font_07,irrelevant,face,center,face_19,1,1.27777777777778,0.116,0.116,onset,1000,89,2474.36264391852,NaN,0,cr,2,2474.4788599,1000,1,2474.9441043,1000,0,2475.36956308869,2476.36953859763,2477.6371381,NaN,NaN,0,NaN,0.465244400000302
SX103,prp,0,7,27,letter_12,false_font_07,irrelevant,face,right,face_14,0.5,1.64583333333333,0.232,0.232,onset,1000,124,2477.64727485807,NaN,0,cr,2,2477.8794405,1000,1,2478.4241554,1000,0,2478.15420619763,2479.65416441852,2481.2896863,NaN,NaN,0,NaN,0.544714900000145
SX103,prp,0,7,28,letter_12,false_font_07,non-target,letter,center,letter_13,0.5,0.763888888888889,0,0,onset,1100,23,2481.29994974165,NaN,0,cr,1,2481.3010651,1100,1,2482.2322083,1100,0,2481.80688063941,2483.30683900209,2484.0604571,NaN,NaN,0,NaN,0.931143199999951
SX103,prp,0,7,29,letter_12,false_font_07,irrelevant,object,left,object_07,1.5,1.72916666666667,0.232,1.732,offset,1000,217,2484.07071139763,NaN,0,cr,2,2485.8028789,1000,1,2486.2482102,1000,0,2485.57761342075,2486.07759681629,2487.7964488,NaN,NaN,0,NaN,0.445331299999907
SX103,prp,0,7,30,letter_12,false_font_07,non-target,letter,left,letter_14,1,0.763888888888889,0.232,0.232,onset,1100,44,2487.80671819539,NaN,0,cr,1,2488.0388645,1100,1,2488.9680662,1100,0,2488.8136336536,2489.81360319763,2490.5673344,NaN,NaN,0,NaN,0.929201700000249
SX103,prp,0,7,32,letter_12,false_font_07,non-target,false_font,right,false_font_13,1,1.66666666666667,0.116,1.116,offset,1000,183,2493.44544987673,NaN,0,cr,2,2494.561538,1000,1,2494.807737,1000,0,2494.45236717673,2495.45233851182,2497.1087937,NaN,NaN,0,NaN,0.246199000000161
SX103,prp,0,7,33,letter_12,false_font_07,irrelevant,object,right,object_18,0.5,1.01388888888889,0.466,0.966,offset,1000,248,2497.11895561629,NaN,0,cr,2,2498.085028,1000,1,2498.3281163,1000,0,2497.62588543941,2499.12584419539,2500.1295729,NaN,NaN,0,NaN,0.243088300000181
SX103,prp,0,7,34,letter_12,false_font_07,irrelevant,face,right,face_02,0.5,0.715277777777778,0.232,0.732,offset,1100,112,2500.13970811852,NaN,0,cr,1,2500.8719386,1100,1,2501.3037853,1100,0,2500.64663396031,2502.14659585807,2502.8516719,NaN,NaN,0,NaN,0.431846700000278
SX103,prp,0,7,35,letter_12,false_font_07,irrelevant,object,right,object_11,1.5,1.03472222222222,0.466,1.966,offset,1000,241,2502.86185445584,NaN,0,cr,2,2504.8280029,1000,1,2505.2801439,1000,0,2504.36875165807,2504.8687367812,2505.8931383,NaN,NaN,0,NaN,0.452141000000211
SX103,prp,0,8,2,letter_10,false_font_17,irrelevant,object,center,object_08,1.5,1.09722222222222,0.232,0.232,onset,1100,198,2516.64618619763,NaN,0,cr,1,2516.8784068,1100,1,2517.4002777,1100,0,2518.15308826031,2518.65307671852,2519.7399819,NaN,NaN,0,NaN,0.521870900000067
SX103,prp,0,8,3,letter_10,false_font_17,irrelevant,face,right,face_16,1.5,0.729166666666667,0.116,1.616,offset,1100,126,2519.75027067673,NaN,0,cr,1,2521.3663464,1000,0,2522.0319937,1000,0,2521.25716805807,2521.75715243941,2522.4760276,NaN,NaN,0,NaN,0.665647299999819
SX103,prp,0,8,4,letter_10,false_font_17,non-target,letter,center,letter_18,1.5,1.39583333333333,0.466,0.466,onset,1000,28,2522.48630511852,NaN,0,cr,2,2522.9525439,1000,1,2523.6002448,1000,0,2523.99320789539,2524.49319215807,2525.8788886,NaN,NaN,0,NaN,0.647700900000018
SX103,prp,0,8,6,letter_10,false_font_17,non-target,false_font,center,false_font_18,1.5,1.49305555555556,0.232,0.232,onset,1100,148,2529.40277389763,2530.0637463,1,fa,1,2529.6349441,1100,1,2530.8077675,1,1100,2530.90273309986,2531.40271933271,2532.8923666,NaN,NaN,0,0.660972402374227,1.17282339999974
SX103,prp,0,8,8,letter_10,false_font_17,non-target,letter,right,letter_18,1.5,1.00694444444444,0.116,0.116,onset,1100,68,2535.74287251852,NaN,0,cr,1,2535.8589662,1100,1,2536.5362397,1100,0,2537.24977627897,2537.74976469763,2538.7464233,NaN,NaN,0,NaN,0.677273499999956
SX103,prp,0,8,9,letter_10,false_font_17,non-target,false_font,center,false_font_13,1,0.944444444444444,0,0,onset,1100,143,2538.75668334914,NaN,0,cr,1,2538.7575855,1100,1,2539.5197454,1100,0,2539.76359609763,2540.76356547673,2541.6977199,NaN,NaN,0,NaN,0.762159899999915
SX103,prp,0,8,10,letter_10,false_font_17,non-target,false_font,left,false_font_02,1,1.20138888888889,0,0,onset,1000,152,2541.70798715807,NaN,0,cr,2,2541.7090144,1000,1,2542.4717594,1000,0,2542.71489955807,2543.71487261852,2544.9060401,NaN,NaN,0,NaN,0.762744999999995
SX103,prp,0,8,11,letter_10,false_font_17,irrelevant,object,right,object_04,0.5,1.0625,0.466,0.966,offset,1000,234,2544.91622577897,NaN,0,cr,2,2545.8824081,1000,1,2546.1363023,1000,0,2545.42315837897,2546.92312011852,2547.9754626,NaN,NaN,0,NaN,0.253894200000104
SX103,prp,0,8,12,letter_10,false_font_17,non-target,letter,left,letter_04,1.5,0.965277777777778,0.466,1.966,offset,1100,34,2547.98558697673,NaN,0,cr,1,2549.9516422,1100,1,2550.2877988,1100,0,2549.49249189763,2549.99247556254,2550.9475384,NaN,NaN,0,NaN,0.336156599999867
SX103,prp,0,8,13,letter_10,false_font_17,irrelevant,object,right,object_19,0.5,1.84722222222222,0.466,0.466,onset,1100,249,2550.95772973718,NaN,0,cr,1,2551.4239381,1100,1,2551.7922997,1100,0,2551.46465339986,2552.96461785584,2554.8015994,NaN,NaN,0,NaN,0.368361599999844
SX103,prp,0,8,14,letter_10,false_font_17,non-target,false_font,left,false_font_14,0.5,0.784722222222222,0,0.5,offset,1100,164,2554.81178811629,NaN,0,cr,1,2555.319849,1100,1,2555.7678163,1100,0,2555.31871796031,2556.81867701629,2557.5930712,NaN,NaN,0,NaN,0.447967300000073
SX103,prp,0,8,15,letter_10,false_font_17,irrelevant,face,right,face_09,1,1.02777777777778,0,1,offset,1000,119,2557.60337361852,NaN,0,cr,2,2558.6112679,1000,1,2559.015826,1000,0,2558.61029138869,2559.61025975807,2560.6277446,NaN,NaN,0,NaN,0.404558100000031
SX103,prp,0,8,17,letter_10,false_font_17,non-target,false_font,left,false_font_09,0.5,0.708333333333333,0.232,0.732,offset,1100,159,2564.11708269763,NaN,0,cr,1,2564.8492731,1100,1,2565.7443248,1100,0,2564.62401079763,2566.12398192075,2566.8221471,NaN,NaN,0,NaN,0.89505169999984
SX103,prp,0,8,18,letter_10,false_font_17,irrelevant,object,center,object_19,1,1.63888888888889,0.116,1.116,offset,1100,209,2566.83228355807,NaN,0,cr,1,2567.9485215,1100,1,2568.7921381,1100,0,2567.8392021469,2568.83917269539,2570.467844,NaN,NaN,0,NaN,0.843616600000132
SX103,prp,0,8,19,letter_10,false_font_17,irrelevant,face,right,face_11,1.5,0.875,0,1.5,offset,1000,121,2570.47801241629,NaN,0,cr,2,2571.9860557,1000,1,2572.4163872,1000,0,2571.98491389986,2572.48490445807,2573.3497793,NaN,NaN,0,NaN,0.430331499999738
SX103,prp,0,8,20,letter_10,false_font_17,irrelevant,object,right,object_08,1.5,0.777777777777778,0.116,1.616,offset,1000,238,2573.35988490735,NaN,0,cr,2,2574.9759319,1000,1,2575.2322805,1000,0,2574.86678570958,2575.36676733271,2576.1342704,NaN,NaN,0,NaN,0.25634859999991
SX103,prp,0,8,21,letter_10,false_font_17,non-target,letter,right,letter_02,1,1.04861111111111,0.116,1.116,offset,1000,52,2576.14452077897,NaN,0,cr,2,2577.2607709,1000,1,2577.5361562,1000,0,2577.15143570209,2578.15143856031,2579.1897287,NaN,NaN,0,NaN,0.275385299999925
SX103,prp,0,8,22,letter_10,false_font_17,irrelevant,face,left,face_07,0.5,1.59027777777778,0.466,0.466,onset,1000,97,2579.19999539763,NaN,0,cr,2,2579.6661283,1000,1,2579.9123645,1000,0,2579.70692665807,2581.20687806031,2582.7869089,NaN,NaN,0,NaN,0.246236200000112
SX103,prp,0,8,23,letter_10,false_font_17,non-target,letter,center,letter_07,0.5,1.86111111111111,0.466,0.466,onset,1100,17,2582.79711529763,NaN,0,cr,1,2583.2633259,1100,1,2583.760467,1100,0,2583.30404835807,2584.80400585807,2586.6548006,NaN,NaN,0,NaN,0.497141100000135
SX103,prp,0,8,24,letter_10,false_font_17,non-target,false_font,center,false_font_09,1,0.805555555555555,0.466,0.466,onset,1100,139,2586.66506421852,2587.8159243,1,fa,1,2587.131318,1100,1,2588.6322881,1,1100,2587.67198187897,2588.66501029316,2589.4671579,NaN,NaN,0,1.15086008148137,1.5009700999999
SX103,prp,0,8,25,letter_10,false_font_17,irrelevant,object,center,object_09,1.5,1.54861111111111,0.466,0.466,onset,1000,199,2589.47748467673,NaN,0,cr,2,2589.9437202,1000,1,2590.2403007,1000,0,2590.98438641852,2591.48437351852,2593.0227761,NaN,NaN,0,NaN,0.296580499999891
SX103,prp,0,8,26,letter_10,false_font_17,irrelevant,object,right,object_14,1.5,0.75,0.466,1.966,offset,1000,244,2593.03294287673,NaN,0,cr,2,2594.9989899,1000,1,2595.32045,1000,0,2594.53984645584,2595.03983219763,2595.7796987,NaN,NaN,0,NaN,0.321460099999967
SX103,prp,0,8,27,letter_10,false_font_17,non-target,false_font,left,false_font_15,1,1.4375,0.232,0.232,onset,1100,165,2595.78980731852,NaN,0,cr,1,2596.0218574,1100,1,2596.6398763,1100,0,2596.79672658869,2597.79670027673,2599.2239474,NaN,NaN,0,NaN,0.618018900000152
SX103,prp,0,8,28,letter_10,false_font_17,non-target,false_font,center,false_font_13,0.5,0.833333333333333,0.466,0.966,offset,1000,143,2599.23415907897,NaN,0,cr,2,2600.2004114,1000,1,2600.4478377,1000,0,2599.74108671852,2601.24104851629,2602.0641982,NaN,NaN,0,NaN,0.247426299999915
SX103,prp,0,8,29,letter_10,false_font_17,non-target,letter,right,letter_04,1.5,0.736111111111111,0.116,1.616,offset,1000,54,2602.07435849539,NaN,0,cr,2,2603.6904079,1000,1,2604.3684884,1000,0,2603.58125743718,2604.08124591852,2604.8071815,NaN,NaN,0,NaN,0.678080499999851
SX103,prp,0,8,30,letter_10,false_font_17,irrelevant,face,left,face_14,1.5,0.833333333333333,0.116,1.616,offset,1000,104,2604.81733541852,NaN,0,cr,2,2606.4334832,1000,1,2606.7119053,1000,0,2606.32423505807,2606.82422017897,2607.647295,NaN,NaN,0,NaN,0.278422100000171
SX103,prp,0,8,31,letter_10,false_font_17,non-target,letter,left,letter_15,1.5,1.17361111111111,0.232,1.732,offset,1100,45,2607.65753051852,2610.6079157,1,fa,1,2609.3897973,1100,1,2610.1288059,1100,1,2609.16443441852,2609.66442102299,2610.8276847,NaN,NaN,0,2.95038518148112,0.739008600000034
SX103,prp,0,8,33,letter_10,false_font_17,irrelevant,object,right,object_20,1,1.70833333333333,0.466,1.466,offset,1000,250,2614.51150570209,NaN,0,cr,2,2615.9777147,1000,1,2616.5758452,1000,0,2615.51842323941,2616.51839887673,2618.2165667,NaN,NaN,0,NaN,0.598130500000025
SX103,prp,0,8,34,letter_10,false_font_17,irrelevant,face,left,face_14,0.5,1.125,0.116,0.616,offset,1000,104,2618.22668001852,NaN,0,cr,2,2618.8428282,1000,1,2619.0964441,1000,0,2618.73361585584,2620.23356786254,2621.348436,NaN,NaN,0,NaN,0.253615900000113
SX103,prp,0,8,35,letter_10,false_font_17,non-target,false_font,left,false_font_04,1.5,1.59722222222222,0,1.5,offset,1000,154,2621.35853855807,NaN,0,cr,2,2622.8665346,1000,1,2623.3682867,1000,0,2622.86544107673,2623.36542925807,2624.952329,NaN,NaN,0,NaN,0.501752100000431
SX103,prp,0,8,37,letter_10,false_font_17,irrelevant,face,right,face_06,0.5,1.36805555555556,0,0,onset,1000,116,2627.90002561852,NaN,0,cr,2,2627.901055,1000,1,2628.4081,1000,0,2628.40695453941,2629.90691389763,2631.2646701,NaN,NaN,0,NaN,0.507045000000289
SX103,prp,0,8,38,letter_10,false_font_17,irrelevant,face,center,face_16,1.5,0.833333333333333,0.232,0.232,onset,1100,86,2631.27492887673,NaN,0,cr,1,2631.5070083,1100,1,2632.0004371,1100,0,2632.78183265584,2633.28181447897,2634.104853,NaN,NaN,0,NaN,0.493428799999947
SX103,prp,0,9,1,letter_07,false_font_13,non-target,false_font,left,false_font_16,1.5,1.16666666666667,0.232,0.232,onset,1000,166,2649.52441969539,NaN,0,cr,2,2649.7565525,1000,1,2651.7925296,1000,0,2651.03132171852,2651.53130617897,2652.6876929,NaN,NaN,2643.86486043941,NaN,2.03597709999985
SX103,prp,0,9,2,letter_07,false_font_13,non-target,false_font,center,false_font_05,0.5,1.00694444444444,0.232,0.232,onset,1000,135,2652.69793715807,NaN,0,cr,2,2652.9300683,1000,1,2653.4165502,1000,0,2653.20486721852,2654.70482586031,2655.701493,NaN,NaN,0,NaN,0.486481899999944
SX103,prp,0,9,4,letter_07,false_font_13,irrelevant,face,right,face_11,0.5,0.770833333333333,0.116,0.616,offset,1000,121,2658.94081991852,NaN,0,cr,2,2659.5569463,1000,1,2659.8164477,1000,0,2659.44774751852,2660.94771063718,2661.7082982,NaN,NaN,0,NaN,0.259501399999863
SX103,prp,0,9,5,letter_07,false_font_13,irrelevant,face,left,face_08,1.5,1.11111111111111,0,1.5,offset,1100,98,2661.71852221852,NaN,0,cr,1,2663.2265384,1100,1,2663.7365902,1100,0,2663.22542171852,2663.72540417897,2664.8262321,NaN,NaN,0,NaN,0.510051799999928
SX103,prp,0,9,7,letter_07,false_font_13,irrelevant,face,center,face_02,0.5,1.1875,0,0.5,offset,1100,72,2667.89890229986,NaN,0,cr,1,2668.406984,1100,1,2668.8085293,1100,0,2668.40582895807,2669.90579151852,2671.0829583,NaN,NaN,0,NaN,0.401545299999725
SX103,prp,0,9,8,letter_07,false_font_13,irrelevant,face,center,face_12,0.5,1.75694444444444,0.116,0.616,offset,1000,82,2671.09325451852,NaN,0,cr,2,2671.7093695,1000,1,2672.1919506,1000,0,2671.60018695807,2673.10014417897,2674.8468327,NaN,NaN,0,NaN,0.482581100000061
SX103,prp,0,9,9,letter_07,false_font_13,non-target,letter,center,letter_20,0.5,1.00694444444444,0.116,0.116,onset,1000,30,2674.85704135807,NaN,0,cr,2,2674.973169,1000,1,2675.8399371,1000,0,2675.36397191852,2676.86392931852,2677.8607074,NaN,NaN,0,NaN,0.866768100000172
SX103,prp,0,9,10,letter_07,false_font_13,non-target,letter,center,letter_02,1,1.11805555555556,0,0,onset,1000,12,2677.8708440678,NaN,0,cr,2,2677.8717192,1000,1,2678.5039725,1000,0,2678.87776170958,2679.87773618869,2680.9855428,NaN,NaN,0,NaN,0.63225330000023
SX103,prp,0,9,11,letter_07,false_font_13,non-target,false_font,right,false_font_15,1,1.49305555555556,0.466,1.466,offset,1000,185,2680.99575917897,NaN,0,cr,2,2682.4619313,1100,0,2682.9919387,1100,0,2682.00267318869,2683.00264600958,2684.4854664,NaN,NaN,0,NaN,0.530007400000159
SX103,prp,0,9,12,letter_07,false_font_13,irrelevant,face,left,face_18,0.5,1.29861111111111,0,0.5,offset,1100,108,2684.49565813941,NaN,0,cr,1,2685.0037168,1100,1,2685.5923694,1100,0,2685.00258876031,2686.50254691852,2687.7908453,NaN,NaN,0,NaN,0.588652599999932
SX103,prp,0,9,13,letter_07,false_font_13,non-target,false_font,center,false_font_04,1.5,1.55555555555556,0.232,0.232,onset,1000,134,2687.80112425807,2688.4883631,1,fa,2,2688.0332076,1000,1,2689.0645404,1,1000,2689.30108033495,2689.80106415137,2691.3532163,NaN,NaN,0,0.68723884192741,1.0313328000002
SX103,prp,0,9,14,letter_07,false_font_13,irrelevant,object,left,object_18,1,1.35416666666667,0.466,1.466,offset,1100,228,2691.36351983941,NaN,0,cr,1,2692.829761,1100,1,2693.3205281,1100,0,2692.37043949986,2693.37040875584,2694.7142399,NaN,NaN,0,NaN,0.490767100000085
SX103,prp,0,9,15,letter_07,false_font_13,non-target,letter,left,letter_11,1,1.66666666666667,0.466,1.466,offset,1000,41,2694.72453779763,NaN,0,cr,2,2696.1906548,1000,1,2696.816292,1000,0,2695.73146111852,2696.73143204388,2698.3877945,NaN,NaN,0,NaN,0.625637199999801
SX103,prp,0,9,16,letter_07,false_font_13,irrelevant,face,center,face_05,1.5,0.854166666666667,0.466,0.466,onset,1100,75,2698.39804887673,NaN,0,cr,1,2698.8641053,1100,1,2699.3604743,1100,0,2699.90495039986,2700.40493889763,2701.2488168,NaN,NaN,0,NaN,0.496368999999959
SX103,prp,0,9,17,letter_07,false_font_13,irrelevant,object,left,object_20,0.5,1.20138888888889,0.232,0.232,onset,1100,230,2701.25908123718,NaN,0,cr,1,2701.4911341,1100,1,2702.1445823,1100,0,2701.76601091852,2703.26596515807,2704.4570653,NaN,NaN,0,NaN,0.65344819999973
SX103,prp,0,9,18,letter_07,false_font_13,irrelevant,face,left,face_10,1,0.770833333333333,0,1,offset,1100,100,2704.46731933941,NaN,0,cr,1,2705.4753887,1100,1,2705.9684946,1100,0,2705.47423912075,2706.47420811852,2707.2348166,NaN,NaN,0,NaN,0.493105900000046
SX103,prp,0,9,19,letter_07,false_font_13,irrelevant,face,right,face_03,1,0.770833333333333,0.232,0.232,onset,1100,113,2707.24502493941,NaN,0,cr,1,2707.4772585,1100,1,2707.8400173,1100,0,2708.25193823495,2709.25191287003,2710.0125162,NaN,NaN,0,NaN,0.362758799999938
SX103,prp,0,9,20,letter_07,false_font_13,irrelevant,face,right,face_12,0.5,1.18055555555556,0.116,0.616,offset,1000,122,2710.02272177897,NaN,0,cr,2,2710.6389136,1000,1,2711.1203519,1000,0,2710.52965519763,2712.02961065807,2713.1999976,NaN,NaN,0,NaN,0.481438300000264
