sub_id,task,is_practice,block,trial,target_01,target_02,task_relevance,category,orientation,identity,duration,stim_jit,SOA,onset_SOA,SOA_lock,pitch,texture,vis_stim_time,time_of_resp_vis,has_response_vis,trial_response_vis,aud_stim_buff,aud_stim_time,aud_resp,trial_accuracy_aud,time_of_resp_aud,trial_first_button_press,trial_second_button_press,fix_time,JitOnset,trial_end,wrong_key,wrong_key_timestemp,TargetScreenOnset,RT_vis,RT_aud
SX102,prp,0,11,27,letter_06,false_font_12,non-target,letter,center,letter_16,1,1,0,0,onset,1100,26,3798.31516921977,NaN,0,cr,1,3798.3159819,1000,0,3799.8645903,1000,0,3799.31513113953,3800.31512221977,3801.3070262,NaN,NaN,0,NaN,1.54860839999992
SX102,prp,0,11,28,letter_06,false_font_12,irrelevant,object,left,object_12,0.5,0.716666666666667,0.466,0.966,offset,1100,222,3801.31509027224,NaN,0,cr,1,3802.2811537,1100,1,3802.9620274,1100,0,3801.81507334447,3803.31504037718,3804.0234551,NaN,NaN,0,NaN,0.68087370000012
SX102,prp,0,11,29,letter_06,false_font_12,target,letter,center,letter_06,0.5,0.95,0.116,0.616,offset,1000,16,3804.031700092,3804.9704165,1,hit,2,3804.6479434,1000,1,3805.2704159,1,1000,3804.53167334447,3806.03163868706,3806.973383,NaN,NaN,0,0.938716407996253,0.622472500000185
SX102,prp,0,11,30,letter_06,false_font_12,irrelevant,face,left,face_13,1,1.28333333333333,0.116,1.116,offset,1100,103,3806.98162239695,NaN,0,cr,1,3808.0978192,1100,1,3808.5169905,1100,0,3807.98160132471,3808.98157274942,3810.256745,NaN,NaN,0,NaN,0.419171300000016
SX102,prp,0,11,31,letter_06,false_font_12,target,false_font,right,false_font_12,1,1.56666666666667,0.116,1.116,offset,1000,182,3810.26487247224,3810.9311178,1,hit,2,3811.3810264,1000,1,3811.7380229,1,1000,3811.26484641177,3812.26482945436,3813.8232311,NaN,NaN,0,0.666245327762226,0.35699650000015
SX102,prp,0,11,32,letter_06,false_font_12,irrelevant,face,center,face_07,1,1.26666666666667,0,0,onset,1100,77,3813.83156670683,NaN,0,cr,1,3813.8326605,1100,1,3814.681054,1100,0,3814.83143243953,3815.83141017718,3817.0902494,NaN,NaN,0,NaN,0.848393499999929
SX102,prp,0,11,33,letter_06,false_font_12,non-target,letter,center,letter_09,1.5,1.01666666666667,0,0,onset,1000,19,3817.09804552965,NaN,0,cr,2,3817.0989374,1000,1,3817.6803846,1000,0,3818.59800295436,3819.09800311977,3820.106601,NaN,NaN,0,NaN,0.581447199999729
SX102,prp,0,11,34,letter_06,false_font_12,irrelevant,object,left,object_04,0.5,1.63333333333333,0,0.5,offset,1100,214,3820.11465002471,NaN,0,cr,1,3820.6158313,1100,1,3821.4695563,1100,0,3820.61462593459,3822.11458385436,3823.739677,NaN,NaN,0,NaN,0.85372499999994
SX102,prp,0,11,35,letter_06,false_font_12,irrelevant,object,right,object_05,1,0.966666666666667,0.466,1.466,offset,1000,235,3823.74789412965,NaN,0,cr,2,3825.2140008,0,NaN,NaN,0,0,3824.74786977224,3825.74784122965,3826.7063643,NaN,NaN,0,NaN,NaN
SX102,prp,0,11,36,letter_06,false_font_12,non-target,false_font,center,false_font_20,1,1.83333333333333,0.232,1.232,offset,1000,150,3826.71448465436,NaN,0,cr,2,3827.9466557,1000,1,3828.3040206,1000,0,3827.71445876424,3828.714436292,3830.5395515,NaN,NaN,0,NaN,0.357364899999993
SX102,prp,0,11,37,letter_06,false_font_12,non-target,false_font,right,false_font_20,1.5,1.66666666666667,0.232,1.732,offset,1100,190,3830.54772732471,NaN,0,cr,1,3832.2798268,1100,1,3832.5930603,1100,0,3832.04769379695,3832.54768158706,3834.2062685,NaN,NaN,0,NaN,0.313233500000024
SX102,prp,0,12,1,letter_05,false_font_05,irrelevant,object,center,object_04,1,1.93333333333333,0.466,0.466,onset,1100,194,3850.11394206424,NaN,0,cr,1,3850.5800228,1100,1,3851.3223475,1100,0,3851.11395248212,3852.11387504447,3854.0389716,NaN,NaN,3840.314163492,NaN,0.742324700000154
SX102,prp,0,12,2,letter_05,false_font_05,non-target,false_font,right,false_font_13,1,1.76666666666667,0.232,1.232,offset,1000,183,3854.04716685436,NaN,0,cr,2,3855.2792134,1000,1,3855.6010187,1000,0,3855.04714647224,3856.0471325673,3857.8055708,NaN,NaN,0,NaN,0.321805300000051
SX102,prp,0,12,3,letter_05,false_font_05,target,letter,center,letter_05,0.5,0.733333333333333,0.466,0.466,onset,1100,15,3857.81374847224,3858.4480159,1,hit,1,3858.2799308,1100,1,3859.0612675,1,1100,3858.31379078706,3859.81369918212,3860.5387566,NaN,NaN,0,0.634267427762552,0.781336700000338
SX102,prp,0,12,4,letter_05,false_font_05,irrelevant,object,center,object_09,1,0.933333333333333,0.232,0.232,onset,1000,199,3860.54701157718,NaN,0,cr,2,3860.7790787,1000,1,3861.1040182,1000,0,3861.54699682471,3862.54697507224,3863.472148,NaN,NaN,0,NaN,0.324939500000255
SX102,prp,0,12,5,letter_05,false_font_05,non-target,letter,center,letter_11,1.5,0.816666666666667,0.232,0.232,onset,1100,21,3863.48028611977,NaN,0,cr,1,3863.7125036,1100,1,3864.5532866,1100,0,3864.98024514447,3865.48023721482,3866.2887409,NaN,NaN,0,NaN,0.840782999999647
SX102,prp,0,12,6,letter_05,false_font_05,irrelevant,object,center,object_08,1,1.51666666666667,0.232,0.232,onset,1100,198,3866.29688069695,NaN,0,cr,1,3866.5290479,1100,1,3866.9132585,1100,0,3867.296845292,3868.29683478706,3869.8054502,NaN,NaN,0,NaN,0.384210600000188
SX102,prp,0,12,7,letter_05,false_font_05,irrelevant,face,left,face_18,1,0.816666666666667,0.232,1.232,offset,1100,108,3869.81345810189,NaN,0,cr,1,3871.0456078,1100,1,3871.3562587,1100,0,3870.813426792,3871.81341462471,3872.6218355,NaN,NaN,0,NaN,0.310650899999928
SX102,prp,0,12,8,letter_05,false_font_05,irrelevant,object,left,object_08,1.5,0.966666666666667,0.232,1.732,offset,1100,218,3872.63005494447,NaN,0,cr,1,3874.3623008,1100,1,3874.7249561,1100,0,3874.13003177224,3874.63001437224,3875.5886072,NaN,NaN,0,NaN,0.362655299999915
SX102,prp,0,12,9,letter_05,false_font_05,target,false_font,center,false_font_05,1,0.983333333333333,0.466,0.466,onset,1000,135,3875.59666372965,3876.3842096,1,hit,2,3876.062866,1000,1,3876.6712742,1,1000,3876.59663463459,3877.59661034447,3878.5716717,NaN,NaN,0,0.787545870350186,0.608408199999758
SX102,prp,0,12,10,letter_05,false_font_05,irrelevant,face,right,face_11,0.5,1.4,0,0.5,offset,1000,121,3878.57991517224,NaN,0,cr,2,3879.0810476,1000,1,3879.6022086,1000,0,3879.07991298212,3880.57986868706,3881.9715892,NaN,NaN,0,NaN,0.521160999999665
SX102,prp,0,12,11,letter_05,false_font_05,non-target,letter,center,letter_20,1.5,0.716666666666667,0.232,1.732,offset,1000,30,3881.97984242471,NaN,0,cr,2,3883.7119141,1000,1,3883.9899667,1000,0,3883.47979913953,3883.9797862673,3884.6883189,NaN,NaN,0,NaN,0.278052600000137
SX102,prp,0,12,12,letter_05,false_font_05,non-target,letter,left,letter_03,1.5,1.38333333333333,0.466,1.966,offset,1100,33,3884.69643947224,NaN,0,cr,1,3886.6625633,1100,1,3887.1270748,1100,0,3886.19640492471,3886.69638548212,3888.0716003,NaN,NaN,0,NaN,0.464511500000299
SX102,prp,0,12,13,letter_05,false_font_05,non-target,false_font,center,false_font_13,0.5,0.966666666666667,0.466,0.466,onset,1000,143,3888.07969398706,NaN,0,cr,2,3888.5458417,1000,1,3888.8322154,1000,0,3888.57967628706,3890.07965007718,3891.0382483,NaN,NaN,0,NaN,0.28637370000024
SX102,prp,0,12,14,letter_05,false_font_05,non-target,letter,center,letter_13,1.5,1.48333333333333,0.466,1.966,offset,1100,23,3891.04629770494,NaN,0,cr,1,3893.0124856,1100,1,3893.3081696,1100,0,3892.54623834942,3893.04623089695,3894.5213279,NaN,NaN,0,NaN,0.29568399999971
SX102,prp,0,12,15,letter_05,false_font_05,non-target,letter,left,letter_20,1.5,1.56666666666667,0.466,1.966,offset,1100,50,3894.52954296424,NaN,0,cr,1,3896.4957078,1100,1,3896.9359993,1100,0,3896.02951266424,3896.52953190189,3898.0879331,NaN,NaN,0,NaN,0.440291499999603
SX102,prp,0,12,16,letter_05,false_font_05,target,false_font,center,false_font_05,1.5,0.866666666666667,0.232,1.732,offset,1100,135,3898.09612101977,3898.8759369,1,hit,1,3899.8282298,1100,1,3900.4359508,1,1100,3899.59608262471,3900.09607438212,3900.9544627,NaN,NaN,0,0.779815880233855,0.607720999999856
SX102,prp,0,12,17,letter_05,false_font_05,irrelevant,object,left,object_13,0.5,1.43333333333333,0.232,0.732,offset,1100,223,3900.96272123459,NaN,0,cr,1,3901.6947609,1100,1,3902.1099427,1100,0,3901.46270903459,3902.96267487718,3904.3879073,NaN,NaN,0,NaN,0.415181800000028
SX102,prp,0,12,18,letter_05,false_font_05,non-target,letter,center,letter_06,1.5,1.21666666666667,0.116,1.616,offset,1100,16,3904.39597047718,NaN,0,cr,1,3906.0120158,1100,1,3906.3791929,1100,0,3905.89593144942,3906.39596155436,3907.6045837,NaN,NaN,0,NaN,0.367177099999935
SX102,prp,0,12,19,letter_05,false_font_05,non-target,letter,center,letter_06,1.5,0.766666666666667,0.466,0.466,onset,1000,16,3907.61255393953,NaN,0,cr,2,3908.0787387,1000,1,3908.783925,1000,0,3909.11251133953,3909.61254368212,3910.3710468,NaN,NaN,0,NaN,0.70518630000015
SX102,prp,0,12,20,letter_05,false_font_05,target,letter,center,letter_05,1.5,0.833333333333333,0.116,1.616,offset,1000,15,3910.37914470189,3910.9734458,1,hit,2,3911.9952173,1000,1,3912.4692634,1,1000,3911.87912712471,3912.37910562471,3913.2041565,NaN,NaN,0,0.594301098113192,0.474046099999669
SX102,prp,0,12,21,letter_05,false_font_05,non-target,letter,center,letter_15,1,1.33333333333333,0.232,0.232,onset,1100,25,3913.21241750683,NaN,0,cr,1,3913.4445548,1100,1,3913.8672171,1100,0,3914.21239897718,3915.21237673459,3916.5375465,NaN,NaN,0,NaN,0.422662299999956
SX102,prp,0,12,22,letter_05,false_font_05,non-target,false_font,left,false_font_16,1,1.63333333333333,0.232,1.232,offset,1000,166,3916.54564467601,NaN,0,cr,2,3917.7778464,1000,1,3918.074923,1000,0,3917.54566003459,3918.545632192,3920.1707447,NaN,NaN,0,NaN,0.29707660000031
SX102,prp,0,12,23,letter_05,false_font_05,target,false_font,center,false_font_05,1,1.8,0.116,0.116,onset,1100,135,3920.17891554447,3920.8192641,1,hit,1,3920.2950954,1100,1,3921.9381863,1,1100,3921.17890877224,3922.178870292,3923.9706029,NaN,NaN,0,0.640348555525634,1.64309090000006
SX102,prp,0,12,24,letter_05,false_font_05,irrelevant,object,center,object_14,0.5,1.56666666666667,0,0.5,offset,1000,204,3923.97882717224,NaN,0,cr,2,3924.4799467,1000,1,3925.0261635,1000,0,3924.4788799673,3925.97878321482,3927.5373067,NaN,NaN,0,NaN,0.546216800000366
SX102,prp,0,12,25,letter_05,false_font_05,irrelevant,object,right,object_02,1,1.48333333333333,0.466,1.466,offset,1100,232,3927.54541552471,NaN,0,cr,1,3929.0116378,1100,1,3929.3429713,1100,0,3928.54539958706,3929.54536903953,3931.0204816,NaN,NaN,0,NaN,0.331333500000255
SX102,prp,0,12,26,letter_05,false_font_05,irrelevant,object,left,object_18,1,1.5,0,1,offset,1000,228,3931.02866183953,NaN,0,cr,2,3932.0299249,1000,1,3932.554881,1000,0,3932.02863631671,3933.02861539695,3934.5205012,NaN,NaN,0,NaN,0.524956100000054
SX102,prp,0,12,27,letter_05,false_font_05,non-target,false_font,center,false_font_19,1,1.48333333333333,0.466,1.466,offset,1100,149,3934.52858172965,NaN,0,cr,1,3935.9946961,1100,1,3936.4199702,1100,0,3935.52856058706,3936.528526392,3938.0036762,NaN,NaN,0,NaN,0.425274100000024
SX102,prp,0,12,28,letter_05,false_font_05,non-target,letter,left,letter_18,1,1.26666666666667,0.116,0.116,onset,1100,48,3938.01182353953,NaN,0,cr,1,3938.1280231,1100,1,3938.6471699,1100,0,3939.011799692,3940.01179077224,3941.2703349,NaN,NaN,0,NaN,0.519146799999817
SX102,prp,0,12,29,letter_05,false_font_05,irrelevant,face,right,face_20,0.5,0.816666666666667,0.232,0.732,offset,1100,130,3941.27841284447,NaN,0,cr,1,3942.0105046,1100,1,3942.4179414,1100,0,3941.77846291977,3943.27837668212,3944.0867637,NaN,NaN,0,NaN,0.407436800000141
SX102,prp,0,12,30,letter_05,false_font_05,irrelevant,face,left,face_07,1,1.35,0.232,0.232,onset,1100,97,3944.09502443459,NaN,0,cr,1,3944.3270891,1100,1,3944.722221,1100,0,3945.09498794942,3946.09496928706,3947.436866,NaN,NaN,0,NaN,0.395131899999797
SX102,prp,0,12,31,letter_05,false_font_05,irrelevant,object,center,object_16,1.5,1.86666666666667,0.232,1.732,offset,1100,206,3947.44494054942,NaN,0,cr,1,3949.1769911,1100,1,3949.5419272,1100,0,3948.94489943459,3949.44490467224,3951.3034448,NaN,NaN,0,NaN,0.364936099999795
SX102,prp,0,12,32,letter_05,false_font_05,target,letter,center,letter_05,0.5,0.883333333333333,0,0,onset,1000,15,3951.311507992,3952.1089262,1,hit,2,3951.3125109,1000,1,3952.3632169,1,1000,3951.81149954447,3953.31147412471,3954.1865336,NaN,NaN,0,0.797418207996543,1.05070600000045
SX102,prp,0,12,33,letter_05,false_font_05,irrelevant,face,right,face_14,1,0.8,0.466,0.466,onset,1000,124,3954.1947730593,NaN,0,cr,2,3954.6608164,1000,1,3955.8119426,1000,0,3955.1947444593,3956.19481123953,3956.9865006,NaN,NaN,0,NaN,1.15112619999991
SX102,prp,0,12,34,letter_05,false_font_05,irrelevant,object,center,object_13,1.5,1.21666666666667,0,1.5,offset,1100,203,3956.99471914447,NaN,0,cr,1,3958.4957068,1100,1,3958.9031605,1100,0,3958.49468642965,3958.99466029695,3960.2031889,NaN,NaN,0,NaN,0.407453700000133
SX102,prp,0,12,35,letter_05,false_font_05,irrelevant,face,center,face_02,1.5,0.9,0.466,0.466,onset,1100,72,3960.21130064942,NaN,0,cr,1,3960.677443,1100,1,3961.0178841,1100,0,3961.7112803673,3962.21131407718,3963.1030833,NaN,NaN,0,NaN,0.340441100000135
SX102,prp,0,12,36,letter_05,false_font_05,non-target,false_font,left,false_font_03,1.5,1.9,0.116,1.616,offset,1100,153,3963.11128362471,NaN,0,cr,1,3964.7273769,1100,1,3965.1749079,1100,0,3964.61119807224,3965.11118898706,3967.0030646,NaN,NaN,0,NaN,0.447531000000254
SX102,prp,0,12,37,letter_05,false_font_05,non-target,letter,center,letter_15,0.5,1.18333333333333,0.116,0.116,onset,1100,25,3967.01114597718,NaN,0,cr,1,3967.1273143,1100,1,3967.8549158,1100,0,3967.51112154942,3969.01109357718,3970.1862203,NaN,NaN,0,NaN,0.727601500000219
SX102,prp,0,12,38,letter_05,false_font_05,non-target,false_font,center,false_font_10,1,1.6,0.466,0.466,onset,1000,140,3970.19440962471,NaN,0,cr,2,3970.6605377,1000,1,3971.1588375,1000,0,3971.19438517718,3972.19435427224,3973.7863039,NaN,NaN,0,NaN,0.498299800000041
SX102,prp,0,13,1,letter_03,false_font_10,non-target,false_font,left,false_font_17,1,1.11666666666667,0.232,0.232,onset,1000,167,3997.62708612471,NaN,0,cr,2,3997.8593101,1000,1,3998.6670971,1000,0,3998.62705297718,3999.62703432471,4000.7355794,NaN,NaN,3984.9774187,NaN,0.807786999999735
SX102,prp,0,13,2,letter_03,false_font_10,irrelevant,object,right,object_05,1.5,0.833333333333333,0.466,0.466,onset,1100,235,4000.74367037718,NaN,0,cr,1,4001.2097525,1100,1,4001.5591306,1100,0,4002.24363688706,4002.74362248212,4003.5687724,NaN,NaN,0,NaN,0.349378100000195
SX102,prp,0,13,3,letter_03,false_font_10,target,false_font,center,false_font_10,1.5,1.66666666666667,0.116,1.616,offset,1100,140,4003.57693090683,4004.2383231,1,hit,1,4005.1929898,0,NaN,NaN,1,0,4005.07690724447,4005.57689552471,4007.2353513,NaN,NaN,0,0.66139219317165,NaN
SX102,prp,0,13,4,letter_03,false_font_10,target,letter,right,letter_03,1.5,0.85,0.116,1.616,offset,1100,53,4007.24352332471,4008.0671129,1,hit,1,4008.8597298,1100,1,4009.2241568,1,1100,4008.74347825436,4009.24347357224,4010.0852021,NaN,NaN,0,0.823589575291862,0.364426999999978
SX102,prp,0,13,5,letter_03,false_font_10,irrelevant,object,center,object_01,1.5,1.65,0.116,0.116,onset,1100,191,4010.09346280494,NaN,0,cr,1,4010.2097388,1100,1,4010.8988801,1100,0,4011.59342487224,4012.09341694942,4013.7353265,NaN,NaN,0,NaN,0.689141299999847
SX102,prp,0,13,6,letter_03,false_font_10,non-target,false_font,right,false_font_02,0.5,1.06666666666667,0.116,0.116,onset,1100,172,4013.74335703953,NaN,0,cr,1,4013.8595119,1100,1,4014.4901553,1100,0,4014.24335568706,4015.7433116593,4016.801857,NaN,NaN,0,NaN,0.630643399999826
SX102,prp,0,13,7,letter_03,false_font_10,irrelevant,face,right,face_08,0.5,1.38333333333333,0,0.5,offset,1000,118,4016.80995924942,NaN,0,cr,2,4017.3110167,1000,1,4017.8759011,1000,0,4017.30995153953,4018.80990627718,4020.1850692,NaN,NaN,0,NaN,0.56488440000021
SX102,prp,0,13,8,letter_03,false_font_10,irrelevant,object,center,object_10,1.5,1.01666666666667,0.232,0.232,onset,1100,200,4020.19321862471,NaN,0,cr,1,4020.4254095,1100,1,4020.8280936,1100,0,4021.69318067224,4022.19316837224,4023.2017505,NaN,NaN,0,NaN,0.402684099999988
SX102,prp,0,13,9,letter_03,false_font_10,irrelevant,object,center,object_14,1,0.95,0,0,onset,1000,204,4023.20980015436,NaN,0,cr,2,4023.2108108,1000,1,4023.7201471,1000,0,4024.20978682471,4025.20976034447,4026.1516269,NaN,NaN,0,NaN,0.509336299999632
SX102,prp,0,13,10,letter_03,false_font_10,irrelevant,face,left,face_03,1,1.13333333333333,0.232,1.232,offset,1000,93,4026.1597437673,NaN,0,cr,2,4027.3919609,1000,1,4027.9408508,1000,0,4027.15971572471,4028.15968967718,4029.2848022,NaN,NaN,0,NaN,0.548889900000177
SX102,prp,0,13,11,letter_03,false_font_10,non-target,letter,left,letter_09,1,0.7,0.232,0.232,onset,1100,39,4029.29303922471,NaN,0,cr,1,4029.5252835,1100,1,4030.2058781,1100,0,4030.29296508706,4031.2929415673,4031.9848052,NaN,NaN,0,NaN,0.680594599999949
SX102,prp,0,13,12,letter_03,false_font_10,non-target,letter,center,letter_07,1.5,0.783333333333333,0.232,0.232,onset,1000,17,4031.99293896235,NaN,0,cr,2,4032.2252928,1000,1,4032.7368992,1000,0,4033.49289408212,4033.99286876424,4034.7680002,NaN,NaN,0,NaN,0.511606400000346
SX102,prp,0,13,13,letter_03,false_font_10,non-target,false_font,right,false_font_05,1,0.95,0.116,0.116,onset,1100,175,4034.77627297718,NaN,0,cr,1,4034.8923703,1100,1,4035.7138737,1100,0,4035.77614765625,4036.77615432471,4037.7181401,NaN,NaN,0,NaN,0.821503399999983
SX102,prp,0,13,14,letter_03,false_font_10,irrelevant,face,left,face_20,1,0.8,0.232,1.232,offset,1100,110,4037.72611852471,NaN,0,cr,1,4038.9583522,1100,1,4039.3701633,1100,0,4038.72610020189,4039.72607017718,4040.5178357,NaN,NaN,0,NaN,0.41181110000025
SX102,prp,0,13,15,letter_03,false_font_10,non-target,letter,center,letter_19,0.5,0.783333333333333,0.116,0.116,onset,1000,29,4040.52604988706,NaN,0,cr,2,4040.6420938,1000,1,4041.0569024,1000,0,4041.02603550683,4042.5260068593,4043.3011536,NaN,NaN,0,NaN,0.414808600000015
SX102,prp,0,13,16,letter_03,false_font_10,target,false_font,right,false_font_10,1.5,0.75,0.116,0.116,onset,1100,180,4043.30931574942,4044.1908654,1,hit,1,4043.4255722,1100,1,4045.0349098,1,1100,4044.80932474942,4045.30927143953,4046.051005,NaN,NaN,0,0.88154965058402,1.60933760000034
SX102,prp,0,13,17,letter_03,false_font_10,irrelevant,object,right,object_01,0.5,1.08333333333333,0,0.5,offset,1100,231,4046.05924560189,NaN,0,cr,1,4046.560504,1100,1,4046.9849001,1100,0,4046.55924290683,4048.05920757718,4049.134283,NaN,NaN,0,NaN,0.42439609999974
SX102,prp,0,13,18,letter_03,false_font_10,non-target,false_font,right,false_font_06,1.5,0.966666666666667,0.232,1.732,offset,1000,176,4049.14250994447,NaN,0,cr,2,4050.8745517,1000,1,4051.3618296,1000,0,4050.64247298706,4051.14247418212,4052.101078,NaN,NaN,0,NaN,0.487277899999754
SX102,prp,0,13,19,letter_03,false_font_10,irrelevant,face,center,face_14,1,1.93333333333333,0.116,0.116,onset,1100,84,4052.10910918212,NaN,0,cr,1,4052.2251708,1100,1,4053.0848179,1100,0,4053.10909054447,4054.10907088212,4056.0342322,NaN,NaN,0,NaN,0.859647100000075
SX102,prp,0,13,20,letter_03,false_font_10,non-target,letter,right,letter_10,1.5,0.766666666666667,0.466,1.966,offset,1100,60,4056.0423510673,NaN,0,cr,1,4058.0084687,1100,1,4058.3782191,1100,0,4057.54231557224,4058.04236362471,4058.800791,NaN,NaN,0,NaN,0.369750400000157
SX102,prp,0,13,21,letter_03,false_font_10,irrelevant,face,left,face_15,0.5,1.63333333333333,0.466,0.966,offset,1100,105,4058.80894979695,NaN,0,cr,1,4059.7751149,1100,1,4060.3288704,1100,0,4059.308934692,4060.80890079695,4062.4339652,NaN,NaN,0,NaN,0.553755500000079
SX102,prp,0,13,22,letter_03,false_font_10,irrelevant,face,center,face_01,0.5,0.816666666666667,0.116,0.116,onset,1100,71,4062.44220002471,NaN,0,cr,1,4062.5583938,1100,1,4062.9099044,1100,0,4062.942188592,4064.4421414593,4065.2507521,NaN,NaN,0,NaN,0.351510599999983
SX102,prp,0,13,23,letter_03,false_font_10,non-target,false_font,right,false_font_14,1,0.783333333333333,0.232,1.232,offset,1100,184,4065.25880591977,NaN,0,cr,1,4066.4910055,1100,1,4066.9008213,1100,0,4066.25876964447,4067.25875304447,4068.0338207,NaN,NaN,0,NaN,0.40981580000016
SX102,prp,0,13,24,letter_03,false_font_10,non-target,false_font,right,false_font_06,1,1.43333333333333,0,1,offset,1000,176,4068.0421291,NaN,0,cr,2,4069.0431297,1000,1,4069.407812,1000,0,4069.04204403459,4070.04201553459,4071.4672303,NaN,NaN,0,NaN,0.364682299999913
SX102,prp,0,13,25,letter_03,false_font_10,non-target,false_font,center,false_font_04,0.5,1.06666666666667,0.232,0.732,offset,1100,134,4071.47530954942,NaN,0,cr,1,4072.2074511,1100,1,4072.9841365,1100,0,4071.97531052965,4073.47527482965,4074.5338633,NaN,NaN,0,NaN,0.776685400000133
SX102,prp,0,13,26,letter_03,false_font_10,irrelevant,face,center,face_04,0.5,0.983333333333333,0.116,0.116,onset,1100,74,4074.54190350189,NaN,0,cr,1,4074.6579852,0,NaN,NaN,0,0,4075.04189164942,4076.54186273459,4077.5170789,NaN,NaN,0,NaN,NaN
SX102,prp,0,13,27,letter_03,false_font_10,irrelevant,face,right,face_04,1,0.833333333333333,0.232,0.232,onset,1000,114,4077.5251692593,NaN,0,cr,2,4077.7573258,1000,1,4078.1650358,1000,0,4078.52513940683,4079.52512783459,4080.3503506,NaN,NaN,0,NaN,0.407709999999952
SX102,prp,0,13,28,letter_03,false_font_10,non-target,false_font,center,false_font_18,1.5,1.9,0.466,0.466,onset,1000,148,4080.35844707224,NaN,0,cr,2,4080.8246583,1000,1,4081.5051814,1000,0,4081.85839687718,4082.35838771977,4084.2501714,NaN,NaN,0,NaN,0.680523099999846
SX102,prp,0,13,29,letter_03,false_font_10,non-target,false_font,center,false_font_04,0.5,1.51666666666667,0.232,0.732,offset,1100,134,4084.25834863953,NaN,0,cr,1,4084.9904234,1100,1,4085.6711395,1100,0,4084.75833567718,4086.25830751977,4087.7667323,NaN,NaN,0,NaN,0.680716100000154
SX102,prp,0,13,30,letter_03,false_font_10,irrelevant,object,center,object_02,1,0.866666666666667,0,0,onset,1100,192,4087.77493181671,NaN,0,cr,1,4087.7760959,1100,1,4088.1699995,1100,0,4088.77490147718,4089.7748611513,4090.6332836,NaN,NaN,0,NaN,0.393903599999703
SX102,prp,0,13,31,letter_03,false_font_10,irrelevant,face,center,face_08,0.5,0.75,0.466,0.466,onset,1000,78,4090.64151118401,NaN,0,cr,2,4091.1075821,1000,1,4091.4090917,1000,0,4091.14150709695,4092.64148002965,4093.3832251,NaN,NaN,0,NaN,0.301509599999918
SX102,prp,0,13,32,letter_03,false_font_10,non-target,false_font,center,false_font_01,1.5,1.38333333333333,0.466,1.966,offset,1100,131,4093.39146092965,NaN,0,cr,1,4095.3575133,1100,1,4095.7312495,1100,0,4094.89142599695,4095.39140624447,4096.7664991,NaN,NaN,0,NaN,0.373736200000167
SX102,prp,0,13,33,letter_03,false_font_10,non-target,letter,center,letter_17,0.5,1.78333333333333,0,0,onset,1000,27,4096.77476538706,NaN,0,cr,2,4096.7757836,1000,1,4097.2559892,1000,0,4097.27470845436,4098.77467525436,4100.5498335,NaN,NaN,0,NaN,0.480205599999863
SX102,prp,0,13,34,letter_03,false_font_10,irrelevant,object,center,object_14,0.5,0.733333333333333,0.116,0.116,onset,1000,204,4100.55794754447,NaN,0,cr,2,4100.6740191,1000,1,4101.2148567,1000,0,4101.05794128706,4102.55791053459,4103.283255,NaN,NaN,0,NaN,0.540837600000486
SX102,prp,0,13,35,letter_03,false_font_10,non-target,false_font,center,false_font_09,1.5,1.21666666666667,0.232,1.732,offset,1000,139,4103.29121838706,NaN,0,cr,2,4105.0234329,1000,1,4105.464802,1000,0,4104.79123719695,4105.29117502965,4106.4997872,NaN,NaN,0,NaN,0.441369099999974
SX102,prp,0,14,1,letter_08,false_font_12,irrelevant,object,right,object_09,1.5,1,0.466,1.966,offset,1100,239,4123.25742604448,NaN,0,cr,1,4125.2235722,0,NaN,NaN,0,0,4124.757373892,4125.25736010189,4126.2493609,NaN,NaN,4113.57432460494,NaN,NaN
SX102,prp,0,14,2,letter_08,false_font_12,non-target,false_font,center,false_font_11,1,0.833333333333333,0.232,0.232,onset,1000,141,4126.25734898212,NaN,0,cr,2,4126.4896417,1100,0,4126.3907949,1100,1000,4127.257319292,4128.25730233953,4129.0823674,NaN,NaN,0,NaN,NaN
SX102,prp,0,14,3,letter_08,false_font_12,non-target,letter,center,letter_16,1,1.2,0.116,1.116,offset,1000,26,4129.09061532471,NaN,0,cr,2,4130.2066893,1000,1,4130.4611298,1000,0,4130.09058394942,4131.09055409695,4132.2822942,NaN,NaN,0,NaN,0.254440499999873
SX102,prp,0,14,4,letter_08,false_font_12,irrelevant,face,right,face_11,1.5,0.866666666666667,0.466,0.466,onset,1000,121,4132.29053082965,NaN,0,cr,2,4132.7570109,1000,1,4133.1930472,1000,0,4133.79049737224,4134.29050122471,4135.1490283,NaN,NaN,0,NaN,0.436036300000524
SX102,prp,0,14,5,letter_08,false_font_12,non-target,letter,center,letter_20,1,1.16666666666667,0.466,1.466,offset,1100,30,4135.15712339695,NaN,0,cr,1,4136.6232765,1100,1,4136.9101622,1100,0,4136.15711502471,4137.15713163953,4138.3155934,NaN,NaN,0,NaN,0.286885699999402
SX102,prp,0,14,6,letter_08,false_font_12,non-target,false_font,center,false_font_11,1,0.766666666666667,0,0,onset,1100,141,4138.323728592,NaN,0,cr,1,4138.3246872,1100,1,4138.8989837,1100,0,4139.32375521977,4140.323673892,4141.082145,NaN,NaN,0,NaN,0.574296499999946
