real_dur;target_dur; dur_diff ;real_SOA;target_SOA;SOA_diff;trial_dur;trial_dur_plus_jitter
0,499988251;0,5;-0,0000117 ;0,612782741;0,616;-0,003217259;2,006887627;2,749386941
0,506926909;0,5; 0,0069269 ;0,96275375;0,966;-0,00324625;2,006883387;2,82881535
1,506922358;1,5; 0,0069224 ;1,962732015;1,966;-0,003267985;1,999972222;3,203676415
0,506957878;0,5; 0,0069579 ;0,462732064;0,466;-0,003267936;2,006878078;3,145077164
1,006918296;1; 0,0069183 ;0,228624977;0,232;-0,003375023;1,999940693;3,244380477
1,506905954;1,5; 0,0069060 ;0,228769875;0,232;-0,003230125;1,999945644;2,858745375
0,506927836;0,5; 0,0069278 ;0,962861399;0,966;-0,003138601;2,006886142;3,450341099
1,506902507;1,5; 0,0069025 ;1,496732992;1,5;-0,003267008;2,006857493;2,738918492
0,506915572;0,5; 0,0069156 ;0,4967854;0,5;-0,0032146;2,006868336;2,9420352
1,006919207;1; 0,0069192 ;0,228758435;0,232;-0,003241565;2,006915713;3,104125035
1,006887713;1; 0,0068877 ;0,112587357;0,116;-0,003412643;2,006857558;3,809953057
1,5068701;1,5; 0,0068701 ;1,496742892;1,5;-0,003257108;2,006856329;2,862365592
1,499951866;1,5;-0,0000481 ;0,00134527;0;0,00134527;1,999937993;3,01085987
1,499956038;1,5;-0,0000440 ;0,112765415;0,116;-0,003234585;1,999937438;3,177621315
1,506899951;1,5; 0,0069000 ;0,112853315;0,116;-0,003146685;2,006885315;3,007162115
0,999963755;1;-0,0000362 ;0,22870247;0,232;-0,00329753;1,999939544;2,86038127
0,506929285;0,5; 0,0069293 ;0,112639684;0,116;-0,003360316;2,00688322;2,969834484
0,999973471;1;-0,0000265 ;0,112636341;0,116;-0,003363659;1,999949276;3,306442741
0,506904754;0,5; 0,0069048 ;0,00147291;0;0,00147291;2,006860818;3,51661551
0,500017046;0,5; 0,0000170 ;0,228576615;0,232;-0,003423385;2,006889115;3,224284515
1,499950526;1,5;-0,0000495 ;0,22871565;0,232;-0,00328435;1,999938431;3,00976905
0,999970622;1;-0,0000294 ;1,462673952;1,466;-0,003326048;2,006914013;3,115366952
0,499981602;0,5;-0,0000184 ;0,112605335;0,116;-0,003394665;2,006882336;3,957421435
0,499983409;0,5;-0,0000166 ;0,962616764;0,966;-0,003383236;2,006940807;3,370314964
1,50689238;1,5; 0,0068924 ;1,728584915;1,732;-0,003415085;1,999965982;3,227366915
1,006885947;1; 0,0068859 ;0,112631028;0,116;-0,003368972;2,006852513;2,910272228
1,006914571;1; 0,0069146 ;0,996589064;1;-0,003410936;1,999973775;3,901140564
0,499978131;0,5;-0,0000219 ;0,001385035;0;0,001385035;1,999935793;3,117703735
1,506874551;1,5; 0,0068746 ;0,112691415;0,116;-0,003308585;2,006856064;3,015784815
1,006916022;1; 0,0069160 ;0,99657833;1;-0,00342167;1,999941646;2,96032263
0,506924029;0,5; 0,0069240 ;0,462751064;0,466;-0,003248936;2,006877364;3,681272864
1,506867258;1,5; 0,0068673 ;1,612571192;1,616;-0,003428808;1,999936555;3,361214992
0,5069293;0,5; 0,0069293 ;0,462674664;0,466;-0,003325336;1,999939509;3,808360964
1,499982338;1,5;-0,0000177 ;1,72876893;1,732;-0,00323107;1,999938931;3,46808373
1,5069319;1,5; 0,0069319 ;1,612664028;1,616;-0,003335972;2,0068878;3,112721528
0,499979746;0,5;-0,0000203 ;0,728601308;0,732;-0,003398692;2,006889887;2,828233608
1,006886173;1; 0,0068862 ;1,112795372;1,116;-0,003204628;2,006860715;2,789274772
0,499983202;0,5;-0,0000168 ;0,612778035;0,616;-0,003221965;2,00688542;2,817282035
0,49998484;0,5;-0,0000152 ;0,001398664;0;0,001398664;1,999940815;3,388577064
1,006909936;1; 0,0069099 ;0,112682299;0,116;-0,003317701;1,999964551;3,255006099
1,006893562;1; 0,0068936 ;1,112748279;1,116;-0,003251721;2,006856631;3,068577979
0,506956042;0,5; 0,0069560 ;0,001333899;0;0,001333899;2,006881471;2,718299199
0,5069289;0,5; 0,0069289 ;0,962567228;0,966;-0,003432772;2,006909642;2,914239528
1,499952069;1,5;-0,0000479 ;1,612780828;1,616;-0,003219172;1,999940471;3,146786228
1,006911058;1; 0,0069111 ;0,112584086;0,116;-0,003415914;2,006880858;2,857042586
0,506929429;0,5; 0,0069294 ;0,728643828;0,732;-0,003356172;1,999967875;3,904434028
1,506903587;1,5; 0,0069036 ;1,49669115;1,5;-0,00330885;1,999940531;2,94150175
1,499948297;1,5;-0,0000517 ;0,001378099;0;0,001378099;2,006895142;3,258077099
1,506899093;1,5; 0,0068991 ;0,462803092;0,466;-0,003196908;2,006882958;3,212238592
1,506896429;1,5; 0,0068964 ;1,962673557;1,966;-0,003326443;1,999933995;2,961189057
1,506902111;1,5; 0,0069021 ;1,962635933;1,966;-0,003364067;1,999938066;2,755585833
1,506868858;1,5; 0,0068689 ;1,728692386;1,732;-0,003307614;2,006856587;3,623064586
1,006887742;1; 0,0068877 ;0,996776357;1;-0,003223643;2,0068565;3,583117757
0,999999154;1;-0,0000008 ;0,228672499;0,232;-0,003327501;2,006885569;3,108923599
0,506929315;0,5; 0,0069293 ;0,112734815;0,116;-0,003265185;2,006917222;2,834088115
0,506928229;0,5; 0,0069282 ;0,112781799;0,116;-0,003218201;2,006881736;3,418596599
1,006881173;1; 0,0068812 ;0,112582943;0,116;-0,003417057;1,999912231;3,125133343
1,499949362;1,5;-0,0000506 ;0,462602128;0,466;-0,003397872;1,99993508;3,430210028
0,999962191;1;-0,0000378 ;0,228733008;0,232;-0,003266992;2,00687888;3,900940608
0,999995651;1;-0,0000043 ;0,001354464;0;0,001354464;2,006907827;3,015721264
1,006917662;1; 0,0069177 ;1,112659292;1,116;-0,003340708;2,006888813;3,276205192
0,999965069;1;-0,0000349 ;1,228656499;1,232;-0,003343501;2,006923354;3,025381199
